  1   0.751459 0.00000  -3.667408 0.00000
  2   0.752809 0.00000  -3.666058 0.00000
  3   0.754159 0.00000  -3.664708 0.00000
  4   0.755509 0.00000  -3.663358 0.00000
  5   0.756859 0.00000  -3.662008 0.00000
  6   0.758209 0.00000  -3.660658 0.00000
  7   0.759559 0.00000  -3.659308 0.00000
  8   0.760909 0.00000  -3.657958 0.00000
  9   0.762259 0.00000  -3.656608 0.00000
 10   0.763609 0.00000  -3.655258 0.00000
 11   0.764959 0.00000  -3.653908 0.00000
 12   0.766309 0.00000  -3.652558 0.00000
 13   0.767659 0.00000  -3.651208 0.00000
 14   0.769009 0.00000  -3.649858 0.00000
 15   0.770359 0.00000  -3.648508 0.00000
 16   0.771709 0.00000  -3.647158 0.00000
 17   0.773059 0.00000  -3.645808 0.00000
 18   0.774409 0.00000  -3.644458 0.00000
 19   0.775759 0.00000  -3.643108 0.00000
 20   0.777109 0.00000  -3.641758 0.00000
 21   0.778459 0.00000  -3.640408 0.00000
 22   0.779809 0.00000  -3.639058 0.00000
 23   0.781159 0.00000  -3.637708 0.00000
 24   0.782509 0.00000  -3.636358 0.00000
 25   0.783859 0.00000  -3.635008 0.00000
 26   0.785209 0.00000  -3.633658 0.00308
 27   0.786559 0.00000  -3.632308 0.01391
 28   0.787909 0.00000  -3.630958 0.03307
 29   0.789259 0.00000  -3.629608 0.05428
 30   0.790609 0.00081  -3.628258 0.08410
 31   0.791959 0.02158  -3.626908 0.12117
 32   0.793309 0.08552  -3.625558 0.16684
 33   0.794659 0.16898  -3.624208 0.25472
 34   0.796009 0.25683  -3.622858 0.37528
 35   0.797359 0.35361  -3.621508 0.47671
 36   0.798709 0.45183  -3.620158 0.57927
 37   0.800059 0.56737  -3.618808 0.66479
 38   0.801409 0.66407  -3.617458 0.72309
 39   0.802759 0.72899  -3.616108 0.78843
 40   0.804109 0.77747  -3.614758 0.82952
 41   0.805459 0.82252  -3.613408 0.86395
 42   0.806809 0.86402  -3.612058 0.88705
 43   0.808159 0.88746  -3.610708 0.92464
 44   0.809509 0.92750  -3.609358 0.92809
 45   0.810859 0.94518  -3.608008 0.94891
 46   0.812209 0.95953  -3.606658 0.96810
 47   0.813559 0.97274  -3.605308 0.98678
 48   0.814909 0.98484  -3.603958 0.97215
 49   0.816259 0.98998  -3.602608 0.99708
 50   0.817609 1.00000  -3.601258 1.00000
 51   0.818959 0.99112  -3.599908 0.98181
 52   0.820309 0.99166  -3.598558 0.97518
 53   0.821659 0.98717  -3.597208 0.96876
 54   0.823009 0.97195  -3.595858 0.95663
 55   0.824359 0.96543  -3.594508 0.95061
 56   0.825709 0.94134  -3.593158 0.92492
 57   0.827059 0.92474  -3.591808 0.90410
 58   0.828409 0.88874  -3.590458 0.86034
 59   0.829759 0.86979  -3.589108 0.83521
 60   0.831109 0.83080  -3.587758 0.79423
 61   0.832459 0.79304  -3.586408 0.74211
 62   0.833809 0.73372  -3.585058 0.67206
 63   0.835159 0.67598  -3.583708 0.60937
 64   0.836509 0.57709  -3.582358 0.53679
 65   0.837859 0.46295  -3.581008 0.44822
 66   0.839209 0.35158  -3.579658 0.36081
 67   0.840559 0.26024  -3.578308 0.26191
 68   0.841909 0.17697  -3.576958 0.13339
 69   0.843259 0.10133  -3.575608 0.06378
 70   0.844609 0.03351  -3.574258 0.02485
 71   0.845959 0.00138  -3.572908 0.00219
 72   0.847309 0.00000  -3.571558 0.00000
 73   0.848659 0.00000  -3.570208 0.00000
 74   0.850009 0.00000  -3.568858 0.00000
 75   0.851359 0.00000  -3.567508 0.00000
 76   0.852709 0.00000  -3.566158 0.00000
 77   0.854059 0.00000  -3.564808 0.00000
 78   0.855409 0.00000  -3.563458 0.00000
 79   0.856759 0.00000  -3.562108 0.00000
 80   0.858109 0.00000  -3.560758 0.00000
 81   0.859459 0.00000  -3.559408 0.00000
 82   0.860809 0.00000  -3.558058 0.00000
 83   0.862159 0.00000  -3.556708 0.00000
 84   0.863509 0.00000  -3.555358 0.00000
 85   0.864859 0.00000  -3.554008 0.00000
 86   0.866209 0.00000  -3.552658 0.00000
 87   0.867559 0.00000  -3.551308 0.00000
 88   0.868909 0.00000  -3.549958 0.00000
 89   0.870259 0.00000  -3.548608 0.00000
 90   0.871609 0.00000  -3.547258 0.00000
 91   0.872959 0.00000  -3.545908 0.00000
 92   0.874309 0.00000  -3.544558 0.00000
 93   0.875659 0.00000  -3.543208 0.00000
 94   0.877009 0.00000  -3.541858 0.00000
 95   0.878359 0.00000  -3.540508 0.00000
 96   0.879709 0.00000  -3.539158 0.00000
 97   0.881059 0.00000  -3.537808 0.00000
 98   0.882409 0.00000  -3.536458 0.00000
 99   0.883759 0.00000  -3.535108 0.00000
100   0.885109 0.00000  -3.533758 0.00000
