  1 -12.526216 0.00000  -1.359797 0.00000
  2 -12.524866 0.00000  -1.358447 0.00000
  3 -12.523516 0.00000  -1.357097 0.00000
  4 -12.522166 0.00000  -1.355747 0.00000
  5 -12.520816 0.00000  -1.354397 0.00000
  6 -12.519466 0.00000  -1.353047 0.00000
  7 -12.518116 0.00000  -1.351697 0.00000
  8 -12.516766 0.00000  -1.350347 0.00000
  9 -12.515416 0.00000  -1.348997 0.00000
 10 -12.514066 0.00000  -1.347647 0.00000
 11 -12.512716 0.00000  -1.346297 0.00000
 12 -12.511366 0.00000  -1.344947 0.00000
 13 -12.510016 0.00000  -1.343597 0.00000
 14 -12.508666 0.00000  -1.342247 0.00000
 15 -12.507316 0.00000  -1.340897 0.00000
 16 -12.505966 0.00000  -1.339547 0.00000
 17 -12.504616 0.00000  -1.338197 0.00000
 18 -12.503266 0.00000  -1.336847 0.00000
 19 -12.501916 0.00000  -1.335497 0.00000
 20 -12.500566 0.00000  -1.334147 0.00000
 21 -12.499216 0.00000  -1.332797 0.00000
 22 -12.497866 0.00000  -1.331447 0.00000
 23 -12.496516 0.00000  -1.330097 0.00000
 24 -12.495166 0.00000  -1.328747 0.00000
 25 -12.493816 0.00012  -1.327397 0.00000
 26 -12.492466 0.00101  -1.326047 0.00000
 27 -12.491116 0.00207  -1.324697 0.00000
 28 -12.489766 0.00468  -1.323347 0.00095
 29 -12.488416 0.00816  -1.321997 0.01592
 30 -12.487066 0.01301  -1.320647 0.06200
 31 -12.485716 0.01991  -1.319297 0.11840
 32 -12.484366 0.02888  -1.317947 0.19542
 33 -12.483016 0.04904  -1.316597 0.29155
 34 -12.481666 0.12302  -1.315247 0.40439
 35 -12.480316 0.22892  -1.313897 0.50821
 36 -12.478966 0.36535  -1.312547 0.61727
 37 -12.477616 0.48857  -1.311197 0.68688
 38 -12.476266 0.59313  -1.309847 0.75423
 39 -12.474916 0.68301  -1.308497 0.80792
 40 -12.473566 0.75230  -1.307147 0.84400
 41 -12.472216 0.81231  -1.305797 0.87553
 42 -12.470866 0.84948  -1.304447 0.90706
 43 -12.469516 0.88940  -1.303097 0.93750
 44 -12.468166 0.91424  -1.301747 0.94689
 45 -12.466816 0.94729  -1.300397 0.96763
 46 -12.465466 0.96094  -1.299047 0.97619
 47 -12.464116 0.98061  -1.297697 0.98208
 48 -12.462766 0.99512  -1.296347 1.00000
 49 -12.461416 0.99140  -1.294997 0.99409
 50 -12.460066 1.00000  -1.293647 0.99821
 51 -12.458716 0.99261  -1.292297 0.99777
 52 -12.457366 0.98903  -1.290947 0.99752
 53 -12.456016 0.97464  -1.289597 0.98835
 54 -12.454666 0.97220  -1.288247 0.95988
 55 -12.453316 0.95128  -1.286897 0.95453
 56 -12.451966 0.92622  -1.285547 0.93198
 57 -12.450616 0.88343  -1.284197 0.90396
 58 -12.449266 0.85123  -1.282847 0.87801
 59 -12.447916 0.80295  -1.281497 0.84436
 60 -12.446566 0.76117  -1.280147 0.79081
 61 -12.445216 0.68079  -1.278797 0.75005
 62 -12.443866 0.61637  -1.277447 0.68526
 63 -12.442516 0.52063  -1.276097 0.60637
 64 -12.441166 0.39866  -1.274747 0.50913
 65 -12.439816 0.27774  -1.273397 0.40576
 66 -12.438466 0.16373  -1.272047 0.30467
 67 -12.437116 0.07679  -1.270697 0.20721
 68 -12.435766 0.02787  -1.269347 0.11962
 69 -12.434416 0.00271  -1.267997 0.05068
 70 -12.433066 0.00000  -1.266647 0.01399
 71 -12.431716 0.00000  -1.265297 0.00298
 72 -12.430366 0.00000  -1.263947 0.00098
 73 -12.429016 0.00000  -1.262597 0.00017
 74 -12.427666 0.00000  -1.261247 0.00000
 75 -12.426316 0.00000  -1.259897 0.00000
 76 -12.424966 0.00000  -1.258547 0.00000
 77 -12.423616 0.00000  -1.257197 0.00000
 78 -12.422266 0.00000  -1.255847 0.00000
 79 -12.420916 0.00000  -1.254497 0.00000
 80 -12.419566 0.00000  -1.253147 0.00000
 81 -12.418216 0.00000  -1.251797 0.00000
 82 -12.416866 0.00000  -1.250447 0.00000
 83 -12.415516 0.00000  -1.249097 0.00000
 84 -12.414166 0.00000  -1.247747 0.00000
 85 -12.412816 0.00000  -1.246397 0.00000
 86 -12.411466 0.00000  -1.245047 0.00000
 87 -12.410116 0.00000  -1.243697 0.00000
 88 -12.408766 0.00000  -1.242347 0.00000
 89 -12.407416 0.00000  -1.240997 0.00000
 90 -12.406066 0.00000  -1.239647 0.00000
 91 -12.404716 0.00000  -1.238297 0.00000
 92 -12.403366 0.00000  -1.236947 0.00000
 93 -12.402016 0.00000  -1.235597 0.00000
 94 -12.400666 0.00000  -1.234247 0.00000
 95 -12.399316 0.00000  -1.232897 0.00000
 96 -12.397966 0.00000  -1.231547 0.00000
 97 -12.396616 0.00000  -1.230197 0.00000
 98 -12.395266 0.00000  -1.228847 0.00000
 99 -12.393916 0.00000  -1.227497 0.00000
100 -12.392566 0.00000  -1.226147 0.00000
