  1  -2.961344 0.00000  13.083941 0.00000
  2  -2.959994 0.00000  13.085291 0.00000
  3  -2.958644 0.00000  13.086641 0.00000
  4  -2.957294 0.00000  13.087991 0.00000
  5  -2.955944 0.00000  13.089341 0.00000
  6  -2.954594 0.00000  13.090691 0.00000
  7  -2.953244 0.00000  13.092041 0.00000
  8  -2.951894 0.00000  13.093391 0.00000
  9  -2.950544 0.00000  13.094741 0.00000
 10  -2.949194 0.00000  13.096091 0.00000
 11  -2.947844 0.00000  13.097441 0.00000
 12  -2.946494 0.00000  13.098791 0.00000
 13  -2.945144 0.00000  13.100141 0.00000
 14  -2.943794 0.00000  13.101491 0.00000
 15  -2.942444 0.00000  13.102841 0.00000
 16  -2.941094 0.00000  13.104191 0.00000
 17  -2.939744 0.00000  13.105541 0.00014
 18  -2.938394 0.00000  13.106891 0.00198
 19  -2.937044 0.00000  13.108241 0.00672
 20  -2.935694 0.00000  13.109591 0.01307
 21  -2.934344 0.00000  13.110941 0.02222
 22  -2.932994 0.00000  13.112291 0.03171
 23  -2.931644 0.00000  13.113641 0.04585
 24  -2.930294 0.00000  13.114991 0.05652
 25  -2.928944 0.00000  13.116341 0.07309
 26  -2.927594 0.00000  13.117691 0.09317
 27  -2.926244 0.00000  13.119041 0.11098
 28  -2.924894 0.00056  13.120391 0.13484
 29  -2.923544 0.00518  13.121741 0.16316
 30  -2.922194 0.01528  13.123091 0.19147
 31  -2.920844 0.03060  13.124441 0.23125
 32  -2.919494 0.05426  13.125791 0.30960
 33  -2.918144 0.08539  13.127141 0.43309
 34  -2.916794 0.15208  13.128491 0.56330
 35  -2.915444 0.29543  13.129841 0.65726
 36  -2.914094 0.41948  13.131191 0.73411
 37  -2.912744 0.52663  13.132541 0.80045
 38  -2.911394 0.61638  13.133891 0.84707
 39  -2.910044 0.70206  13.135241 0.86965
 40  -2.908694 0.75878  13.136591 0.91237
 41  -2.907344 0.81653  13.137941 0.94337
 42  -2.905994 0.85464  13.139291 0.95565
 43  -2.904644 0.88946  13.140641 0.97654
 44  -2.903294 0.92064  13.141991 0.97886
 45  -2.901944 0.93349  13.143341 0.98642
 46  -2.900594 0.95994  13.144691 0.98975
 47  -2.899244 0.98506  13.146041 0.99046
 48  -2.897894 0.98707  13.147391 1.00000
 49  -2.896544 0.99299  13.148741 0.97987
 50  -2.895194 1.00000  13.150091 0.97533
 51  -2.893844 0.99045  13.151441 0.96341
 52  -2.892494 0.99968  13.152791 0.94568
 53  -2.891144 0.98794  13.154141 0.92829
 54  -2.889794 0.97824  13.155491 0.89244
 55  -2.888444 0.96068  13.156841 0.86384
 56  -2.887094 0.94637  13.158191 0.84004
 57  -2.885744 0.92199  13.159541 0.79577
 58  -2.884394 0.89047  13.160891 0.76748
 59  -2.883044 0.86508  13.162241 0.70983
 60  -2.881694 0.81941  13.163591 0.65966
 61  -2.880344 0.76460  13.164941 0.59258
 62  -2.878994 0.70996  13.166291 0.53515
 63  -2.877644 0.61786  13.167641 0.45824
 64  -2.876294 0.54757  13.168991 0.37663
 65  -2.874944 0.44632  13.170341 0.27648
 66  -2.873594 0.32473  13.171691 0.15217
 67  -2.872244 0.19251  13.173041 0.05517
 68  -2.870894 0.08867  13.174391 0.01078
 69  -2.869544 0.04942  13.175741 0.00065
 70  -2.868194 0.02533  13.177091 0.00000
 71  -2.866844 0.00632  13.178441 0.00000
 72  -2.865494 0.00003  13.179791 0.00000
 73  -2.864144 0.00000  13.181141 0.00000
 74  -2.862794 0.00000  13.182491 0.00000
 75  -2.861444 0.00000  13.183841 0.00000
 76  -2.860094 0.00000  13.185191 0.00000
 77  -2.858744 0.00000  13.186541 0.00000
 78  -2.857394 0.00000  13.187891 0.00000
 79  -2.856044 0.00000  13.189241 0.00000
 80  -2.854694 0.00000  13.190591 0.00000
 81  -2.853344 0.00000  13.191941 0.00000
 82  -2.851994 0.00000  13.193291 0.00000
 83  -2.850644 0.00000  13.194641 0.00000
 84  -2.849294 0.00000  13.195991 0.00000
 85  -2.847944 0.00000  13.197341 0.00000
 86  -2.846594 0.00000  13.198691 0.00000
 87  -2.845244 0.00000  13.200041 0.00000
 88  -2.843894 0.00000  13.201391 0.00000
 89  -2.842544 0.00000  13.202741 0.00000
 90  -2.841194 0.00000  13.204091 0.00000
 91  -2.839844 0.00000  13.205441 0.00000
 92  -2.838494 0.00000  13.206791 0.00000
 93  -2.837144 0.00000  13.208141 0.00000
 94  -2.835794 0.00000  13.209491 0.00000
 95  -2.834444 0.00000  13.210841 0.00000
 96  -2.833094 0.00000  13.212191 0.00000
 97  -2.831744 0.00000  13.213541 0.00000
 98  -2.830394 0.00000  13.214891 0.00000
 99  -2.829044 0.00000  13.216241 0.00000
100  -2.827694 0.00000  13.217591 0.00000
