  1 -11.059916 0.00000  -1.287701 0.00000
  2 -11.058566 0.00000  -1.286351 0.00000
  3 -11.057216 0.00000  -1.285001 0.00000
  4 -11.055866 0.00000  -1.283651 0.00000
  5 -11.054516 0.00000  -1.282301 0.00000
  6 -11.053166 0.00000  -1.280951 0.00000
  7 -11.051816 0.00000  -1.279601 0.00000
  8 -11.050466 0.00000  -1.278251 0.00000
  9 -11.049116 0.00000  -1.276901 0.00000
 10 -11.047766 0.00000  -1.275551 0.00000
 11 -11.046416 0.00000  -1.274201 0.00000
 12 -11.045066 0.00000  -1.272851 0.00000
 13 -11.043716 0.00000  -1.271501 0.00000
 14 -11.042366 0.00000  -1.270151 0.00000
 15 -11.041016 0.00000  -1.268801 0.00000
 16 -11.039666 0.00000  -1.267451 0.00000
 17 -11.038316 0.00000  -1.266101 0.00000
 18 -11.036966 0.00000  -1.264751 0.00000
 19 -11.035616 0.00000  -1.263401 0.00000
 20 -11.034266 0.00000  -1.262051 0.00000
 21 -11.032916 0.00000  -1.260701 0.00000
 22 -11.031566 0.00000  -1.259351 0.00000
 23 -11.030216 0.00000  -1.258001 0.00000
 24 -11.028866 0.00000  -1.256651 0.00000
 25 -11.027516 0.00002  -1.255301 0.00000
 26 -11.026166 0.00050  -1.253951 0.00000
 27 -11.024816 0.00117  -1.252601 0.00000
 28 -11.023466 0.00363  -1.251251 0.00000
 29 -11.022116 0.00669  -1.249901 0.00039
 30 -11.020766 0.01174  -1.248551 0.01598
 31 -11.019416 0.01754  -1.247201 0.08039
 32 -11.018066 0.02992  -1.245851 0.16556
 33 -11.016716 0.05945  -1.244501 0.29211
 34 -11.015366 0.14202  -1.243151 0.42752
 35 -11.014016 0.24738  -1.241801 0.54076
 36 -11.012666 0.39018  -1.240451 0.62976
 37 -11.011316 0.51767  -1.239101 0.69981
 38 -11.009966 0.62000  -1.237751 0.75806
 39 -11.008616 0.69278  -1.236401 0.81066
 40 -11.007266 0.76050  -1.235051 0.85159
 41 -11.005916 0.81293  -1.233701 0.87654
 42 -11.004566 0.85228  -1.232351 0.91368
 43 -11.003216 0.88698  -1.231001 0.93766
 44 -11.001866 0.92396  -1.229651 0.95559
 45 -11.000516 0.94605  -1.228301 0.96815
 46 -10.999166 0.96990  -1.226951 0.98761
 47 -10.997816 0.98550  -1.225601 0.99750
 48 -10.996466 0.98928  -1.224251 0.99490
 49 -10.995116 0.99804  -1.222901 1.00000
 50 -10.993766 1.00000  -1.221551 0.99582
 51 -10.992416 0.99291  -1.220201 0.99630
 52 -10.991066 0.99473  -1.218851 0.99051
 53 -10.989716 0.98339  -1.217501 0.98978
 54 -10.988366 0.96545  -1.216151 0.97001
 55 -10.987016 0.93901  -1.214801 0.94941
 56 -10.985666 0.91889  -1.213451 0.93245
 57 -10.984316 0.88156  -1.212101 0.91480
 58 -10.982966 0.85164  -1.210751 0.88331
 59 -10.981616 0.81326  -1.209401 0.85229
 60 -10.980266 0.75774  -1.208051 0.80648
 61 -10.978916 0.69606  -1.206701 0.75018
 62 -10.977566 0.63007  -1.205351 0.70585
 63 -10.976216 0.52770  -1.204001 0.61697
 64 -10.974866 0.40940  -1.202651 0.53812
 65 -10.973516 0.28307  -1.201301 0.41199
 66 -10.972166 0.17070  -1.199951 0.28855
 67 -10.970816 0.08215  -1.198601 0.16506
 68 -10.969466 0.03159  -1.197251 0.07248
 69 -10.968116 0.00480  -1.195901 0.02528
 70 -10.966766 0.00000  -1.194551 0.00334
 71 -10.965416 0.00000  -1.193201 0.00017
 72 -10.964066 0.00000  -1.191851 0.00000
 73 -10.962716 0.00000  -1.190501 0.00000
 74 -10.961366 0.00000  -1.189151 0.00000
 75 -10.960016 0.00000  -1.187801 0.00000
 76 -10.958666 0.00000  -1.186451 0.00000
 77 -10.957316 0.00000  -1.185101 0.00000
 78 -10.955966 0.00000  -1.183751 0.00000
 79 -10.954616 0.00000  -1.182401 0.00000
 80 -10.953266 0.00000  -1.181051 0.00000
 81 -10.951916 0.00000  -1.179701 0.00000
 82 -10.950566 0.00000  -1.178351 0.00000
 83 -10.949216 0.00000  -1.177001 0.00000
 84 -10.947866 0.00000  -1.175651 0.00000
 85 -10.946516 0.00000  -1.174301 0.00000
 86 -10.945166 0.00000  -1.172951 0.00000
 87 -10.943816 0.00000  -1.171601 0.00000
 88 -10.942466 0.00000  -1.170251 0.00000
 89 -10.941116 0.00000  -1.168901 0.00000
 90 -10.939766 0.00000  -1.167551 0.00000
 91 -10.938416 0.00000  -1.166201 0.00000
 92 -10.937066 0.00000  -1.164851 0.00000
 93 -10.935716 0.00000  -1.163501 0.00000
 94 -10.934366 0.00000  -1.162151 0.00000
 95 -10.933016 0.00000  -1.160801 0.00000
 96 -10.931666 0.00000  -1.159451 0.00000
 97 -10.930316 0.00000  -1.158101 0.00000
 98 -10.928966 0.00000  -1.156751 0.00000
 99 -10.927616 0.00000  -1.155401 0.00000
100 -10.926266 0.00000  -1.154051 0.00000
