  1  -2.435747 0.00000 -12.365368 0.00000
  2  -2.434397 0.00000 -12.364018 0.00000
  3  -2.433047 0.00000 -12.362668 0.00000
  4  -2.431697 0.00000 -12.361318 0.00000
  5  -2.430347 0.00000 -12.359968 0.00000
  6  -2.428997 0.00000 -12.358618 0.00000
  7  -2.427647 0.00000 -12.357268 0.00000
  8  -2.426297 0.00000 -12.355918 0.00000
  9  -2.424947 0.00000 -12.354568 0.00000
 10  -2.423597 0.00000 -12.353218 0.00000
 11  -2.422247 0.00000 -12.351868 0.00000
 12  -2.420897 0.00000 -12.350518 0.00000
 13  -2.419547 0.00000 -12.349168 0.00000
 14  -2.418197 0.00000 -12.347818 0.00000
 15  -2.416847 0.00000 -12.346468 0.00000
 16  -2.415497 0.00000 -12.345118 0.00000
 17  -2.414147 0.00000 -12.343768 0.00000
 18  -2.412797 0.00000 -12.342418 0.00000
 19  -2.411447 0.00000 -12.341068 0.00000
 20  -2.410097 0.00000 -12.339718 0.00024
 21  -2.408747 0.00000 -12.338368 0.00314
 22  -2.407397 0.00000 -12.337018 0.01057
 23  -2.406047 0.00000 -12.335668 0.02012
 24  -2.404697 0.00000 -12.334318 0.03332
 25  -2.403347 0.00000 -12.332968 0.04912
 26  -2.401997 0.00000 -12.331618 0.07163
 27  -2.400647 0.00000 -12.330268 0.09708
 28  -2.399297 0.00000 -12.328918 0.12291
 29  -2.397947 0.00000 -12.327568 0.15309
 30  -2.396597 0.00000 -12.326218 0.19281
 31  -2.395247 0.00000 -12.324868 0.22798
 32  -2.393897 0.00285 -12.323518 0.27815
 33  -2.392547 0.07839 -12.322168 0.33455
 34  -2.391197 0.20779 -12.320818 0.39828
 35  -2.389847 0.34810 -12.319468 0.45435
 36  -2.388497 0.47417 -12.318118 0.51326
 37  -2.387147 0.58651 -12.316768 0.57337
 38  -2.385797 0.66857 -12.315418 0.61249
 39  -2.384447 0.72225 -12.314068 0.67000
 40  -2.383097 0.78484 -12.312718 0.71439
 41  -2.381747 0.82502 -12.311368 0.75873
 42  -2.380397 0.86880 -12.310018 0.79875
 43  -2.379047 0.90307 -12.308668 0.82761
 44  -2.377697 0.91464 -12.307318 0.86736
 45  -2.376347 0.95289 -12.305968 0.89942
 46  -2.374997 0.96536 -12.304618 0.93070
 47  -2.373647 0.98399 -12.303268 0.95617
 48  -2.372297 0.98520 -12.301918 0.97464
 49  -2.370947 0.98853 -12.300568 0.97500
 50  -2.369597 0.99059 -12.299218 0.98410
 51  -2.368247 1.00000 -12.297868 1.00000
 52  -2.366897 0.99511 -12.296518 0.98659
 53  -2.365547 0.97791 -12.295168 0.98210
 54  -2.364197 0.97200 -12.293818 0.97216
 55  -2.362847 0.96011 -12.292468 0.94791
 56  -2.361497 0.94565 -12.291118 0.92902
 57  -2.360147 0.91921 -12.289768 0.90822
 58  -2.358797 0.87929 -12.288418 0.87266
 59  -2.357447 0.85205 -12.287068 0.82910
 60  -2.356097 0.82769 -12.285718 0.78647
 61  -2.354747 0.76468 -12.284368 0.75837
 62  -2.353397 0.71163 -12.283018 0.69871
 63  -2.352047 0.64162 -12.281668 0.65347
 64  -2.350697 0.55351 -12.280318 0.60282
 65  -2.349347 0.44921 -12.278968 0.54514
 66  -2.347997 0.33312 -12.277618 0.47758
 67  -2.346647 0.18501 -12.276268 0.41597
 68  -2.345297 0.02750 -12.274918 0.35793
 69  -2.343947 0.00000 -12.273568 0.29962
 70  -2.342597 0.00000 -12.272218 0.25423
 71  -2.341247 0.00000 -12.270868 0.21589
 72  -2.339897 0.00000 -12.269518 0.18084
 73  -2.338547 0.00000 -12.268168 0.14737
 74  -2.337197 0.00000 -12.266818 0.12085
 75  -2.335847 0.00000 -12.265468 0.09552
 76  -2.334497 0.00000 -12.264118 0.07133
 77  -2.333147 0.00000 -12.262768 0.05406
 78  -2.331797 0.00000 -12.261418 0.03643
 79  -2.330447 0.00000 -12.260068 0.02054
 80  -2.329097 0.00000 -12.258718 0.01126
 81  -2.327747 0.00000 -12.257368 0.00350
 82  -2.326397 0.00000 -12.256018 0.00030
 83  -2.325047 0.00000 -12.254668 0.00000
 84  -2.323697 0.00000 -12.253318 0.00000
 85  -2.322347 0.00000 -12.251968 0.00000
 86  -2.320997 0.00000 -12.250618 0.00000
 87  -2.319647 0.00000 -12.249268 0.00000
 88  -2.318297 0.00000 -12.247918 0.00000
 89  -2.316947 0.00000 -12.246568 0.00000
 90  -2.315597 0.00000 -12.245218 0.00000
 91  -2.314247 0.00000 -12.243868 0.00000
 92  -2.312897 0.00000 -12.242518 0.00000
 93  -2.311547 0.00000 -12.241168 0.00000
 94  -2.310197 0.00000 -12.239818 0.00000
 95  -2.308847 0.00000 -12.238468 0.00000
 96  -2.307497 0.00000 -12.237118 0.00000
 97  -2.306147 0.00000 -12.235768 0.00000
 98  -2.304797 0.00000 -12.234418 0.00000
 99  -2.303447 0.00000 -12.233068 0.00000
100  -2.302097 0.00000 -12.231718 0.00000
