  1 -11.553029 0.00000   4.774128 0.00000
  2 -11.551679 0.00000   4.775478 0.00000
  3 -11.550329 0.00000   4.776828 0.00000
  4 -11.548979 0.00000   4.778178 0.00000
  5 -11.547629 0.00000   4.779528 0.00000
  6 -11.546279 0.00000   4.780878 0.00000
  7 -11.544929 0.00000   4.782228 0.00000
  8 -11.543579 0.00000   4.783578 0.00000
  9 -11.542229 0.00000   4.784928 0.00000
 10 -11.540879 0.00000   4.786278 0.00000
 11 -11.539529 0.00000   4.787628 0.00000
 12 -11.538179 0.00000   4.788978 0.00000
 13 -11.536829 0.00000   4.790328 0.00000
 14 -11.535479 0.00000   4.791678 0.00000
 15 -11.534129 0.00000   4.793028 0.00000
 16 -11.532779 0.00000   4.794378 0.00000
 17 -11.531429 0.00000   4.795728 0.00000
 18 -11.530079 0.00000   4.797078 0.00000
 19 -11.528729 0.00000   4.798428 0.00000
 20 -11.527379 0.00000   4.799778 0.00000
 21 -11.526029 0.00000   4.801128 0.00000
 22 -11.524679 0.00000   4.802478 0.00000
 23 -11.523329 0.00000   4.803828 0.00000
 24 -11.521979 0.00000   4.805178 0.00000
 25 -11.520629 0.00000   4.806528 0.00000
 26 -11.519279 0.00005   4.807878 0.00000
 27 -11.517929 0.00062   4.809228 0.00118
 28 -11.516579 0.00213   4.810578 0.01815
 29 -11.515229 0.00406   4.811928 0.05567
 30 -11.513879 0.00822   4.813278 0.10724
 31 -11.512529 0.01449   4.814628 0.17415
 32 -11.511179 0.02824   4.815978 0.28103
 33 -11.509829 0.06440   4.817328 0.39475
 34 -11.508479 0.14198   4.818678 0.49030
 35 -11.507129 0.23778   4.820028 0.58751
 36 -11.505779 0.35930   4.821378 0.67204
 37 -11.504429 0.48632   4.822728 0.73728
 38 -11.503079 0.57278   4.824078 0.78303
 39 -11.501729 0.66738   4.825428 0.83933
 40 -11.500379 0.74661   4.826778 0.86532
 41 -11.499029 0.79523   4.828128 0.90927
 42 -11.497679 0.85024   4.829478 0.92506
 43 -11.496329 0.88096   4.830828 0.94682
 44 -11.494979 0.90989   4.832178 0.95529
 45 -11.493629 0.94575   4.833528 0.96901
 46 -11.492279 0.95755   4.834878 0.97278
 47 -11.490929 0.96614   4.836228 0.97628
 48 -11.489579 0.97919   4.837578 1.00000
 49 -11.488229 0.98957   4.838928 0.99443
 50 -11.486879 0.99450   4.840278 0.99912
 51 -11.485529 1.00000   4.841628 0.97499
 52 -11.484179 0.99391   4.842978 0.97811
 53 -11.482829 0.97711   4.844328 0.95712
 54 -11.481479 0.96611   4.845678 0.94365
 55 -11.480129 0.95844   4.847028 0.92241
 56 -11.478779 0.92081   4.848378 0.89279
 57 -11.477429 0.89825   4.849728 0.86248
 58 -11.476079 0.86449   4.851078 0.83501
 59 -11.474729 0.81795   4.852428 0.78992
 60 -11.473379 0.76962   4.853778 0.72875
 61 -11.472029 0.70029   4.855128 0.65665
 62 -11.470679 0.63542   4.856478 0.57833
 63 -11.469329 0.53360   4.857828 0.48639
 64 -11.467979 0.42419   4.859178 0.38972
 65 -11.466629 0.31127   4.860528 0.28344
 66 -11.465279 0.19969   4.861878 0.18352
 67 -11.463929 0.10760   4.863228 0.10334
 68 -11.462579 0.04570   4.864578 0.05105
 69 -11.461229 0.00547   4.865928 0.01673
 70 -11.459879 0.00000   4.867278 0.00109
 71 -11.458529 0.00000   4.868628 0.00000
 72 -11.457179 0.00000   4.869978 0.00000
 73 -11.455829 0.00000   4.871328 0.00000
 74 -11.454479 0.00000   4.872678 0.00000
 75 -11.453129 0.00000   4.874028 0.00000
 76 -11.451779 0.00000   4.875378 0.00000
 77 -11.450429 0.00000   4.876728 0.00000
 78 -11.449079 0.00000   4.878078 0.00000
 79 -11.447729 0.00000   4.879428 0.00000
 80 -11.446379 0.00000   4.880778 0.00000
 81 -11.445029 0.00000   4.882128 0.00000
 82 -11.443679 0.00000   4.883478 0.00000
 83 -11.442329 0.00000   4.884828 0.00000
 84 -11.440979 0.00000   4.886178 0.00000
 85 -11.439629 0.00000   4.887528 0.00000
 86 -11.438279 0.00000   4.888878 0.00000
 87 -11.436929 0.00000   4.890228 0.00000
 88 -11.435579 0.00000   4.891578 0.00000
 89 -11.434229 0.00000   4.892928 0.00000
 90 -11.432879 0.00000   4.894278 0.00000
 91 -11.431529 0.00000   4.895628 0.00000
 92 -11.430179 0.00000   4.896978 0.00000
 93 -11.428829 0.00000   4.898328 0.00000
 94 -11.427479 0.00000   4.899678 0.00000
 95 -11.426129 0.00000   4.901028 0.00000
 96 -11.424779 0.00000   4.902378 0.00000
 97 -11.423429 0.00000   4.903728 0.00000
 98 -11.422079 0.00000   4.905078 0.00000
 99 -11.420729 0.00000   4.906428 0.00000
100 -11.419379 0.00000   4.907778 0.00000
