  1 -11.553902 0.00000   5.848787 0.00000
  2 -11.552552 0.00000   5.850137 0.00000
  3 -11.551202 0.00000   5.851487 0.00000
  4 -11.549852 0.00000   5.852837 0.00000
  5 -11.548502 0.00000   5.854187 0.00000
  6 -11.547152 0.00000   5.855537 0.00000
  7 -11.545802 0.00000   5.856887 0.00000
  8 -11.544452 0.00000   5.858237 0.00000
  9 -11.543102 0.00000   5.859587 0.00000
 10 -11.541752 0.00000   5.860937 0.00000
 11 -11.540402 0.00000   5.862287 0.00000
 12 -11.539052 0.00000   5.863637 0.00000
 13 -11.537702 0.00000   5.864987 0.00000
 14 -11.536352 0.00000   5.866337 0.00000
 15 -11.535002 0.00000   5.867687 0.00000
 16 -11.533652 0.00000   5.869037 0.00000
 17 -11.532302 0.00000   5.870387 0.00000
 18 -11.530952 0.00000   5.871737 0.00000
 19 -11.529602 0.00000   5.873087 0.00000
 20 -11.528252 0.00000   5.874437 0.00000
 21 -11.526902 0.00000   5.875787 0.00000
 22 -11.525552 0.00000   5.877137 0.00000
 23 -11.524202 0.00000   5.878487 0.00000
 24 -11.522852 0.00000   5.879837 0.00000
 25 -11.521502 0.00000   5.881187 0.00000
 26 -11.520152 0.00000   5.882537 0.00003
 27 -11.518802 0.00017   5.883887 0.00156
 28 -11.517452 0.00101   5.885237 0.02369
 29 -11.516102 0.00331   5.886587 0.06448
 30 -11.514752 0.00626   5.887937 0.11616
 31 -11.513402 0.01291   5.889287 0.19479
 32 -11.512052 0.02636   5.890637 0.30244
 33 -11.510702 0.05495   5.891987 0.41715
 34 -11.509352 0.13453   5.893337 0.51472
 35 -11.508002 0.22418   5.894687 0.60596
 36 -11.506652 0.35477   5.896037 0.68955
 37 -11.505302 0.47434   5.897387 0.75817
 38 -11.503952 0.57114   5.898737 0.79364
 39 -11.502602 0.67132   5.900087 0.84521
 40 -11.501252 0.73960   5.901437 0.87778
 41 -11.499902 0.80023   5.902787 0.90353
 42 -11.498552 0.84148   5.904137 0.93321
 43 -11.497202 0.87457   5.905487 0.95010
 44 -11.495852 0.90707   5.906837 0.96392
 45 -11.494502 0.93793   5.908187 0.97321
 46 -11.493152 0.95714   5.909537 0.98774
 47 -11.491802 0.97141   5.910887 1.00000
 48 -11.490452 0.98919   5.912237 0.99202
 49 -11.489102 0.98042   5.913587 0.99594
 50 -11.487752 1.00000   5.914937 0.98569
 51 -11.486402 0.98939   5.916287 0.98821
 52 -11.485052 0.98514   5.917637 0.97179
 53 -11.483702 0.97997   5.918987 0.95720
 54 -11.482352 0.97381   5.920337 0.94169
 55 -11.481002 0.94725   5.921687 0.91600
 56 -11.479652 0.93318   5.923037 0.88913
 57 -11.478302 0.89732   5.924387 0.86073
 58 -11.476952 0.85785   5.925737 0.82383
 59 -11.475602 0.81779   5.927087 0.78657
 60 -11.474252 0.76361   5.928437 0.72546
 61 -11.472902 0.70920   5.929787 0.65618
 62 -11.471552 0.64718   5.931137 0.55853
 63 -11.470202 0.54623   5.932487 0.46324
 64 -11.468852 0.42857   5.933837 0.36745
 65 -11.467502 0.31362   5.935187 0.25927
 66 -11.466152 0.20590   5.936537 0.15723
 67 -11.464802 0.10166   5.937887 0.09146
 68 -11.463452 0.04441   5.939237 0.04290
 69 -11.462102 0.00519   5.940587 0.01343
 70 -11.460752 0.00000   5.941937 0.00077
 71 -11.459402 0.00000   5.943287 0.00000
 72 -11.458052 0.00000   5.944637 0.00000
 73 -11.456702 0.00000   5.945987 0.00000
 74 -11.455352 0.00000   5.947337 0.00000
 75 -11.454002 0.00000   5.948687 0.00000
 76 -11.452652 0.00000   5.950037 0.00000
 77 -11.451302 0.00000   5.951387 0.00000
 78 -11.449952 0.00000   5.952737 0.00000
 79 -11.448602 0.00000   5.954087 0.00000
 80 -11.447252 0.00000   5.955437 0.00000
 81 -11.445902 0.00000   5.956787 0.00000
 82 -11.444552 0.00000   5.958137 0.00000
 83 -11.443202 0.00000   5.959487 0.00000
 84 -11.441852 0.00000   5.960837 0.00000
 85 -11.440502 0.00000   5.962187 0.00000
 86 -11.439152 0.00000   5.963537 0.00000
 87 -11.437802 0.00000   5.964887 0.00000
 88 -11.436452 0.00000   5.966237 0.00000
 89 -11.435102 0.00000   5.967587 0.00000
 90 -11.433752 0.00000   5.968937 0.00000
 91 -11.432402 0.00000   5.970287 0.00000
 92 -11.431052 0.00000   5.971637 0.00000
 93 -11.429702 0.00000   5.972987 0.00000
 94 -11.428352 0.00000   5.974337 0.00000
 95 -11.427002 0.00000   5.975687 0.00000
 96 -11.425652 0.00000   5.977037 0.00000
 97 -11.424302 0.00000   5.978387 0.00000
 98 -11.422952 0.00000   5.979737 0.00000
 99 -11.421602 0.00000   5.981087 0.00000
100 -11.420252 0.00000   5.982437 0.00000
