  1 -12.039587 0.00000  -5.985809 0.00000
  2 -12.038237 0.00000  -5.984459 0.00000
  3 -12.036887 0.00000  -5.983109 0.00000
  4 -12.035537 0.00000  -5.981759 0.00000
  5 -12.034187 0.00000  -5.980409 0.00000
  6 -12.032837 0.00000  -5.979059 0.00000
  7 -12.031487 0.00000  -5.977709 0.00000
  8 -12.030137 0.00000  -5.976359 0.00000
  9 -12.028787 0.00000  -5.975009 0.00000
 10 -12.027437 0.00000  -5.973659 0.00000
 11 -12.026087 0.00000  -5.972309 0.00000
 12 -12.024737 0.00000  -5.970959 0.00000
 13 -12.023387 0.00000  -5.969609 0.00000
 14 -12.022037 0.00000  -5.968259 0.00000
 15 -12.020687 0.00000  -5.966909 0.00000
 16 -12.019337 0.00000  -5.965559 0.00000
 17 -12.017987 0.00000  -5.964209 0.00000
 18 -12.016637 0.00000  -5.962859 0.00000
 19 -12.015287 0.00000  -5.961509 0.00000
 20 -12.013937 0.00000  -5.960159 0.00000
 21 -12.012587 0.00000  -5.958809 0.00000
 22 -12.011237 0.00000  -5.957459 0.00000
 23 -12.009887 0.00000  -5.956109 0.00000
 24 -12.008537 0.00000  -5.954759 0.00000
 25 -12.007187 0.00000  -5.953409 0.00000
 26 -12.005837 0.00017  -5.952059 0.00000
 27 -12.004487 0.00074  -5.950709 0.00000
 28 -12.003137 0.00195  -5.949359 0.00000
 29 -12.001787 0.00381  -5.948009 0.00000
 30 -12.000437 0.00774  -5.946659 0.00059
 31 -11.999087 0.01234  -5.945309 0.01092
 32 -11.997737 0.01985  -5.943959 0.07123
 33 -11.996387 0.03775  -5.942609 0.19913
 34 -11.995037 0.08219  -5.941259 0.35175
 35 -11.993687 0.21565  -5.939909 0.48713
 36 -11.992337 0.37959  -5.938559 0.58934
 37 -11.990987 0.51888  -5.937209 0.66586
 38 -11.989637 0.61910  -5.935859 0.72567
 39 -11.988287 0.70838  -5.934509 0.77485
 40 -11.986937 0.76868  -5.933159 0.82695
 41 -11.985587 0.80449  -5.931809 0.86558
 42 -11.984237 0.85737  -5.930459 0.89866
 43 -11.982887 0.89230  -5.929109 0.91636
 44 -11.981537 0.92433  -5.927759 0.94559
 45 -11.980187 0.94737  -5.926409 0.95732
 46 -11.978837 0.96853  -5.925059 0.97426
 47 -11.977487 0.98633  -5.923709 0.98798
 48 -11.976137 0.99602  -5.922359 0.99147
 49 -11.974787 0.99946  -5.921009 1.00000
 50 -11.973437 0.99481  -5.919659 0.99927
 51 -11.972087 1.00000  -5.918309 0.99392
 52 -11.970737 0.99370  -5.916959 0.99437
 53 -11.969387 0.98149  -5.915609 0.98866
 54 -11.968037 0.96374  -5.914259 0.98047
 55 -11.966687 0.95911  -5.912909 0.97240
 56 -11.965337 0.91494  -5.911559 0.95138
 57 -11.963987 0.89482  -5.910209 0.92381
 58 -11.962637 0.85890  -5.908859 0.91445
 59 -11.961287 0.80993  -5.907509 0.87208
 60 -11.959937 0.75906  -5.906159 0.85106
 61 -11.958587 0.69091  -5.904809 0.80442
 62 -11.957237 0.62226  -5.903459 0.75752
 63 -11.955887 0.53011  -5.902109 0.70013
 64 -11.954537 0.41652  -5.900759 0.62754
 65 -11.953187 0.27159  -5.899409 0.54416
 66 -11.951837 0.12545  -5.898059 0.42087
 67 -11.950487 0.04084  -5.896709 0.26746
 68 -11.949137 0.00569  -5.895359 0.13071
 69 -11.947787 0.00000  -5.894009 0.03818
 70 -11.946437 0.00000  -5.892659 0.00647
 71 -11.945087 0.00000  -5.891309 0.00208
 72 -11.943737 0.00000  -5.889959 0.00042
 73 -11.942387 0.00000  -5.888609 0.00000
 74 -11.941037 0.00000  -5.887259 0.00000
 75 -11.939687 0.00000  -5.885909 0.00000
 76 -11.938337 0.00000  -5.884559 0.00000
 77 -11.936987 0.00000  -5.883209 0.00000
 78 -11.935637 0.00000  -5.881859 0.00000
 79 -11.934287 0.00000  -5.880509 0.00000
 80 -11.932937 0.00000  -5.879159 0.00000
 81 -11.931587 0.00000  -5.877809 0.00000
 82 -11.930237 0.00000  -5.876459 0.00000
 83 -11.928887 0.00000  -5.875109 0.00000
 84 -11.927537 0.00000  -5.873759 0.00000
 85 -11.926187 0.00000  -5.872409 0.00000
 86 -11.924837 0.00000  -5.871059 0.00000
 87 -11.923487 0.00000  -5.869709 0.00000
 88 -11.922137 0.00000  -5.868359 0.00000
 89 -11.920787 0.00000  -5.867009 0.00000
 90 -11.919437 0.00000  -5.865659 0.00000
 91 -11.918087 0.00000  -5.864309 0.00000
 92 -11.916737 0.00000  -5.862959 0.00000
 93 -11.915387 0.00000  -5.861609 0.00000
 94 -11.914037 0.00000  -5.860259 0.00000
 95 -11.912687 0.00000  -5.858909 0.00000
 96 -11.911337 0.00000  -5.857559 0.00000
 97 -11.909987 0.00000  -5.856209 0.00000
 98 -11.908637 0.00000  -5.854859 0.00000
 99 -11.907287 0.00000  -5.853509 0.00000
100 -11.905937 0.00000  -5.852159 0.00000
