  1 -12.526123 0.00000  -2.318396 0.00000
  2 -12.524773 0.00000  -2.317046 0.00000
  3 -12.523423 0.00000  -2.315696 0.00000
  4 -12.522073 0.00000  -2.314346 0.00000
  5 -12.520723 0.00000  -2.312996 0.00000
  6 -12.519373 0.00000  -2.311646 0.00000
  7 -12.518023 0.00000  -2.310296 0.00000
  8 -12.516673 0.00000  -2.308946 0.00000
  9 -12.515323 0.00000  -2.307596 0.00000
 10 -12.513973 0.00000  -2.306246 0.00000
 11 -12.512623 0.00000  -2.304896 0.00000
 12 -12.511273 0.00000  -2.303546 0.00000
 13 -12.509923 0.00000  -2.302196 0.00000
 14 -12.508573 0.00000  -2.300846 0.00000
 15 -12.507223 0.00000  -2.299496 0.00000
 16 -12.505873 0.00000  -2.298146 0.00000
 17 -12.504523 0.00000  -2.296796 0.00000
 18 -12.503173 0.00000  -2.295446 0.00000
 19 -12.501823 0.00000  -2.294096 0.00000
 20 -12.500473 0.00000  -2.292746 0.00000
 21 -12.499123 0.00000  -2.291396 0.00000
 22 -12.497773 0.00000  -2.290046 0.00000
 23 -12.496423 0.00000  -2.288696 0.00000
 24 -12.495073 0.00000  -2.287346 0.00000
 25 -12.493723 0.00022  -2.285996 0.00000
 26 -12.492373 0.00096  -2.284646 0.00000
 27 -12.491023 0.00239  -2.283296 0.00000
 28 -12.489673 0.00499  -2.281946 0.00008
 29 -12.488323 0.00797  -2.280596 0.00446
 30 -12.486973 0.01252  -2.279246 0.03869
 31 -12.485623 0.01839  -2.277896 0.10059
 32 -12.484273 0.02616  -2.276546 0.17391
 33 -12.482923 0.04490  -2.275196 0.27564
 34 -12.481573 0.11244  -2.273846 0.39339
 35 -12.480223 0.22262  -2.272496 0.51154
 36 -12.478873 0.36371  -2.271146 0.60755
 37 -12.477523 0.48844  -2.269796 0.67718
 38 -12.476173 0.60413  -2.268446 0.74542
 39 -12.474823 0.69353  -2.267096 0.79795
 40 -12.473473 0.75382  -2.265746 0.84068
 41 -12.472123 0.81168  -2.264396 0.87927
 42 -12.470773 0.84689  -2.263046 0.90091
 43 -12.469423 0.89090  -2.261696 0.93333
 44 -12.468073 0.90895  -2.260346 0.95364
 45 -12.466723 0.95038  -2.258996 0.96683
 46 -12.465373 0.95677  -2.257646 0.97509
 47 -12.464023 0.97544  -2.256296 0.97908
 48 -12.462673 0.98871  -2.254946 0.98714
 49 -12.461323 0.99943  -2.253596 1.00000
 50 -12.459973 0.99267  -2.252246 0.99104
 51 -12.458623 1.00000  -2.250896 0.99029
 52 -12.457273 0.99695  -2.249546 0.99470
 53 -12.455923 0.97216  -2.248196 0.98750
 54 -12.454573 0.96100  -2.246846 0.97048
 55 -12.453223 0.94566  -2.245496 0.95383
 56 -12.451873 0.91087  -2.244146 0.94156
 57 -12.450523 0.89041  -2.242796 0.91991
 58 -12.449173 0.85055  -2.241446 0.88155
 59 -12.447823 0.80445  -2.240096 0.85151
 60 -12.446473 0.75623  -2.238746 0.80534
 61 -12.445123 0.69073  -2.237396 0.75795
 62 -12.443773 0.60875  -2.236046 0.70129
 63 -12.442423 0.51628  -2.234696 0.62945
 64 -12.441073 0.40494  -2.233346 0.53441
 65 -12.439723 0.26683  -2.231996 0.41998
 66 -12.438373 0.15520  -2.230646 0.32103
 67 -12.437023 0.06971  -2.229296 0.21581
 68 -12.435673 0.02454  -2.227946 0.11982
 69 -12.434323 0.00135  -2.226596 0.05339
 70 -12.432973 0.00000  -2.225246 0.01426
 71 -12.431623 0.00000  -2.223896 0.00385
 72 -12.430273 0.00000  -2.222546 0.00126
 73 -12.428923 0.00000  -2.221196 0.00017
 74 -12.427573 0.00000  -2.219846 0.00000
 75 -12.426223 0.00000  -2.218496 0.00000
 76 -12.424873 0.00000  -2.217146 0.00000
 77 -12.423523 0.00000  -2.215796 0.00000
 78 -12.422173 0.00000  -2.214446 0.00000
 79 -12.420823 0.00000  -2.213096 0.00000
 80 -12.419473 0.00000  -2.211746 0.00000
 81 -12.418123 0.00000  -2.210396 0.00000
 82 -12.416773 0.00000  -2.209046 0.00000
 83 -12.415423 0.00000  -2.207696 0.00000
 84 -12.414073 0.00000  -2.206346 0.00000
 85 -12.412723 0.00000  -2.204996 0.00000
 86 -12.411373 0.00000  -2.203646 0.00000
 87 -12.410023 0.00000  -2.202296 0.00000
 88 -12.408673 0.00000  -2.200946 0.00000
 89 -12.407323 0.00000  -2.199596 0.00000
 90 -12.405973 0.00000  -2.198246 0.00000
 91 -12.404623 0.00000  -2.196896 0.00000
 92 -12.403273 0.00000  -2.195546 0.00000
 93 -12.401923 0.00000  -2.194196 0.00000
 94 -12.400573 0.00000  -2.192846 0.00000
 95 -12.399223 0.00000  -2.191496 0.00000
 96 -12.397873 0.00000  -2.190146 0.00000
 97 -12.396523 0.00000  -2.188796 0.00000
 98 -12.395173 0.00000  -2.187446 0.00000
 99 -12.393823 0.00000  -2.186096 0.00000
100 -12.392473 0.00000  -2.184746 0.00000
