  1 -11.060701 0.00000   1.680615 0.00000
  2 -11.059351 0.00000   1.681965 0.00000
  3 -11.058001 0.00000   1.683315 0.00000
  4 -11.056651 0.00000   1.684665 0.00000
  5 -11.055301 0.00000   1.686015 0.00000
  6 -11.053951 0.00000   1.687365 0.00000
  7 -11.052601 0.00000   1.688715 0.00000
  8 -11.051251 0.00000   1.690065 0.00000
  9 -11.049901 0.00000   1.691415 0.00000
 10 -11.048551 0.00000   1.692765 0.00000
 11 -11.047201 0.00000   1.694115 0.00000
 12 -11.045851 0.00000   1.695465 0.00000
 13 -11.044501 0.00000   1.696815 0.00000
 14 -11.043151 0.00000   1.698165 0.00000
 15 -11.041801 0.00000   1.699515 0.00000
 16 -11.040451 0.00000   1.700865 0.00000
 17 -11.039101 0.00000   1.702215 0.00000
 18 -11.037751 0.00000   1.703565 0.00000
 19 -11.036401 0.00000   1.704915 0.00000
 20 -11.035051 0.00000   1.706265 0.00000
 21 -11.033701 0.00000   1.707615 0.00000
 22 -11.032351 0.00000   1.708965 0.00000
 23 -11.031001 0.00000   1.710315 0.00000
 24 -11.029651 0.00000   1.711665 0.00000
 25 -11.028301 0.00000   1.713015 0.00000
 26 -11.026951 0.00037   1.714365 0.00000
 27 -11.025601 0.00119   1.715715 0.00000
 28 -11.024251 0.00343   1.717065 0.00091
 29 -11.022901 0.00699   1.718415 0.01901
 30 -11.021551 0.01119   1.719765 0.06177
 31 -11.020201 0.02081   1.721115 0.13038
 32 -11.018851 0.03324   1.722465 0.22186
 33 -11.017501 0.07724   1.723815 0.34373
 34 -11.016151 0.15403   1.725165 0.45488
 35 -11.014801 0.25402   1.726515 0.55929
 36 -11.013451 0.37903   1.727865 0.65298
 37 -11.012101 0.50109   1.729215 0.71831
 38 -11.010751 0.59728   1.730565 0.77106
 39 -11.009401 0.68334   1.731915 0.81807
 40 -11.008051 0.75735   1.733265 0.85925
 41 -11.006701 0.80187   1.734615 0.89327
 42 -11.005351 0.85233   1.735965 0.92773
 43 -11.004001 0.89763   1.737315 0.94265
 44 -11.002651 0.91744   1.738665 0.95896
 45 -11.001301 0.94235   1.740015 0.96631
 46 -10.999951 0.96042   1.741365 0.99345
 47 -10.998601 0.97514   1.742715 0.99397
 48 -10.997251 0.98737   1.744065 0.99574
 49 -10.995901 0.99406   1.745415 0.99367
 50 -10.994551 1.00000   1.746765 1.00000
 51 -10.993201 0.98673   1.748115 0.98875
 52 -10.991851 0.98421   1.749465 0.99477
 53 -10.990501 0.98508   1.750815 0.98027
 54 -10.989151 0.97353   1.752165 0.96134
 55 -10.987801 0.94797   1.753515 0.93818
 56 -10.986451 0.91759   1.754865 0.92002
 57 -10.985101 0.88600   1.756215 0.88791
 58 -10.983751 0.85032   1.757565 0.85701
 59 -10.982401 0.79789   1.758915 0.82360
 60 -10.981051 0.76480   1.760265 0.77261
 61 -10.979701 0.69274   1.761615 0.72198
 62 -10.978351 0.62653   1.762965 0.65323
 63 -10.977001 0.53473   1.764315 0.55713
 64 -10.975651 0.41150   1.765665 0.45754
 65 -10.974301 0.30097   1.767015 0.34594
 66 -10.972951 0.19517   1.768365 0.23477
 67 -10.971601 0.10145   1.769715 0.13193
 68 -10.970251 0.04457   1.771065 0.06246
 69 -10.968901 0.00853   1.772415 0.02263
 70 -10.967551 0.00000   1.773765 0.00182
 71 -10.966201 0.00000   1.775115 0.00006
 72 -10.964851 0.00000   1.776465 0.00000
 73 -10.963501 0.00000   1.777815 0.00000
 74 -10.962151 0.00000   1.779165 0.00000
 75 -10.960801 0.00000   1.780515 0.00000
 76 -10.959451 0.00000   1.781865 0.00000
 77 -10.958101 0.00000   1.783215 0.00000
 78 -10.956751 0.00000   1.784565 0.00000
 79 -10.955401 0.00000   1.785915 0.00000
 80 -10.954051 0.00000   1.787265 0.00000
 81 -10.952701 0.00000   1.788615 0.00000
 82 -10.951351 0.00000   1.789965 0.00000
 83 -10.950001 0.00000   1.791315 0.00000
 84 -10.948651 0.00000   1.792665 0.00000
 85 -10.947301 0.00000   1.794015 0.00000
 86 -10.945951 0.00000   1.795365 0.00000
 87 -10.944601 0.00000   1.796715 0.00000
 88 -10.943251 0.00000   1.798065 0.00000
 89 -10.941901 0.00000   1.799415 0.00000
 90 -10.940551 0.00000   1.800765 0.00000
 91 -10.939201 0.00000   1.802115 0.00000
 92 -10.937851 0.00000   1.803465 0.00000
 93 -10.936501 0.00000   1.804815 0.00000
 94 -10.935151 0.00000   1.806165 0.00000
 95 -10.933801 0.00000   1.807515 0.00000
 96 -10.932451 0.00000   1.808865 0.00000
 97 -10.931101 0.00000   1.810215 0.00000
 98 -10.929751 0.00000   1.811565 0.00000
 99 -10.928401 0.00000   1.812915 0.00000
100 -10.927051 0.00000   1.814265 0.00000
