  1 -13.012542 0.00000   1.583903 0.00000
  2 -13.011192 0.00000   1.585253 0.00000
  3 -13.009842 0.00000   1.586603 0.00000
  4 -13.008492 0.00000   1.587953 0.00000
  5 -13.007142 0.00000   1.589303 0.00000
  6 -13.005792 0.00000   1.590653 0.00000
  7 -13.004442 0.00000   1.592003 0.00000
  8 -13.003092 0.00000   1.593353 0.00000
  9 -13.001742 0.00000   1.594703 0.00000
 10 -13.000392 0.00000   1.596053 0.00000
 11 -12.999042 0.00000   1.597403 0.00000
 12 -12.997692 0.00000   1.598753 0.00000
 13 -12.996342 0.00000   1.600103 0.00000
 14 -12.994992 0.00000   1.601453 0.00000
 15 -12.993642 0.00000   1.602803 0.00000
 16 -12.992292 0.00000   1.604153 0.00000
 17 -12.990942 0.00000   1.605503 0.00000
 18 -12.989592 0.00000   1.606853 0.00000
 19 -12.988242 0.00000   1.608203 0.00000
 20 -12.986892 0.00000   1.609553 0.00000
 21 -12.985542 0.00000   1.610903 0.00000
 22 -12.984192 0.00000   1.612253 0.00000
 23 -12.982842 0.00000   1.613603 0.00000
 24 -12.981492 0.00000   1.614953 0.00000
 25 -12.980142 0.00020   1.616303 0.00000
 26 -12.978792 0.00118   1.617653 0.00039
 27 -12.977442 0.00246   1.619003 0.00848
 28 -12.976092 0.00480   1.620353 0.03233
 29 -12.974742 0.00799   1.621703 0.07462
 30 -12.973392 0.01198   1.623053 0.11933
 31 -12.972042 0.02135   1.624403 0.17667
 32 -12.970692 0.03119   1.625753 0.24729
 33 -12.969342 0.06115   1.627103 0.33826
 34 -12.967992 0.13321   1.628453 0.42775
 35 -12.966642 0.22387   1.629803 0.53243
 36 -12.965292 0.34533   1.631153 0.63084
 37 -12.963942 0.46860   1.632503 0.70104
 38 -12.962592 0.57119   1.633853 0.76078
 39 -12.961242 0.66611   1.635203 0.80080
 40 -12.959892 0.73537   1.636553 0.85173
 41 -12.958542 0.79440   1.637903 0.87658
 42 -12.957192 0.84192   1.639253 0.91671
 43 -12.955842 0.88127   1.640603 0.93506
 44 -12.954492 0.91627   1.641953 0.95020
 45 -12.953142 0.94168   1.643303 0.96908
 46 -12.951792 0.95056   1.644653 0.97925
 47 -12.950442 0.98140   1.646003 0.99077
 48 -12.949092 0.99122   1.647353 0.98519
 49 -12.947742 0.98994   1.648703 1.00000
 50 -12.946392 1.00000   1.650053 0.99712
 51 -12.945042 0.99542   1.651403 0.98262
 52 -12.943692 0.99675   1.652753 0.97880
 53 -12.942342 0.98539   1.654103 0.96952
 54 -12.940992 0.96783   1.655453 0.95379
 55 -12.939642 0.93780   1.656803 0.93094
 56 -12.938292 0.92464   1.658153 0.91203
 57 -12.936942 0.88250   1.659503 0.88169
 58 -12.935592 0.85358   1.660853 0.84496
 59 -12.934242 0.80955   1.662203 0.79530
 60 -12.932892 0.76351   1.663553 0.76062
 61 -12.931542 0.69683   1.664903 0.68382
 62 -12.930192 0.61775   1.666253 0.60815
 63 -12.928842 0.51932   1.667603 0.52804
 64 -12.927492 0.40143   1.668953 0.44322
 65 -12.926142 0.29451   1.670303 0.36233
 66 -12.924792 0.18617   1.671653 0.27760
 67 -12.923442 0.09531   1.673003 0.18740
 68 -12.922092 0.04410   1.674353 0.11176
 69 -12.920742 0.00807   1.675703 0.05289
 70 -12.919392 0.00000   1.677053 0.01794
 71 -12.918042 0.00000   1.678403 0.00298
 72 -12.916692 0.00000   1.679753 0.00061
 73 -12.915342 0.00000   1.681103 0.00011
 74 -12.913992 0.00000   1.682453 0.00000
 75 -12.912642 0.00000   1.683803 0.00000
 76 -12.911292 0.00000   1.685153 0.00000
 77 -12.909942 0.00000   1.686503 0.00000
 78 -12.908592 0.00000   1.687853 0.00000
 79 -12.907242 0.00000   1.689203 0.00000
 80 -12.905892 0.00000   1.690553 0.00000
 81 -12.904542 0.00000   1.691903 0.00000
 82 -12.903192 0.00000   1.693253 0.00000
 83 -12.901842 0.00000   1.694603 0.00000
 84 -12.900492 0.00000   1.695953 0.00000
 85 -12.899142 0.00000   1.697303 0.00000
 86 -12.897792 0.00000   1.698653 0.00000
 87 -12.896442 0.00000   1.700003 0.00000
 88 -12.895092 0.00000   1.701353 0.00000
 89 -12.893742 0.00000   1.702703 0.00000
 90 -12.892392 0.00000   1.704053 0.00000
 91 -12.891042 0.00000   1.705403 0.00000
 92 -12.889692 0.00000   1.706753 0.00000
 93 -12.888342 0.00000   1.708103 0.00000
 94 -12.886992 0.00000   1.709453 0.00000
 95 -12.885642 0.00000   1.710803 0.00000
 96 -12.884292 0.00000   1.712153 0.00000
 97 -12.882942 0.00000   1.713503 0.00000
 98 -12.881592 0.00000   1.714853 0.00000
 99 -12.880242 0.00000   1.716203 0.00000
100 -12.878892 0.00000   1.717553 0.00000
