  1 -13.496303 0.00000   1.559018 0.00000
  2 -13.494953 0.00000   1.560368 0.00000
  3 -13.493603 0.00000   1.561718 0.00000
  4 -13.492253 0.00000   1.563068 0.00000
  5 -13.490903 0.00000   1.564418 0.00000
  6 -13.489553 0.00000   1.565768 0.00000
  7 -13.488203 0.00000   1.567118 0.00000
  8 -13.486853 0.00000   1.568468 0.00000
  9 -13.485503 0.00000   1.569818 0.00000
 10 -13.484153 0.00000   1.571168 0.00000
 11 -13.482803 0.00000   1.572518 0.00000
 12 -13.481453 0.00000   1.573868 0.00000
 13 -13.480103 0.00000   1.575218 0.00000
 14 -13.478753 0.00000   1.576568 0.00000
 15 -13.477403 0.00000   1.577918 0.00000
 16 -13.476053 0.00000   1.579268 0.00000
 17 -13.474703 0.00000   1.580618 0.00000
 18 -13.473353 0.00000   1.581968 0.00000
 19 -13.472003 0.00000   1.583318 0.00000
 20 -13.470653 0.00000   1.584668 0.00000
 21 -13.469303 0.00000   1.586018 0.00000
 22 -13.467953 0.00000   1.587368 0.00000
 23 -13.466603 0.00000   1.588718 0.00000
 24 -13.465253 0.00002   1.590068 0.00000
 25 -13.463903 0.00032   1.591418 0.00006
 26 -13.462553 0.00139   1.592768 0.00272
 27 -13.461203 0.00290   1.594118 0.01699
 28 -13.459853 0.00525   1.595468 0.04762
 29 -13.458503 0.00822   1.596818 0.09138
 30 -13.457153 0.01235   1.598168 0.13681
 31 -13.455803 0.02013   1.599518 0.18415
 32 -13.454453 0.03085   1.600868 0.25272
 33 -13.453103 0.05650   1.602218 0.33768
 34 -13.451753 0.12734   1.603568 0.42451
 35 -13.450403 0.21234   1.604918 0.52476
 36 -13.449053 0.32880   1.606268 0.62208
 37 -13.447703 0.45883   1.607618 0.70191
 38 -13.446353 0.55740   1.608968 0.75598
 39 -13.445003 0.65036   1.610318 0.81146
 40 -13.443653 0.72777   1.611668 0.84695
 41 -13.442303 0.79151   1.613018 0.88127
 42 -13.440953 0.83359   1.614368 0.91070
 43 -13.439603 0.87356   1.615718 0.94405
 44 -13.438253 0.91690   1.617068 0.95979
 45 -13.436903 0.93609   1.618418 0.97573
 46 -13.435553 0.95497   1.619768 0.97345
 47 -13.434203 0.97245   1.621118 0.98992
 48 -13.432853 0.97828   1.622468 1.00000
 49 -13.431503 1.00000   1.623818 0.99731
 50 -13.430153 0.99138   1.625168 0.99209
 51 -13.428803 0.98963   1.626518 0.98745
 52 -13.427453 0.97782   1.627868 0.98137
 53 -13.426103 0.98243   1.629218 0.97312
 54 -13.424753 0.96210   1.630568 0.95013
 55 -13.423403 0.94316   1.631918 0.92375
 56 -13.422053 0.91341   1.633268 0.91334
 57 -13.420703 0.88967   1.634618 0.88418
 58 -13.419353 0.84815   1.635968 0.84206
 59 -13.418003 0.80306   1.637318 0.80221
 60 -13.416653 0.74978   1.638668 0.74323
 61 -13.415303 0.69026   1.640018 0.68423
 62 -13.413953 0.61863   1.641368 0.59967
 63 -13.412603 0.51735   1.642718 0.52420
 64 -13.411253 0.40189   1.644068 0.44770
 65 -13.409903 0.29561   1.645418 0.37028
 66 -13.408553 0.18401   1.646768 0.28318
 67 -13.407203 0.09571   1.648118 0.20121
 68 -13.405853 0.04461   1.649468 0.13142
 69 -13.404503 0.00925   1.650818 0.06659
 70 -13.403153 0.00000   1.652168 0.02585
 71 -13.401803 0.00000   1.653518 0.00505
 72 -13.400453 0.00000   1.654868 0.00131
 73 -13.399103 0.00000   1.656218 0.00036
 74 -13.397753 0.00000   1.657568 0.00000
 75 -13.396403 0.00000   1.658918 0.00000
 76 -13.395053 0.00000   1.660268 0.00000
 77 -13.393703 0.00000   1.661618 0.00000
 78 -13.392353 0.00000   1.662968 0.00000
 79 -13.391003 0.00000   1.664318 0.00000
 80 -13.389653 0.00000   1.665668 0.00000
 81 -13.388303 0.00000   1.667018 0.00000
 82 -13.386953 0.00000   1.668368 0.00000
 83 -13.385603 0.00000   1.669718 0.00000
 84 -13.384253 0.00000   1.671068 0.00000
 85 -13.382903 0.00000   1.672418 0.00000
 86 -13.381553 0.00000   1.673768 0.00000
 87 -13.380203 0.00000   1.675118 0.00000
 88 -13.378853 0.00000   1.676468 0.00000
 89 -13.377503 0.00000   1.677818 0.00000
 90 -13.376153 0.00000   1.679168 0.00000
 91 -13.374803 0.00000   1.680518 0.00000
 92 -13.373453 0.00000   1.681868 0.00000
 93 -13.372103 0.00000   1.683218 0.00000
 94 -13.370753 0.00000   1.684568 0.00000
 95 -13.369403 0.00000   1.685918 0.00000
 96 -13.368053 0.00000   1.687268 0.00000
 97 -13.366703 0.00000   1.688618 0.00000
 98 -13.365353 0.00000   1.689968 0.00000
 99 -13.364003 0.00000   1.691318 0.00000
100 -13.362653 0.00000   1.692668 0.00000
