  1 -13.501650 0.00000 -12.031673 0.00000
  2 -13.500300 0.00000 -12.030323 0.00000
  3 -13.498950 0.00000 -12.028973 0.00000
  4 -13.497600 0.00000 -12.027623 0.00000
  5 -13.496250 0.00000 -12.026273 0.00000
  6 -13.494900 0.00000 -12.024923 0.00000
  7 -13.493550 0.00000 -12.023573 0.00000
  8 -13.492200 0.00000 -12.022223 0.00000
  9 -13.490850 0.00000 -12.020873 0.00000
 10 -13.489500 0.00000 -12.019523 0.00000
 11 -13.488150 0.00000 -12.018173 0.00000
 12 -13.486800 0.00000 -12.016823 0.00000
 13 -13.485450 0.00000 -12.015473 0.00000
 14 -13.484100 0.00000 -12.014123 0.00000
 15 -13.482750 0.00000 -12.012773 0.00000
 16 -13.481400 0.00000 -12.011423 0.00000
 17 -13.480050 0.00000 -12.010073 0.00000
 18 -13.478700 0.00000 -12.008723 0.00000
 19 -13.477350 0.00000 -12.007373 0.00000
 20 -13.476000 0.00000 -12.006023 0.00000
 21 -13.474650 0.00000 -12.004673 0.00000
 22 -13.473300 0.00000 -12.003323 0.00000
 23 -13.471950 0.00000 -12.001973 0.00000
 24 -13.470600 0.00000 -12.000623 0.00000
 25 -13.469250 0.00000 -11.999273 0.00000
 26 -13.467900 0.00000 -11.997923 0.00000
 27 -13.466550 0.00000 -11.996573 0.00000
 28 -13.465200 0.00027 -11.995223 0.00000
 29 -13.463850 0.00096 -11.993873 0.00000
 30 -13.462500 0.00575 -11.992523 0.00000
 31 -13.461150 0.02345 -11.991173 0.00618
 32 -13.459800 0.05433 -11.989823 0.05676
 33 -13.458450 0.09622 -11.988473 0.14337
 34 -13.457100 0.14700 -11.987123 0.24117
 35 -13.455750 0.21928 -11.985773 0.33137
 36 -13.454400 0.30082 -11.984423 0.45035
 37 -13.453050 0.39657 -11.983073 0.53690
 38 -13.451700 0.51867 -11.981723 0.62856
 39 -13.450350 0.63940 -11.980373 0.71226
 40 -13.449000 0.72452 -11.979023 0.76828
 41 -13.447650 0.76678 -11.977673 0.81866
 42 -13.446300 0.82165 -11.976323 0.85143
 43 -13.444950 0.86572 -11.974973 0.88944
 44 -13.443600 0.90614 -11.973623 0.91690
 45 -13.442250 0.92860 -11.972273 0.93603
 46 -13.440900 0.95554 -11.970923 0.95688
 47 -13.439550 0.96946 -11.969573 0.97584
 48 -13.438200 0.98215 -11.968223 0.97667
 49 -13.436850 0.99632 -11.966873 0.99730
 50 -13.435500 1.00000 -11.965523 0.99089
 51 -13.434150 0.99381 -11.964173 1.00000
 52 -13.432800 0.98348 -11.962823 0.99578
 53 -13.431450 0.97803 -11.961473 0.99129
 54 -13.430100 0.95944 -11.960123 0.98412
 55 -13.428750 0.94478 -11.958773 0.98819
 56 -13.427400 0.92656 -11.957423 0.97317
 57 -13.426050 0.90027 -11.956073 0.96217
 58 -13.424700 0.85045 -11.954723 0.93870
 59 -13.423350 0.79484 -11.953373 0.91627
 60 -13.422000 0.73812 -11.952023 0.88886
 61 -13.420650 0.67974 -11.950673 0.86017
 62 -13.419300 0.60993 -11.949323 0.82596
 63 -13.417950 0.52366 -11.947973 0.78430
 64 -13.416600 0.43352 -11.946623 0.73139
 65 -13.415250 0.33666 -11.945273 0.65430
 66 -13.413900 0.23691 -11.943923 0.57249
 67 -13.412550 0.13646 -11.942573 0.46006
 68 -13.411200 0.04297 -11.941223 0.32496
 69 -13.409850 0.00192 -11.939873 0.22879
 70 -13.408500 0.00000 -11.938523 0.14782
 71 -13.407150 0.00000 -11.937173 0.07790
 72 -13.405800 0.00000 -11.935823 0.03519
 73 -13.404450 0.00000 -11.934473 0.00870
 74 -13.403100 0.00000 -11.933123 0.00023
 75 -13.401750 0.00000 -11.931773 0.00000
 76 -13.400400 0.00000 -11.930423 0.00000
 77 -13.399050 0.00000 -11.929073 0.00000
 78 -13.397700 0.00000 -11.927723 0.00000
 79 -13.396350 0.00000 -11.926373 0.00000
 80 -13.395000 0.00000 -11.925023 0.00000
 81 -13.393650 0.00000 -11.923673 0.00000
 82 -13.392300 0.00000 -11.922323 0.00000
 83 -13.390950 0.00000 -11.920973 0.00000
 84 -13.389600 0.00000 -11.919623 0.00000
 85 -13.388250 0.00000 -11.918273 0.00000
 86 -13.386900 0.00000 -11.916923 0.00000
 87 -13.385550 0.00000 -11.915573 0.00000
 88 -13.384200 0.00000 -11.914223 0.00000
 89 -13.382850 0.00000 -11.912873 0.00000
 90 -13.381500 0.00000 -11.911523 0.00000
 91 -13.380150 0.00000 -11.910173 0.00000
 92 -13.378800 0.00000 -11.908823 0.00000
 93 -13.377450 0.00000 -11.907473 0.00000
 94 -13.376100 0.00000 -11.906123 0.00000
 95 -13.374750 0.00000 -11.904773 0.00000
 96 -13.373400 0.00000 -11.903423 0.00000
 97 -13.372050 0.00000 -11.902073 0.00000
 98 -13.370700 0.00000 -11.900723 0.00000
 99 -13.369350 0.00000 -11.899373 0.00000
100 -13.368000 0.00000 -11.898023 0.00000
