  1 -10.571697 0.00000   6.989503 0.00000
  2 -10.570347 0.00000   6.990853 0.00000
  3 -10.568997 0.00000   6.992203 0.00000
  4 -10.567647 0.00000   6.993553 0.00000
  5 -10.566297 0.00000   6.994903 0.00000
  6 -10.564947 0.00000   6.996253 0.00000
  7 -10.563597 0.00000   6.997603 0.00000
  8 -10.562247 0.00000   6.998953 0.00000
  9 -10.560897 0.00000   7.000303 0.00000
 10 -10.559547 0.00000   7.001653 0.00000
 11 -10.558197 0.00000   7.003003 0.00000
 12 -10.556847 0.00000   7.004353 0.00000
 13 -10.555497 0.00000   7.005703 0.00000
 14 -10.554147 0.00000   7.007053 0.00000
 15 -10.552797 0.00000   7.008403 0.00000
 16 -10.551447 0.00000   7.009753 0.00000
 17 -10.550097 0.00000   7.011103 0.00000
 18 -10.548747 0.00000   7.012453 0.00000
 19 -10.547397 0.00000   7.013803 0.00000
 20 -10.546047 0.00000   7.015153 0.00000
 21 -10.544697 0.00000   7.016503 0.00000
 22 -10.543347 0.00000   7.017853 0.00000
 23 -10.541997 0.00000   7.019203 0.00000
 24 -10.540647 0.00000   7.020553 0.00000
 25 -10.539297 0.00000   7.021903 0.00000
 26 -10.537947 0.00000   7.023253 0.00000
 27 -10.536597 0.00000   7.024603 0.00000
 28 -10.535247 0.00010   7.025953 0.00624
 29 -10.533897 0.00105   7.027303 0.04703
 30 -10.532547 0.00306   7.028653 0.11536
 31 -10.531197 0.00888   7.030003 0.20641
 32 -10.529847 0.02175   7.031353 0.31924
 33 -10.528497 0.05255   7.032703 0.43163
 34 -10.527147 0.13212   7.034053 0.53227
 35 -10.525797 0.23901   7.035403 0.62826
 36 -10.524447 0.37060   7.036753 0.70106
 37 -10.523097 0.49299   7.038103 0.75081
 38 -10.521747 0.58322   7.039453 0.81138
 39 -10.520397 0.68684   7.040803 0.85312
 40 -10.519047 0.74803   7.042153 0.87415
 41 -10.517697 0.79988   7.043503 0.90766
 42 -10.516347 0.84666   7.044853 0.93248
 43 -10.514997 0.89076   7.046203 0.94848
 44 -10.513647 0.92573   7.047553 0.96616
 45 -10.512297 0.93262   7.048903 0.98079
 46 -10.510947 0.97339   7.050253 0.98392
 47 -10.509597 0.98764   7.051603 0.98730
 48 -10.508247 0.99456   7.052953 0.99311
 49 -10.506897 0.99360   7.054303 1.00000
 50 -10.505547 0.99847   7.055653 0.98038
 51 -10.504197 0.99970   7.057003 0.97927
 52 -10.502847 1.00000   7.058353 0.96736
 53 -10.501497 0.98917   7.059703 0.94840
 54 -10.500147 0.97933   7.061053 0.93126
 55 -10.498797 0.95558   7.062403 0.90976
 56 -10.497447 0.94434   7.063753 0.89047
 57 -10.496097 0.90252   7.065103 0.84718
 58 -10.494747 0.87242   7.066453 0.81203
 59 -10.493397 0.83156   7.067803 0.77498
 60 -10.492047 0.78916   7.069153 0.71964
 61 -10.490697 0.72201   7.070503 0.64924
 62 -10.489347 0.65875   7.071853 0.56747
 63 -10.487997 0.56225   7.073203 0.44691
 64 -10.486647 0.44307   7.074553 0.32730
 65 -10.485297 0.32833   7.075903 0.22164
 66 -10.483947 0.21370   7.077253 0.12413
 67 -10.482597 0.10370   7.078603 0.06681
 68 -10.481247 0.03938   7.079953 0.02910
 69 -10.479897 0.00283   7.081303 0.00668
 70 -10.478547 0.00000   7.082653 0.00000
 71 -10.477197 0.00000   7.084003 0.00000
 72 -10.475847 0.00000   7.085353 0.00000
 73 -10.474497 0.00000   7.086703 0.00000
 74 -10.473147 0.00000   7.088053 0.00000
 75 -10.471797 0.00000   7.089403 0.00000
 76 -10.470447 0.00000   7.090753 0.00000
 77 -10.469097 0.00000   7.092103 0.00000
 78 -10.467747 0.00000   7.093453 0.00000
 79 -10.466397 0.00000   7.094803 0.00000
 80 -10.465047 0.00000   7.096153 0.00000
 81 -10.463697 0.00000   7.097503 0.00000
 82 -10.462347 0.00000   7.098853 0.00000
 83 -10.460997 0.00000   7.100203 0.00000
 84 -10.459647 0.00000   7.101553 0.00000
 85 -10.458297 0.00000   7.102903 0.00000
 86 -10.456947 0.00000   7.104253 0.00000
 87 -10.455597 0.00000   7.105603 0.00000
 88 -10.454247 0.00000   7.106953 0.00000
 89 -10.452897 0.00000   7.108303 0.00000
 90 -10.451547 0.00000   7.109653 0.00000
 91 -10.450197 0.00000   7.111003 0.00000
 92 -10.448847 0.00000   7.112353 0.00000
 93 -10.447497 0.00000   7.113703 0.00000
 94 -10.446147 0.00000   7.115053 0.00000
 95 -10.444797 0.00000   7.116403 0.00000
 96 -10.443447 0.00000   7.117753 0.00000
 97 -10.442097 0.00000   7.119103 0.00000
 98 -10.440747 0.00000   7.120453 0.00000
 99 -10.439397 0.00000   7.121803 0.00000
100 -10.438047 0.00000   7.123153 0.00000
