  1 -13.496981 0.00000  -7.826148 0.00000
  2 -13.495631 0.00000  -7.824798 0.00000
  3 -13.494281 0.00000  -7.823448 0.00000
  4 -13.492931 0.00000  -7.822098 0.00000
  5 -13.491581 0.00000  -7.820748 0.00000
  6 -13.490231 0.00000  -7.819398 0.00000
  7 -13.488881 0.00000  -7.818048 0.00000
  8 -13.487531 0.00000  -7.816698 0.00000
  9 -13.486181 0.00000  -7.815348 0.00000
 10 -13.484831 0.00000  -7.813998 0.00000
 11 -13.483481 0.00000  -7.812648 0.00000
 12 -13.482131 0.00000  -7.811298 0.00000
 13 -13.480781 0.00000  -7.809948 0.00000
 14 -13.479431 0.00000  -7.808598 0.00000
 15 -13.478081 0.00000  -7.807248 0.00000
 16 -13.476731 0.00000  -7.805898 0.00000
 17 -13.475381 0.00000  -7.804548 0.00000
 18 -13.474031 0.00000  -7.803198 0.00000
 19 -13.472681 0.00000  -7.801848 0.00000
 20 -13.471331 0.00000  -7.800498 0.00000
 21 -13.469981 0.00000  -7.799148 0.00000
 22 -13.468631 0.00000  -7.797798 0.00000
 23 -13.467281 0.00000  -7.796448 0.00000
 24 -13.465931 0.00000  -7.795098 0.00000
 25 -13.464581 0.00000  -7.793748 0.00000
 26 -13.463231 0.00007  -7.792398 0.00000
 27 -13.461881 0.00083  -7.791048 0.00000
 28 -13.460531 0.00193  -7.789698 0.00000
 29 -13.459181 0.00374  -7.788348 0.00000
 30 -13.457831 0.00594  -7.786998 0.00000
 31 -13.456481 0.01073  -7.785648 0.00641
 32 -13.455131 0.02141  -7.784298 0.06622
 33 -13.453781 0.04120  -7.782948 0.16611
 34 -13.452431 0.08913  -7.781598 0.29192
 35 -13.451081 0.18744  -7.780248 0.44034
 36 -13.449731 0.30702  -7.778898 0.54641
 37 -13.448381 0.46577  -7.777548 0.62822
 38 -13.447031 0.59698  -7.776198 0.70379
 39 -13.445681 0.67360  -7.774848 0.75172
 40 -13.444331 0.74560  -7.773498 0.81461
 41 -13.442981 0.80852  -7.772148 0.84378
 42 -13.441631 0.84518  -7.770798 0.88267
 43 -13.440281 0.86972  -7.769448 0.91017
 44 -13.438931 0.92246  -7.768098 0.93697
 45 -13.437581 0.94462  -7.766748 0.94646
 46 -13.436231 0.95748  -7.765398 0.96880
 47 -13.434881 0.97493  -7.764048 0.97408
 48 -13.433531 0.98956  -7.762698 0.98814
 49 -13.432181 1.00000  -7.761348 0.99195
 50 -13.430831 0.98846  -7.759998 1.00000
 51 -13.429481 0.99866  -7.758648 0.99164
 52 -13.428131 0.98409  -7.757298 0.99303
 53 -13.426781 0.98685  -7.755948 0.98549
 54 -13.425431 0.96623  -7.754598 0.97676
 55 -13.424081 0.95222  -7.753248 0.97566
 56 -13.422731 0.91703  -7.751898 0.95809
 57 -13.421381 0.89714  -7.750548 0.94366
 58 -13.420031 0.85203  -7.749198 0.91599
 59 -13.418681 0.80955  -7.747848 0.89159
 60 -13.417331 0.75368  -7.746498 0.85448
 61 -13.415981 0.68139  -7.745148 0.82531
 62 -13.414631 0.61512  -7.743798 0.77832
 63 -13.413281 0.52352  -7.742448 0.72503
 64 -13.411931 0.42254  -7.741098 0.66304
 65 -13.410581 0.27672  -7.739748 0.58341
 66 -13.409231 0.14541  -7.738398 0.47169
 67 -13.407881 0.04900  -7.737048 0.33538
 68 -13.406531 0.00340  -7.735698 0.20302
 69 -13.405181 0.00000  -7.734348 0.09601
 70 -13.403831 0.00000  -7.732998 0.02892
 71 -13.402481 0.00000  -7.731648 0.00627
 72 -13.401131 0.00000  -7.730298 0.00234
 73 -13.399781 0.00000  -7.728948 0.00073
 74 -13.398431 0.00000  -7.727598 0.00003
 75 -13.397081 0.00000  -7.726248 0.00000
 76 -13.395731 0.00000  -7.724898 0.00000
 77 -13.394381 0.00000  -7.723548 0.00000
 78 -13.393031 0.00000  -7.722198 0.00000
 79 -13.391681 0.00000  -7.720848 0.00000
 80 -13.390331 0.00000  -7.719498 0.00000
 81 -13.388981 0.00000  -7.718148 0.00000
 82 -13.387631 0.00000  -7.716798 0.00000
 83 -13.386281 0.00000  -7.715448 0.00000
 84 -13.384931 0.00000  -7.714098 0.00000
 85 -13.383581 0.00000  -7.712748 0.00000
 86 -13.382231 0.00000  -7.711398 0.00000
 87 -13.380881 0.00000  -7.710048 0.00000
 88 -13.379531 0.00000  -7.708698 0.00000
 89 -13.378181 0.00000  -7.707348 0.00000
 90 -13.376831 0.00000  -7.705998 0.00000
 91 -13.375481 0.00000  -7.704648 0.00000
 92 -13.374131 0.00000  -7.703298 0.00000
 93 -13.372781 0.00000  -7.701948 0.00000
 94 -13.371431 0.00000  -7.700598 0.00000
 95 -13.370081 0.00000  -7.699248 0.00000
 96 -13.368731 0.00000  -7.697898 0.00000
 97 -13.367381 0.00000  -7.696548 0.00000
 98 -13.366031 0.00000  -7.695198 0.00000
 99 -13.364681 0.00000  -7.693848 0.00000
100 -13.363331 0.00000  -7.692498 0.00000
