  1 -11.060350 0.00000   0.675289 0.00000
  2 -11.059000 0.00000   0.676639 0.00000
  3 -11.057650 0.00000   0.677989 0.00000
  4 -11.056300 0.00000   0.679339 0.00000
  5 -11.054950 0.00000   0.680689 0.00000
  6 -11.053600 0.00000   0.682039 0.00000
  7 -11.052250 0.00000   0.683389 0.00000
  8 -11.050900 0.00000   0.684739 0.00000
  9 -11.049550 0.00000   0.686089 0.00000
 10 -11.048200 0.00000   0.687439 0.00000
 11 -11.046850 0.00000   0.688789 0.00000
 12 -11.045500 0.00000   0.690139 0.00000
 13 -11.044150 0.00000   0.691489 0.00000
 14 -11.042800 0.00000   0.692839 0.00000
 15 -11.041450 0.00000   0.694189 0.00000
 16 -11.040100 0.00000   0.695539 0.00000
 17 -11.038750 0.00000   0.696889 0.00000
 18 -11.037400 0.00000   0.698239 0.00000
 19 -11.036050 0.00000   0.699589 0.00000
 20 -11.034700 0.00000   0.700939 0.00000
 21 -11.033350 0.00000   0.702289 0.00000
 22 -11.032000 0.00000   0.703639 0.00000
 23 -11.030650 0.00000   0.704989 0.00000
 24 -11.029300 0.00000   0.706339 0.00000
 25 -11.027950 0.00000   0.707689 0.00000
 26 -11.026600 0.00037   0.709039 0.00000
 27 -11.025250 0.00127   0.710389 0.00000
 28 -11.023900 0.00410   0.711739 0.00017
 29 -11.022550 0.00700   0.713089 0.00829
 30 -11.021200 0.01239   0.714439 0.05003
 31 -11.019850 0.02062   0.715789 0.11548
 32 -11.018500 0.03296   0.717139 0.20031
 33 -11.017150 0.07394   0.718489 0.32816
 34 -11.015800 0.15352   0.719839 0.44477
 35 -11.014450 0.25495   0.721189 0.55947
 36 -11.013100 0.38394   0.722539 0.64771
 37 -11.011750 0.49804   0.723889 0.71571
 38 -11.010400 0.60896   0.725239 0.75895
 39 -11.009050 0.68956   0.726589 0.82445
 40 -11.007700 0.74611   0.727939 0.84960
 41 -11.006350 0.81581   0.729289 0.89600
 42 -11.005000 0.85088   0.730639 0.91106
 43 -11.003650 0.88245   0.731989 0.94997
 44 -11.002300 0.91692   0.733339 0.96381
 45 -11.000950 0.94046   0.734689 0.97044
 46 -10.999600 0.96617   0.736039 0.98572
 47 -10.998250 0.97958   0.737389 0.99670
 48 -10.996900 0.98651   0.738739 0.99273
 49 -10.995550 0.99138   0.740089 1.00000
 50 -10.994200 1.00000   0.741439 0.99550
 51 -10.992850 0.98612   0.742789 0.98902
 52 -10.991500 0.99466   0.744139 0.99171
 53 -10.990150 0.97859   0.745489 0.98211
 54 -10.988800 0.96756   0.746839 0.96966
 55 -10.987450 0.94635   0.748189 0.94276
 56 -10.986100 0.91776   0.749539 0.93061
 57 -10.984750 0.88334   0.750889 0.89417
 58 -10.983400 0.85309   0.752239 0.88000
 59 -10.982050 0.81082   0.753589 0.82650
 60 -10.980700 0.75928   0.754939 0.78299
 61 -10.979350 0.68814   0.756289 0.72781
 62 -10.978000 0.62088   0.757639 0.67351
 63 -10.976650 0.52735   0.758989 0.58221
 64 -10.975300 0.41195   0.760339 0.47993
 65 -10.973950 0.29209   0.761689 0.36207
 66 -10.972600 0.18640   0.763039 0.26021
 67 -10.971250 0.09642   0.764389 0.14476
 68 -10.969900 0.04207   0.765739 0.06728
 69 -10.968550 0.00740   0.767089 0.02244
 70 -10.967200 0.00000   0.768439 0.00252
 71 -10.965850 0.00000   0.769789 0.00008
 72 -10.964500 0.00000   0.771139 0.00000
 73 -10.963150 0.00000   0.772489 0.00000
 74 -10.961800 0.00000   0.773839 0.00000
 75 -10.960450 0.00000   0.775189 0.00000
 76 -10.959100 0.00000   0.776539 0.00000
 77 -10.957750 0.00000   0.777889 0.00000
 78 -10.956400 0.00000   0.779239 0.00000
 79 -10.955050 0.00000   0.780589 0.00000
 80 -10.953700 0.00000   0.781939 0.00000
 81 -10.952350 0.00000   0.783289 0.00000
 82 -10.951000 0.00000   0.784639 0.00000
 83 -10.949650 0.00000   0.785989 0.00000
 84 -10.948300 0.00000   0.787339 0.00000
 85 -10.946950 0.00000   0.788689 0.00000
 86 -10.945600 0.00000   0.790039 0.00000
 87 -10.944250 0.00000   0.791389 0.00000
 88 -10.942900 0.00000   0.792739 0.00000
 89 -10.941550 0.00000   0.794089 0.00000
 90 -10.940200 0.00000   0.795439 0.00000
 91 -10.938850 0.00000   0.796789 0.00000
 92 -10.937500 0.00000   0.798139 0.00000
 93 -10.936150 0.00000   0.799489 0.00000
 94 -10.934800 0.00000   0.800839 0.00000
 95 -10.933450 0.00000   0.802189 0.00000
 96 -10.932100 0.00000   0.803539 0.00000
 97 -10.930750 0.00000   0.804889 0.00000
 98 -10.929400 0.00000   0.806239 0.00000
 99 -10.928050 0.00000   0.807589 0.00000
100 -10.926700 0.00000   0.808939 0.00000
