  1  -8.583380 0.00000 -11.793478 0.00000
  2  -8.582030 0.00000 -11.792128 0.00000
  3  -8.580680 0.00000 -11.790778 0.00000
  4  -8.579330 0.00000 -11.789428 0.00000
  5  -8.577980 0.00000 -11.788078 0.00000
  6  -8.576630 0.00000 -11.786728 0.00000
  7  -8.575280 0.00000 -11.785378 0.00000
  8  -8.573930 0.00000 -11.784028 0.00000
  9  -8.572580 0.00000 -11.782678 0.00000
 10  -8.571230 0.00000 -11.781328 0.00000
 11  -8.569880 0.00000 -11.779978 0.00000
 12  -8.568530 0.00000 -11.778628 0.00000
 13  -8.567180 0.00000 -11.777278 0.00000
 14  -8.565830 0.00000 -11.775928 0.00000
 15  -8.564480 0.00000 -11.774578 0.00000
 16  -8.563130 0.00000 -11.773228 0.00000
 17  -8.561780 0.00000 -11.771878 0.00000
 18  -8.560430 0.00000 -11.770528 0.00000
 19  -8.559080 0.00000 -11.769178 0.00000
 20  -8.557730 0.00000 -11.767828 0.00000
 21  -8.556380 0.00000 -11.766478 0.00000
 22  -8.555030 0.00000 -11.765128 0.00000
 23  -8.553680 0.00000 -11.763778 0.00000
 24  -8.552330 0.00000 -11.762428 0.00009
 25  -8.550980 0.00000 -11.761078 0.00162
 26  -8.549630 0.00000 -11.759728 0.00866
 27  -8.548280 0.00000 -11.758378 0.02027
 28  -8.546930 0.00000 -11.757028 0.03559
 29  -8.545580 0.00000 -11.755678 0.05997
 30  -8.544230 0.00020 -11.754328 0.08826
 31  -8.542880 0.00992 -11.752978 0.13293
 32  -8.541530 0.04152 -11.751628 0.19018
 33  -8.540180 0.08936 -11.750278 0.25536
 34  -8.538830 0.15442 -11.748928 0.33435
 35  -8.537480 0.25662 -11.747578 0.41742
 36  -8.536130 0.40573 -11.746228 0.48793
 37  -8.534780 0.53382 -11.744878 0.55626
 38  -8.533430 0.63040 -11.743528 0.61215
 39  -8.532080 0.70612 -11.742178 0.68274
 40  -8.530730 0.76548 -11.740828 0.72695
 41  -8.529380 0.81039 -11.739478 0.77597
 42  -8.528030 0.85613 -11.738128 0.83612
 43  -8.526680 0.89423 -11.736778 0.87393
 44  -8.525330 0.92469 -11.735428 0.90914
 45  -8.523980 0.94208 -11.734078 0.93621
 46  -8.522630 0.96425 -11.732728 0.94852
 47  -8.521280 0.97754 -11.731378 0.96248
 48  -8.519930 0.98810 -11.730028 0.98946
 49  -8.518580 0.99476 -11.728678 0.97889
 50  -8.517230 1.00000 -11.727328 0.99047
 51  -8.515880 0.98972 -11.725978 1.00000
 52  -8.514530 0.99317 -11.724628 0.99598
 53  -8.513180 0.98729 -11.723278 0.99004
 54  -8.511830 0.96387 -11.721928 0.98636
 55  -8.510480 0.95519 -11.720578 0.95651
 56  -8.509130 0.92378 -11.719228 0.95900
 57  -8.507780 0.89760 -11.717878 0.92616
 58  -8.506430 0.86859 -11.716528 0.91172
 59  -8.505080 0.81998 -11.715178 0.88595
 60  -8.503730 0.77426 -11.713828 0.84535
 61  -8.502380 0.70404 -11.712478 0.80690
 62  -8.501030 0.63430 -11.711128 0.75206
 63  -8.499680 0.55848 -11.709778 0.68888
 64  -8.498330 0.45962 -11.708428 0.63545
 65  -8.496980 0.35340 -11.707078 0.56173
 66  -8.495630 0.22437 -11.705728 0.48170
 67  -8.494280 0.08810 -11.704378 0.40286
 68  -8.492930 0.00372 -11.703028 0.30742
 69  -8.491580 0.00000 -11.701678 0.23845
 70  -8.490230 0.00000 -11.700328 0.18297
 71  -8.488880 0.00000 -11.698978 0.14202
 72  -8.487530 0.00000 -11.697628 0.10815
 73  -8.486180 0.00000 -11.696278 0.07931
 74  -8.484830 0.00000 -11.694928 0.05247
 75  -8.483480 0.00000 -11.693578 0.03072
 76  -8.482130 0.00000 -11.692228 0.01613
 77  -8.480780 0.00000 -11.690878 0.00475
 78  -8.479430 0.00000 -11.689528 0.00006
 79  -8.478080 0.00000 -11.688178 0.00000
 80  -8.476730 0.00000 -11.686828 0.00000
 81  -8.475380 0.00000 -11.685478 0.00000
 82  -8.474030 0.00000 -11.684128 0.00000
 83  -8.472680 0.00000 -11.682778 0.00000
 84  -8.471330 0.00000 -11.681428 0.00000
 85  -8.469980 0.00000 -11.680078 0.00000
 86  -8.468630 0.00000 -11.678728 0.00000
 87  -8.467280 0.00000 -11.677378 0.00000
 88  -8.465930 0.00000 -11.676028 0.00000
 89  -8.464580 0.00000 -11.674678 0.00000
 90  -8.463230 0.00000 -11.673328 0.00000
 91  -8.461880 0.00000 -11.671978 0.00000
 92  -8.460530 0.00000 -11.670628 0.00000
 93  -8.459180 0.00000 -11.669278 0.00000
 94  -8.457830 0.00000 -11.667928 0.00000
 95  -8.456480 0.00000 -11.666578 0.00000
 96  -8.455130 0.00000 -11.665228 0.00000
 97  -8.453780 0.00000 -11.663878 0.00000
 98  -8.452430 0.00000 -11.662528 0.00000
 99  -8.451080 0.00000 -11.661178 0.00000
100  -8.449730 0.00000 -11.659828 0.00000
