  1 -11.060893 0.00000  -7.703761 0.00000
  2 -11.059543 0.00000  -7.702411 0.00000
  3 -11.058193 0.00000  -7.701061 0.00000
  4 -11.056843 0.00000  -7.699711 0.00000
  5 -11.055493 0.00000  -7.698361 0.00000
  6 -11.054143 0.00000  -7.697011 0.00000
  7 -11.052793 0.00000  -7.695661 0.00000
  8 -11.051443 0.00000  -7.694311 0.00000
  9 -11.050093 0.00000  -7.692961 0.00000
 10 -11.048743 0.00000  -7.691611 0.00000
 11 -11.047393 0.00000  -7.690261 0.00000
 12 -11.046043 0.00000  -7.688911 0.00000
 13 -11.044693 0.00000  -7.687561 0.00000
 14 -11.043343 0.00000  -7.686211 0.00000
 15 -11.041993 0.00000  -7.684861 0.00000
 16 -11.040643 0.00000  -7.683511 0.00000
 17 -11.039293 0.00000  -7.682161 0.00000
 18 -11.037943 0.00000  -7.680811 0.00000
 19 -11.036593 0.00000  -7.679461 0.00000
 20 -11.035243 0.00000  -7.678111 0.00000
 21 -11.033893 0.00000  -7.676761 0.00000
 22 -11.032543 0.00000  -7.675411 0.00000
 23 -11.031193 0.00000  -7.674061 0.00000
 24 -11.029843 0.00000  -7.672711 0.00000
 25 -11.028493 0.00000  -7.671361 0.00000
 26 -11.027143 0.00000  -7.670011 0.00000
 27 -11.025793 0.00010  -7.668661 0.00000
 28 -11.024443 0.00074  -7.667311 0.00006
 29 -11.023093 0.00220  -7.665961 0.00266
 30 -11.021743 0.00438  -7.664611 0.01150
 31 -11.020393 0.00745  -7.663261 0.02831
 32 -11.019043 0.01737  -7.661911 0.06798
 33 -11.017693 0.03892  -7.660561 0.18371
 34 -11.016343 0.08990  -7.659211 0.31956
 35 -11.014993 0.21629  -7.657861 0.44926
 36 -11.013643 0.39868  -7.656511 0.56428
 37 -11.012293 0.53178  -7.655161 0.64550
 38 -11.010943 0.63173  -7.653811 0.71886
 39 -11.009593 0.70945  -7.652461 0.77140
 40 -11.008243 0.76337  -7.651111 0.81374
 41 -11.006893 0.81120  -7.649761 0.85052
 42 -11.005543 0.85871  -7.648411 0.88909
 43 -11.004193 0.88630  -7.647061 0.91303
 44 -11.002843 0.92391  -7.645711 0.94528
 45 -11.001493 0.94403  -7.644361 0.96217
 46 -11.000143 0.96855  -7.643011 0.97280
 47 -10.998793 0.97889  -7.641661 0.98764
 48 -10.997443 0.98909  -7.640311 0.99019
 49 -10.996093 1.00000  -7.638961 0.99467
 50 -10.994743 0.99327  -7.637611 1.00000
 51 -10.993393 0.98938  -7.636261 0.99566
 52 -10.992043 0.97768  -7.634911 0.99603
 53 -10.990693 0.98330  -7.633561 0.98898
 54 -10.989343 0.96506  -7.632211 0.99252
 55 -10.987993 0.94160  -7.630861 0.97470
 56 -10.986643 0.91814  -7.629511 0.95401
 57 -10.985293 0.89385  -7.628161 0.93511
 58 -10.983943 0.85502  -7.626811 0.91677
 59 -10.982593 0.80979  -7.625461 0.89654
 60 -10.981243 0.75634  -7.624111 0.85809
 61 -10.979893 0.69163  -7.622761 0.80558
 62 -10.978543 0.61866  -7.621411 0.77177
 63 -10.977193 0.53805  -7.620061 0.71620
 64 -10.975843 0.43120  -7.618711 0.64519
 65 -10.974493 0.29488  -7.617361 0.56763
 66 -10.973143 0.12573  -7.616011 0.46102
 67 -10.971793 0.03140  -7.614661 0.32999
 68 -10.970443 0.00116  -7.613311 0.17385
 69 -10.969093 0.00000  -7.611961 0.07300
 70 -10.967743 0.00000  -7.610611 0.02315
 71 -10.966393 0.00000  -7.609261 0.00156
 72 -10.965043 0.00000  -7.607911 0.00000
 73 -10.963693 0.00000  -7.606561 0.00000
 74 -10.962343 0.00000  -7.605211 0.00000
 75 -10.960993 0.00000  -7.603861 0.00000
 76 -10.959643 0.00000  -7.602511 0.00000
 77 -10.958293 0.00000  -7.601161 0.00000
 78 -10.956943 0.00000  -7.599811 0.00000
 79 -10.955593 0.00000  -7.598461 0.00000
 80 -10.954243 0.00000  -7.597111 0.00000
 81 -10.952893 0.00000  -7.595761 0.00000
 82 -10.951543 0.00000  -7.594411 0.00000
 83 -10.950193 0.00000  -7.593061 0.00000
 84 -10.948843 0.00000  -7.591711 0.00000
 85 -10.947493 0.00000  -7.590361 0.00000
 86 -10.946143 0.00000  -7.589011 0.00000
 87 -10.944793 0.00000  -7.587661 0.00000
 88 -10.943443 0.00000  -7.586311 0.00000
 89 -10.942093 0.00000  -7.584961 0.00000
 90 -10.940743 0.00000  -7.583611 0.00000
 91 -10.939393 0.00000  -7.582261 0.00000
 92 -10.938043 0.00000  -7.580911 0.00000
 93 -10.936693 0.00000  -7.579561 0.00000
 94 -10.935343 0.00000  -7.578211 0.00000
 95 -10.933993 0.00000  -7.576861 0.00000
 96 -10.932643 0.00000  -7.575511 0.00000
 97 -10.931293 0.00000  -7.574161 0.00000
 98 -10.929943 0.00000  -7.572811 0.00000
 99 -10.928593 0.00000  -7.571461 0.00000
100 -10.927243 0.00000  -7.570111 0.00000
