  1 -11.550374 0.00000  -4.143579 0.00000
  2 -11.549024 0.00000  -4.142229 0.00000
  3 -11.547674 0.00000  -4.140879 0.00000
  4 -11.546324 0.00000  -4.139529 0.00000
  5 -11.544974 0.00000  -4.138179 0.00000
  6 -11.543624 0.00000  -4.136829 0.00000
  7 -11.542274 0.00000  -4.135479 0.00000
  8 -11.540924 0.00000  -4.134129 0.00000
  9 -11.539574 0.00000  -4.132779 0.00000
 10 -11.538224 0.00000  -4.131429 0.00000
 11 -11.536874 0.00000  -4.130079 0.00000
 12 -11.535524 0.00000  -4.128729 0.00000
 13 -11.534174 0.00000  -4.127379 0.00000
 14 -11.532824 0.00000  -4.126029 0.00000
 15 -11.531474 0.00000  -4.124679 0.00000
 16 -11.530124 0.00000  -4.123329 0.00000
 17 -11.528774 0.00000  -4.121979 0.00000
 18 -11.527424 0.00000  -4.120629 0.00000
 19 -11.526074 0.00000  -4.119279 0.00000
 20 -11.524724 0.00000  -4.117929 0.00000
 21 -11.523374 0.00000  -4.116579 0.00000
 22 -11.522024 0.00000  -4.115229 0.00000
 23 -11.520674 0.00000  -4.113879 0.00000
 24 -11.519324 0.00000  -4.112529 0.00000
 25 -11.517974 0.00005  -4.111179 0.00000
 26 -11.516624 0.00025  -4.109829 0.00000
 27 -11.515274 0.00161  -4.108479 0.00000
 28 -11.513924 0.00339  -4.107129 0.00000
 29 -11.512574 0.00574  -4.105779 0.00000
 30 -11.511224 0.00910  -4.104429 0.00084
 31 -11.509874 0.01477  -4.103079 0.02348
 32 -11.508524 0.02268  -4.101729 0.11162
 33 -11.507174 0.03755  -4.100379 0.23653
 34 -11.505824 0.10435  -4.099029 0.39056
 35 -11.504474 0.23356  -4.097679 0.51270
 36 -11.503124 0.38676  -4.096329 0.60746
 37 -11.501774 0.51898  -4.094979 0.67692
 38 -11.500424 0.62826  -4.093629 0.73963
 39 -11.499074 0.70542  -4.092279 0.78801
 40 -11.497724 0.75944  -4.090929 0.83642
 41 -11.496374 0.81534  -4.089579 0.86401
 42 -11.495024 0.85823  -4.088229 0.89988
 43 -11.493674 0.89058  -4.086879 0.92467
 44 -11.492324 0.92036  -4.085529 0.94617
 45 -11.490974 0.95244  -4.084179 0.96346
 46 -11.489624 0.96201  -4.082829 0.97186
 47 -11.488274 0.97670  -4.081479 0.98311
 48 -11.486924 0.99238  -4.080129 0.98975
 49 -11.485574 0.99161  -4.078779 0.99098
 50 -11.484224 0.99782  -4.077429 1.00000
 51 -11.482874 1.00000  -4.076079 0.99637
 52 -11.481524 0.99265  -4.074729 0.98760
 53 -11.480174 0.97796  -4.073379 0.98562
 54 -11.478824 0.96621  -4.072029 0.97161
 55 -11.477474 0.93750  -4.070679 0.96119
 56 -11.476124 0.91929  -4.069329 0.94832
 57 -11.474774 0.89325  -4.067979 0.91784
 58 -11.473424 0.85800  -4.066629 0.89452
 59 -11.472074 0.80500  -4.065279 0.86906
 60 -11.470724 0.74853  -4.063929 0.83413
 61 -11.469374 0.69053  -4.062579 0.77511
 62 -11.468024 0.62180  -4.061229 0.72983
 63 -11.466674 0.53011  -4.059879 0.66698
 64 -11.465324 0.41391  -4.058529 0.59582
 65 -11.463974 0.26816  -4.057179 0.49883
 66 -11.462624 0.14071  -4.055829 0.35633
 67 -11.461274 0.05481  -4.054479 0.21612
 68 -11.459924 0.01435  -4.053129 0.09666
 69 -11.458574 0.00030  -4.051779 0.02767
 70 -11.457224 0.00000  -4.050429 0.00452
 71 -11.455874 0.00000  -4.049079 0.00128
 72 -11.454524 0.00000  -4.047729 0.00011
 73 -11.453174 0.00000  -4.046379 0.00000
 74 -11.451824 0.00000  -4.045029 0.00000
 75 -11.450474 0.00000  -4.043679 0.00000
 76 -11.449124 0.00000  -4.042329 0.00000
 77 -11.447774 0.00000  -4.040979 0.00000
 78 -11.446424 0.00000  -4.039629 0.00000
 79 -11.445074 0.00000  -4.038279 0.00000
 80 -11.443724 0.00000  -4.036929 0.00000
 81 -11.442374 0.00000  -4.035579 0.00000
 82 -11.441024 0.00000  -4.034229 0.00000
 83 -11.439674 0.00000  -4.032879 0.00000
 84 -11.438324 0.00000  -4.031529 0.00000
 85 -11.436974 0.00000  -4.030179 0.00000
 86 -11.435624 0.00000  -4.028829 0.00000
 87 -11.434274 0.00000  -4.027479 0.00000
 88 -11.432924 0.00000  -4.026129 0.00000
 89 -11.431574 0.00000  -4.024779 0.00000
 90 -11.430224 0.00000  -4.023429 0.00000
 91 -11.428874 0.00000  -4.022079 0.00000
 92 -11.427524 0.00000  -4.020729 0.00000
 93 -11.426174 0.00000  -4.019379 0.00000
 94 -11.424824 0.00000  -4.018029 0.00000
 95 -11.423474 0.00000  -4.016679 0.00000
 96 -11.422124 0.00000  -4.015329 0.00000
 97 -11.420774 0.00000  -4.013979 0.00000
 98 -11.419424 0.00000  -4.012629 0.00000
 99 -11.418074 0.00000  -4.011279 0.00000
100 -11.416724 0.00000  -4.009929 0.00000
