  1  -3.480491 0.00000 -11.593373 0.00000
  2  -3.479141 0.00000 -11.592023 0.00000
  3  -3.477791 0.00000 -11.590673 0.00000
  4  -3.476441 0.00000 -11.589323 0.00000
  5  -3.475091 0.00000 -11.587973 0.00000
  6  -3.473741 0.00000 -11.586623 0.00000
  7  -3.472391 0.00000 -11.585273 0.00000
  8  -3.471041 0.00000 -11.583923 0.00000
  9  -3.469691 0.00000 -11.582573 0.00000
 10  -3.468341 0.00000 -11.581223 0.00000
 11  -3.466991 0.00000 -11.579873 0.00000
 12  -3.465641 0.00000 -11.578523 0.00000
 13  -3.464291 0.00000 -11.577173 0.00000
 14  -3.462941 0.00000 -11.575823 0.00000
 15  -3.461591 0.00000 -11.574473 0.00000
 16  -3.460241 0.00000 -11.573123 0.00000
 17  -3.458891 0.00000 -11.571773 0.00000
 18  -3.457541 0.00000 -11.570423 0.00000
 19  -3.456191 0.00000 -11.569073 0.00000
 20  -3.454841 0.00000 -11.567723 0.00000
 21  -3.453491 0.00000 -11.566373 0.00054
 22  -3.452141 0.00000 -11.565023 0.00480
 23  -3.450791 0.00000 -11.563673 0.01134
 24  -3.449441 0.00000 -11.562323 0.02401
 25  -3.448091 0.00000 -11.560973 0.03994
 26  -3.446741 0.00000 -11.559623 0.05620
 27  -3.445391 0.00000 -11.558273 0.08003
 28  -3.444041 0.00000 -11.556923 0.10753
 29  -3.442691 0.00000 -11.555573 0.13656
 30  -3.441341 0.00000 -11.554223 0.17408
 31  -3.439991 0.00000 -11.552873 0.21903
 32  -3.438641 0.00021 -11.551523 0.25704
 33  -3.437291 0.04338 -11.550173 0.31905
 34  -3.435941 0.17271 -11.548823 0.38641
 35  -3.434591 0.34343 -11.547473 0.45090
 36  -3.433241 0.48454 -11.546123 0.50925
 37  -3.431891 0.58163 -11.544773 0.57016
 38  -3.430541 0.67148 -11.543423 0.62555
 39  -3.429191 0.73435 -11.542073 0.68145
 40  -3.427841 0.78087 -11.540723 0.72969
 41  -3.426491 0.82569 -11.539373 0.77061
 42  -3.425141 0.86096 -11.538023 0.82037
 43  -3.423791 0.89998 -11.536673 0.85037
 44  -3.422441 0.92439 -11.535323 0.89220
 45  -3.421091 0.94082 -11.533973 0.92486
 46  -3.419741 0.96219 -11.532623 0.95445
 47  -3.418391 0.97810 -11.531273 0.97175
 48  -3.417041 0.99427 -11.529923 0.97915
 49  -3.415691 0.99458 -11.528573 0.98332
 50  -3.414341 0.99472 -11.527223 1.00000
 51  -3.412991 1.00000 -11.525873 0.99672
 52  -3.411641 0.99165 -11.524523 0.99561
 53  -3.410291 0.97920 -11.523173 0.99001
 54  -3.408941 0.97143 -11.521823 0.97912
 55  -3.407591 0.95686 -11.520473 0.95698
 56  -3.406241 0.93598 -11.519123 0.94535
 57  -3.404891 0.91871 -11.517773 0.92173
 58  -3.403541 0.87737 -11.516423 0.88393
 59  -3.402191 0.85248 -11.515073 0.85530
 60  -3.400841 0.81308 -11.513723 0.80861
 61  -3.399491 0.75953 -11.512373 0.74776
 62  -3.398141 0.70594 -11.511023 0.70842
 63  -3.396791 0.63420 -11.509673 0.65789
 64  -3.395441 0.53940 -11.508323 0.60255
 65  -3.394091 0.43129 -11.506973 0.54102
 66  -3.392741 0.30550 -11.505623 0.47584
 67  -3.391391 0.12708 -11.504273 0.40762
 68  -3.390041 0.00233 -11.502923 0.34325
 69  -3.388691 0.00000 -11.501573 0.28526
 70  -3.387341 0.00000 -11.500223 0.23765
 71  -3.385991 0.00000 -11.498873 0.19052
 72  -3.384641 0.00000 -11.497523 0.16066
 73  -3.383291 0.00000 -11.496173 0.12340
 74  -3.381941 0.00000 -11.494823 0.09775
 75  -3.380591 0.00000 -11.493473 0.07511
 76  -3.379241 0.00000 -11.492123 0.05110
 77  -3.377891 0.00000 -11.490773 0.03207
 78  -3.376541 0.00000 -11.489423 0.01885
 79  -3.375191 0.00000 -11.488073 0.00904
 80  -3.373841 0.00000 -11.486723 0.00122
 81  -3.372491 0.00000 -11.485373 0.00000
 82  -3.371141 0.00000 -11.484023 0.00000
 83  -3.369791 0.00000 -11.482673 0.00000
 84  -3.368441 0.00000 -11.481323 0.00000
 85  -3.367091 0.00000 -11.479973 0.00000
 86  -3.365741 0.00000 -11.478623 0.00000
 87  -3.364391 0.00000 -11.477273 0.00000
 88  -3.363041 0.00000 -11.475923 0.00000
 89  -3.361691 0.00000 -11.474573 0.00000
 90  -3.360341 0.00000 -11.473223 0.00000
 91  -3.358991 0.00000 -11.471873 0.00000
 92  -3.357641 0.00000 -11.470523 0.00000
 93  -3.356291 0.00000 -11.469173 0.00000
 94  -3.354941 0.00000 -11.467823 0.00000
 95  -3.353591 0.00000 -11.466473 0.00000
 96  -3.352241 0.00000 -11.465123 0.00000
 97  -3.350891 0.00000 -11.463773 0.00000
 98  -3.349541 0.00000 -11.462423 0.00000
 99  -3.348191 0.00000 -11.461073 0.00000
100  -3.346841 0.00000 -11.459723 0.00000
