  1 -13.496902 0.00000   2.580895 0.00000
  2 -13.495552 0.00000   2.582245 0.00000
  3 -13.494202 0.00000   2.583595 0.00000
  4 -13.492852 0.00000   2.584945 0.00000
  5 -13.491502 0.00000   2.586295 0.00000
  6 -13.490152 0.00000   2.587645 0.00000
  7 -13.488802 0.00000   2.588995 0.00000
  8 -13.487452 0.00000   2.590345 0.00000
  9 -13.486102 0.00000   2.591695 0.00000
 10 -13.484752 0.00000   2.593045 0.00000
 11 -13.483402 0.00000   2.594395 0.00000
 12 -13.482052 0.00000   2.595745 0.00000
 13 -13.480702 0.00000   2.597095 0.00000
 14 -13.479352 0.00000   2.598445 0.00000
 15 -13.478002 0.00000   2.599795 0.00000
 16 -13.476652 0.00000   2.601145 0.00000
 17 -13.475302 0.00000   2.602495 0.00000
 18 -13.473952 0.00000   2.603845 0.00000
 19 -13.472602 0.00000   2.605195 0.00000
 20 -13.471252 0.00000   2.606545 0.00000
 21 -13.469902 0.00000   2.607895 0.00000
 22 -13.468552 0.00000   2.609245 0.00000
 23 -13.467202 0.00000   2.610595 0.00000
 24 -13.465852 0.00000   2.611945 0.00000
 25 -13.464502 0.00024   2.613295 0.00030
 26 -13.463152 0.00108   2.614645 0.00548
 27 -13.461802 0.00230   2.615995 0.02527
 28 -13.460452 0.00560   2.617345 0.05887
 29 -13.459102 0.00789   2.618695 0.09665
 30 -13.457752 0.01283   2.620045 0.14705
 31 -13.456402 0.01967   2.621395 0.19723
 32 -13.455052 0.03136   2.622745 0.26584
 33 -13.453702 0.05590   2.624095 0.34868
 34 -13.452352 0.12907   2.625445 0.44228
 35 -13.451002 0.21701   2.626795 0.53577
 36 -13.449652 0.32482   2.628145 0.62791
 37 -13.448302 0.44304   2.629495 0.71025
 38 -13.446952 0.55219   2.630845 0.76159
 39 -13.445602 0.65137   2.632195 0.81531
 40 -13.444252 0.73125   2.633545 0.85863
 41 -13.442902 0.78768   2.634895 0.88924
 42 -13.441552 0.84155   2.636245 0.91990
 43 -13.440202 0.87178   2.637595 0.93906
 44 -13.438852 0.90304   2.638945 0.95741
 45 -13.437502 0.93203   2.640295 0.97473
 46 -13.436152 0.95686   2.641645 0.97694
 47 -13.434802 0.97270   2.642995 0.98082
 48 -13.433452 0.98883   2.644345 0.99701
 49 -13.432102 0.97991   2.645695 1.00000
 50 -13.430752 0.99612   2.647045 0.99020
 51 -13.429402 1.00000   2.648395 0.98348
 52 -13.428052 0.98492   2.649745 0.96812
 53 -13.426702 0.97830   2.651095 0.96978
 54 -13.425352 0.96434   2.652445 0.94631
 55 -13.424002 0.94252   2.653795 0.92887
 56 -13.422652 0.91815   2.655145 0.90413
 57 -13.421302 0.89256   2.656495 0.87493
 58 -13.419952 0.85316   2.657845 0.83164
 59 -13.418602 0.80332   2.659195 0.79331
 60 -13.417252 0.76168   2.660545 0.72771
 61 -13.415902 0.69158   2.661895 0.66574
 62 -13.414552 0.62180   2.663245 0.58019
 63 -13.413202 0.52133   2.664595 0.50450
 64 -13.411852 0.40799   2.665945 0.42457
 65 -13.410502 0.29627   2.667295 0.34801
 66 -13.409152 0.19211   2.668645 0.27171
 67 -13.407802 0.10104   2.669995 0.18934
 68 -13.406452 0.04896   2.671345 0.11876
 69 -13.405102 0.01088   2.672695 0.05837
 70 -13.403752 0.00000   2.674045 0.02234
 71 -13.402402 0.00000   2.675395 0.00346
 72 -13.401052 0.00000   2.676745 0.00097
 73 -13.399702 0.00000   2.678095 0.00006
 74 -13.398352 0.00000   2.679445 0.00000
 75 -13.397002 0.00000   2.680795 0.00000
 76 -13.395652 0.00000   2.682145 0.00000
 77 -13.394302 0.00000   2.683495 0.00000
 78 -13.392952 0.00000   2.684845 0.00000
 79 -13.391602 0.00000   2.686195 0.00000
 80 -13.390252 0.00000   2.687545 0.00000
 81 -13.388902 0.00000   2.688895 0.00000
 82 -13.387552 0.00000   2.690245 0.00000
 83 -13.386202 0.00000   2.691595 0.00000
 84 -13.384852 0.00000   2.692945 0.00000
 85 -13.383502 0.00000   2.694295 0.00000
 86 -13.382152 0.00000   2.695645 0.00000
 87 -13.380802 0.00000   2.696995 0.00000
 88 -13.379452 0.00000   2.698345 0.00000
 89 -13.378102 0.00000   2.699695 0.00000
 90 -13.376752 0.00000   2.701045 0.00000
 91 -13.375402 0.00000   2.702395 0.00000
 92 -13.374052 0.00000   2.703745 0.00000
 93 -13.372702 0.00000   2.705095 0.00000
 94 -13.371352 0.00000   2.706445 0.00000
 95 -13.370002 0.00000   2.707795 0.00000
 96 -13.368652 0.00000   2.709145 0.00000
 97 -13.367302 0.00000   2.710495 0.00000
 98 -13.365952 0.00000   2.711845 0.00000
 99 -13.364602 0.00000   2.713195 0.00000
100 -13.363252 0.00000   2.714545 0.00000
