  1 -11.059809 0.00000  -3.190200 0.00000
  2 -11.058459 0.00000  -3.188850 0.00000
  3 -11.057109 0.00000  -3.187500 0.00000
  4 -11.055759 0.00000  -3.186150 0.00000
  5 -11.054409 0.00000  -3.184800 0.00000
  6 -11.053059 0.00000  -3.183450 0.00000
  7 -11.051709 0.00000  -3.182100 0.00000
  8 -11.050359 0.00000  -3.180750 0.00000
  9 -11.049009 0.00000  -3.179400 0.00000
 10 -11.047659 0.00000  -3.178050 0.00000
 11 -11.046309 0.00000  -3.176700 0.00000
 12 -11.044959 0.00000  -3.175350 0.00000
 13 -11.043609 0.00000  -3.174000 0.00000
 14 -11.042259 0.00000  -3.172650 0.00000
 15 -11.040909 0.00000  -3.171300 0.00000
 16 -11.039559 0.00000  -3.169950 0.00000
 17 -11.038209 0.00000  -3.168600 0.00000
 18 -11.036859 0.00000  -3.167250 0.00000
 19 -11.035509 0.00000  -3.165900 0.00000
 20 -11.034159 0.00000  -3.164550 0.00000
 21 -11.032809 0.00000  -3.163200 0.00000
 22 -11.031459 0.00000  -3.161850 0.00000
 23 -11.030109 0.00000  -3.160500 0.00000
 24 -11.028759 0.00000  -3.159150 0.00000
 25 -11.027409 0.00000  -3.157800 0.00000
 26 -11.026059 0.00035  -3.156450 0.00000
 27 -11.024709 0.00136  -3.155100 0.00000
 28 -11.023359 0.00285  -3.153750 0.00000
 29 -11.022009 0.00580  -3.152400 0.00000
 30 -11.020659 0.01090  -3.151050 0.00167
 31 -11.019309 0.01544  -3.149700 0.03235
 32 -11.017959 0.02431  -3.148350 0.12919
 33 -11.016609 0.04388  -3.147000 0.25618
 34 -11.015259 0.12228  -3.145650 0.40471
 35 -11.013909 0.24144  -3.144300 0.52523
 36 -11.012559 0.40173  -3.142950 0.61641
 37 -11.011209 0.51551  -3.141600 0.68772
 38 -11.009859 0.62550  -3.140250 0.74708
 39 -11.008509 0.70464  -3.138900 0.79172
 40 -11.007159 0.76381  -3.137550 0.83673
 41 -11.005809 0.81287  -3.136200 0.87095
 42 -11.004459 0.86159  -3.134850 0.90910
 43 -11.003109 0.88884  -3.133500 0.92278
 44 -11.001759 0.92351  -3.132150 0.95497
 45 -11.000409 0.94566  -3.130800 0.97241
 46 -10.999059 0.96239  -3.129450 0.97291
 47 -10.997709 0.98275  -3.128100 0.98816
 48 -10.996359 0.98402  -3.126750 0.98974
 49 -10.995009 0.98659  -3.125400 1.00000
 50 -10.993659 1.00000  -3.124050 0.99576
 51 -10.992309 0.98982  -3.122700 0.98952
 52 -10.990959 0.98741  -3.121350 0.98988
 53 -10.989609 0.98184  -3.120000 0.98654
 54 -10.988259 0.96541  -3.118650 0.97578
 55 -10.986909 0.94192  -3.117300 0.95343
 56 -10.985559 0.91501  -3.115950 0.94025
 57 -10.984209 0.88575  -3.114600 0.91974
 58 -10.982859 0.84251  -3.113250 0.88761
 59 -10.981509 0.81349  -3.111900 0.86284
 60 -10.980159 0.75782  -3.110550 0.82238
 61 -10.978809 0.69035  -3.109200 0.77040
 62 -10.977459 0.62181  -3.107850 0.71732
 63 -10.976109 0.53382  -3.106500 0.66382
 64 -10.974759 0.41461  -3.105150 0.57737
 65 -10.973409 0.27236  -3.103800 0.47226
 66 -10.972059 0.15147  -3.102450 0.32874
 67 -10.970709 0.06688  -3.101100 0.19186
 68 -10.969359 0.02156  -3.099750 0.07853
 69 -10.968009 0.00092  -3.098400 0.02193
 70 -10.966659 0.00000  -3.097050 0.00287
 71 -10.965309 0.00000  -3.095700 0.00053
 72 -10.963959 0.00000  -3.094350 0.00003
 73 -10.962609 0.00000  -3.093000 0.00000
 74 -10.961259 0.00000  -3.091650 0.00000
 75 -10.959909 0.00000  -3.090300 0.00000
 76 -10.958559 0.00000  -3.088950 0.00000
 77 -10.957209 0.00000  -3.087600 0.00000
 78 -10.955859 0.00000  -3.086250 0.00000
 79 -10.954509 0.00000  -3.084900 0.00000
 80 -10.953159 0.00000  -3.083550 0.00000
 81 -10.951809 0.00000  -3.082200 0.00000
 82 -10.950459 0.00000  -3.080850 0.00000
 83 -10.949109 0.00000  -3.079500 0.00000
 84 -10.947759 0.00000  -3.078150 0.00000
 85 -10.946409 0.00000  -3.076800 0.00000
 86 -10.945059 0.00000  -3.075450 0.00000
 87 -10.943709 0.00000  -3.074100 0.00000
 88 -10.942359 0.00000  -3.072750 0.00000
 89 -10.941009 0.00000  -3.071400 0.00000
 90 -10.939659 0.00000  -3.070050 0.00000
 91 -10.938309 0.00000  -3.068700 0.00000
 92 -10.936959 0.00000  -3.067350 0.00000
 93 -10.935609 0.00000  -3.066000 0.00000
 94 -10.934259 0.00000  -3.064650 0.00000
 95 -10.932909 0.00000  -3.063300 0.00000
 96 -10.931559 0.00000  -3.061950 0.00000
 97 -10.930209 0.00000  -3.060600 0.00000
 98 -10.928859 0.00000  -3.059250 0.00000
 99 -10.927509 0.00000  -3.057900 0.00000
100 -10.926159 0.00000  -3.056550 0.00000
