  1 -11.550529 0.00000  -5.059381 0.00000
  2 -11.549179 0.00000  -5.058031 0.00000
  3 -11.547829 0.00000  -5.056681 0.00000
  4 -11.546479 0.00000  -5.055331 0.00000
  5 -11.545129 0.00000  -5.053981 0.00000
  6 -11.543779 0.00000  -5.052631 0.00000
  7 -11.542429 0.00000  -5.051281 0.00000
  8 -11.541079 0.00000  -5.049931 0.00000
  9 -11.539729 0.00000  -5.048581 0.00000
 10 -11.538379 0.00000  -5.047231 0.00000
 11 -11.537029 0.00000  -5.045881 0.00000
 12 -11.535679 0.00000  -5.044531 0.00000
 13 -11.534329 0.00000  -5.043181 0.00000
 14 -11.532979 0.00000  -5.041831 0.00000
 15 -11.531629 0.00000  -5.040481 0.00000
 16 -11.530279 0.00000  -5.039131 0.00000
 17 -11.528929 0.00000  -5.037781 0.00000
 18 -11.527579 0.00000  -5.036431 0.00000
 19 -11.526229 0.00000  -5.035081 0.00000
 20 -11.524879 0.00000  -5.033731 0.00000
 21 -11.523529 0.00000  -5.032381 0.00000
 22 -11.522179 0.00000  -5.031031 0.00000
 23 -11.520829 0.00000  -5.029681 0.00000
 24 -11.519479 0.00000  -5.028331 0.00000
 25 -11.518129 0.00000  -5.026981 0.00000
 26 -11.516779 0.00010  -5.025631 0.00000
 27 -11.515429 0.00112  -5.024281 0.00000
 28 -11.514079 0.00268  -5.022931 0.00000
 29 -11.512729 0.00446  -5.021581 0.00000
 30 -11.511379 0.00823  -5.020231 0.00120
 31 -11.510029 0.01242  -5.018881 0.01444
 32 -11.508679 0.02042  -5.017531 0.08224
 33 -11.507329 0.03764  -5.016181 0.21860
 34 -11.505979 0.09149  -5.014831 0.37376
 35 -11.504629 0.23470  -5.013481 0.49832
 36 -11.503279 0.39005  -5.012131 0.60138
 37 -11.501929 0.52525  -5.010781 0.66684
 38 -11.500579 0.62579  -5.009431 0.73737
 39 -11.499229 0.70471  -5.008081 0.78978
 40 -11.497879 0.76332  -5.006731 0.82322
 41 -11.496529 0.82210  -5.005381 0.86303
 42 -11.495179 0.85726  -5.004031 0.88652
 43 -11.493829 0.89064  -5.002681 0.92882
 44 -11.492479 0.92866  -5.001331 0.93815
 45 -11.491129 0.94224  -4.999981 0.95994
 46 -11.489779 0.96687  -4.998631 0.97162
 47 -11.488429 0.98543  -4.997281 0.97818
 48 -11.487079 0.99267  -4.995931 0.99036
 49 -11.485729 0.99968  -4.994581 0.99374
 50 -11.484379 1.00000  -4.993231 1.00000
 51 -11.483029 0.99462  -4.991881 0.99318
 52 -11.481679 0.99794  -4.990531 0.97894
 53 -11.480329 0.97423  -4.989181 0.98313
 54 -11.478979 0.97621  -4.987831 0.97804
 55 -11.477629 0.94714  -4.986481 0.96363
 56 -11.476279 0.92729  -4.985131 0.94608
 57 -11.474929 0.88926  -4.983781 0.92874
 58 -11.473579 0.85387  -4.982431 0.89954
 59 -11.472229 0.80849  -4.981081 0.86364
 60 -11.470879 0.75794  -4.979731 0.82976
 61 -11.469529 0.69423  -4.978381 0.80174
 62 -11.468179 0.61474  -4.977031 0.73525
 63 -11.466829 0.53038  -4.975681 0.68508
 64 -11.465479 0.42256  -4.974331 0.60842
 65 -11.464129 0.27056  -4.972981 0.52450
 66 -11.462779 0.13327  -4.971631 0.39027
 67 -11.461429 0.04827  -4.970281 0.23383
 68 -11.460079 0.00917  -4.968931 0.10401
 69 -11.458729 0.00000  -4.967581 0.02679
 70 -11.457379 0.00000  -4.966231 0.00433
 71 -11.456029 0.00000  -4.964881 0.00131
 72 -11.454679 0.00000  -4.963531 0.00014
 73 -11.453329 0.00000  -4.962181 0.00000
 74 -11.451979 0.00000  -4.960831 0.00000
 75 -11.450629 0.00000  -4.959481 0.00000
 76 -11.449279 0.00000  -4.958131 0.00000
 77 -11.447929 0.00000  -4.956781 0.00000
 78 -11.446579 0.00000  -4.955431 0.00000
 79 -11.445229 0.00000  -4.954081 0.00000
 80 -11.443879 0.00000  -4.952731 0.00000
 81 -11.442529 0.00000  -4.951381 0.00000
 82 -11.441179 0.00000  -4.950031 0.00000
 83 -11.439829 0.00000  -4.948681 0.00000
 84 -11.438479 0.00000  -4.947331 0.00000
 85 -11.437129 0.00000  -4.945981 0.00000
 86 -11.435779 0.00000  -4.944631 0.00000
 87 -11.434429 0.00000  -4.943281 0.00000
 88 -11.433079 0.00000  -4.941931 0.00000
 89 -11.431729 0.00000  -4.940581 0.00000
 90 -11.430379 0.00000  -4.939231 0.00000
 91 -11.429029 0.00000  -4.937881 0.00000
 92 -11.427679 0.00000  -4.936531 0.00000
 93 -11.426329 0.00000  -4.935181 0.00000
 94 -11.424979 0.00000  -4.933831 0.00000
 95 -11.423629 0.00000  -4.932481 0.00000
 96 -11.422279 0.00000  -4.931131 0.00000
 97 -11.420929 0.00000  -4.929781 0.00000
 98 -11.419579 0.00000  -4.928431 0.00000
 99 -11.418229 0.00000  -4.927081 0.00000
100 -11.416879 0.00000  -4.925731 0.00000
