  1 -11.061713 0.00000   3.741395 0.00000
  2 -11.060363 0.00000   3.742745 0.00000
  3 -11.059013 0.00000   3.744095 0.00000
  4 -11.057663 0.00000   3.745445 0.00000
  5 -11.056313 0.00000   3.746795 0.00000
  6 -11.054963 0.00000   3.748145 0.00000
  7 -11.053613 0.00000   3.749495 0.00000
  8 -11.052263 0.00000   3.750845 0.00000
  9 -11.050913 0.00000   3.752195 0.00000
 10 -11.049563 0.00000   3.753545 0.00000
 11 -11.048213 0.00000   3.754895 0.00000
 12 -11.046863 0.00000   3.756245 0.00000
 13 -11.045513 0.00000   3.757595 0.00000
 14 -11.044163 0.00000   3.758945 0.00000
 15 -11.042813 0.00000   3.760295 0.00000
 16 -11.041463 0.00000   3.761645 0.00000
 17 -11.040113 0.00000   3.762995 0.00000
 18 -11.038763 0.00000   3.764345 0.00000
 19 -11.037413 0.00000   3.765695 0.00000
 20 -11.036063 0.00000   3.767045 0.00000
 21 -11.034713 0.00000   3.768395 0.00000
 22 -11.033363 0.00000   3.769745 0.00000
 23 -11.032013 0.00000   3.771095 0.00000
 24 -11.030663 0.00000   3.772445 0.00000
 25 -11.029313 0.00000   3.773795 0.00000
 26 -11.027963 0.00002   3.775145 0.00000
 27 -11.026613 0.00075   3.776495 0.00000
 28 -11.025263 0.00197   3.777845 0.00431
 29 -11.023913 0.00520   3.779195 0.03733
 30 -11.022563 0.01050   3.780545 0.08770
 31 -11.021213 0.01786   3.781895 0.15493
 32 -11.019863 0.02918   3.783245 0.26050
 33 -11.018513 0.06998   3.784595 0.36791
 34 -11.017163 0.15497   3.785945 0.48424
 35 -11.015813 0.25052   3.787295 0.58778
 36 -11.014463 0.37558   3.788645 0.66585
 37 -11.013113 0.48955   3.789995 0.73593
 38 -11.011763 0.58916   3.791345 0.78690
 39 -11.010413 0.68397   3.792695 0.82135
 40 -11.009063 0.74460   3.794045 0.87239
 41 -11.007713 0.80827   3.795395 0.89517
 42 -11.006363 0.85051   3.796745 0.92597
 43 -11.005013 0.88680   3.798095 0.93788
 44 -11.003663 0.90392   3.799445 0.96753
 45 -11.002313 0.94236   3.800795 0.97867
 46 -11.000963 0.96273   3.802145 0.98468
 47 -10.999613 0.98460   3.803495 0.98940
 48 -10.998263 0.98393   3.804845 0.98910
 49 -10.996913 0.99901   3.806195 1.00000
 50 -10.995563 1.00000   3.807545 0.99209
 51 -10.994213 0.98930   3.808895 0.98734
 52 -10.992863 0.98634   3.810245 0.97779
 53 -10.991513 0.98813   3.811595 0.96657
 54 -10.990163 0.97221   3.812945 0.94623
 55 -10.988813 0.95221   3.814295 0.93936
 56 -10.987463 0.91999   3.815645 0.90736
 57 -10.986113 0.89131   3.816995 0.87755
 58 -10.984763 0.85558   3.818345 0.83256
 59 -10.983413 0.81720   3.819695 0.79772
 60 -10.982063 0.75704   3.821045 0.75496
 61 -10.980713 0.70084   3.822395 0.69075
 62 -10.979363 0.63310   3.823745 0.61441
 63 -10.978013 0.54306   3.825095 0.51746
 64 -10.976663 0.42198   3.826445 0.41065
 65 -10.975313 0.30645   3.827795 0.30217
 66 -10.973963 0.20360   3.829145 0.19369
 67 -10.972613 0.10770   3.830495 0.10316
 68 -10.971263 0.04578   3.831845 0.05043
 69 -10.969913 0.00761   3.833195 0.01548
 70 -10.968563 0.00000   3.834545 0.00055
 71 -10.967213 0.00000   3.835895 0.00000
 72 -10.965863 0.00000   3.837245 0.00000
 73 -10.964513 0.00000   3.838595 0.00000
 74 -10.963163 0.00000   3.839945 0.00000
 75 -10.961813 0.00000   3.841295 0.00000
 76 -10.960463 0.00000   3.842645 0.00000
 77 -10.959113 0.00000   3.843995 0.00000
 78 -10.957763 0.00000   3.845345 0.00000
 79 -10.956413 0.00000   3.846695 0.00000
 80 -10.955063 0.00000   3.848045 0.00000
 81 -10.953713 0.00000   3.849395 0.00000
 82 -10.952363 0.00000   3.850745 0.00000
 83 -10.951013 0.00000   3.852095 0.00000
 84 -10.949663 0.00000   3.853445 0.00000
 85 -10.948313 0.00000   3.854795 0.00000
 86 -10.946963 0.00000   3.856145 0.00000
 87 -10.945613 0.00000   3.857495 0.00000
 88 -10.944263 0.00000   3.858845 0.00000
 89 -10.942913 0.00000   3.860195 0.00000
 90 -10.941563 0.00000   3.861545 0.00000
 91 -10.940213 0.00000   3.862895 0.00000
 92 -10.938863 0.00000   3.864245 0.00000
 93 -10.937513 0.00000   3.865595 0.00000
 94 -10.936163 0.00000   3.866945 0.00000
 95 -10.934813 0.00000   3.868295 0.00000
 96 -10.933463 0.00000   3.869645 0.00000
 97 -10.932113 0.00000   3.870995 0.00000
 98 -10.930763 0.00000   3.872345 0.00000
 99 -10.929413 0.00000   3.873695 0.00000
100 -10.928063 0.00000   3.875045 0.00000
