  1  10.267290 0.00000  13.463099 0.00000
  2  10.268640 0.00000  13.464449 0.00000
  3  10.269990 0.00000  13.465799 0.00000
  4  10.271340 0.00000  13.467149 0.00000
  5  10.272690 0.00000  13.468499 0.00000
  6  10.274040 0.00000  13.469849 0.00000
  7  10.275390 0.00000  13.471199 0.00000
  8  10.276740 0.00000  13.472549 0.00000
  9  10.278090 0.00000  13.473899 0.00000
 10  10.279440 0.00000  13.475249 0.00000
 11  10.280790 0.00000  13.476599 0.00000
 12  10.282140 0.00000  13.477949 0.00000
 13  10.283490 0.00000  13.479299 0.00000
 14  10.284840 0.00000  13.480649 0.00000
 15  10.286190 0.00000  13.481999 0.00000
 16  10.287540 0.00000  13.483349 0.00000
 17  10.288890 0.00000  13.484699 0.00000
 18  10.290240 0.00000  13.486049 0.00000
 19  10.291590 0.00000  13.487399 0.00000
 20  10.292940 0.00000  13.488749 0.00000
 21  10.294290 0.00000  13.490099 0.00048
 22  10.295640 0.00000  13.491449 0.00498
 23  10.296990 0.00000  13.492799 0.01303
 24  10.298340 0.00000  13.494149 0.02078
 25  10.299690 0.00000  13.495499 0.03526
 26  10.301040 0.00000  13.496849 0.04899
 27  10.302390 0.00000  13.498199 0.06535
 28  10.303740 0.00153  13.499549 0.09717
 29  10.305090 0.01148  13.500899 0.16470
 30  10.306440 0.05523  13.502249 0.25141
 31  10.307790 0.13431  13.503599 0.33829
 32  10.309140 0.22366  13.504949 0.42223
 33  10.310490 0.32537  13.506299 0.51247
 34  10.311840 0.43438  13.507649 0.60433
 35  10.313190 0.52388  13.508999 0.68961
 36  10.314540 0.60337  13.510349 0.75516
 37  10.315890 0.67286  13.511699 0.81083
 38  10.317240 0.72593  13.513049 0.86231
 39  10.318590 0.77735  13.514399 0.89192
 40  10.319940 0.82289  13.515749 0.92786
 41  10.321290 0.87251  13.517099 0.94891
 42  10.322640 0.89182  13.518449 0.96281
 43  10.323990 0.92036  13.519799 0.97763
 44  10.325340 0.93689  13.521149 0.98901
 45  10.326690 0.95540  13.522499 0.98733
 46  10.328040 0.97211  13.523849 0.99936
 47  10.329390 0.97925  13.525199 1.00000
 48  10.330740 0.99005  13.526549 0.99860
 49  10.332090 0.99767  13.527899 0.99463
 50  10.333440 1.00000  13.529249 0.97922
 51  10.334790 0.99339  13.530599 0.96929
 52  10.336140 0.99038  13.531949 0.95397
 53  10.337490 0.98822  13.533299 0.93513
 54  10.338840 0.98813  13.534649 0.90982
 55  10.340190 0.96889  13.535999 0.87534
 56  10.341540 0.93692  13.537349 0.83961
 57  10.342890 0.93763  13.538699 0.79369
 58  10.344240 0.90800  13.540049 0.74411
 59  10.345590 0.87396  13.541399 0.69026
 60  10.346940 0.85226  13.542749 0.61498
 61  10.348290 0.80923  13.544099 0.54488
 62  10.349640 0.76711  13.545449 0.43815
 63  10.350990 0.72067  13.546799 0.32590
 64  10.352340 0.65630  13.548149 0.24498
 65  10.353690 0.56367  13.549499 0.17902
 66  10.355040 0.45124  13.550849 0.11892
 67  10.356390 0.32369  13.552199 0.06054
 68  10.357740 0.22705  13.553549 0.02167
 69  10.359090 0.14340  13.554899 0.00243
 70  10.360440 0.08814  13.556249 0.00000
 71  10.361790 0.05780  13.557599 0.00000
 72  10.363140 0.03660  13.558949 0.00000
 73  10.364490 0.02332  13.560299 0.00000
 74  10.365840 0.01308  13.561649 0.00000
 75  10.367190 0.00499  13.562999 0.00000
 76  10.368540 0.00083  13.564349 0.00000
 77  10.369890 0.00006  13.565699 0.00000
 78  10.371240 0.00000  13.567049 0.00000
 79  10.372590 0.00000  13.568399 0.00000
 80  10.373940 0.00000  13.569749 0.00000
 81  10.375290 0.00000  13.571099 0.00000
 82  10.376640 0.00000  13.572449 0.00000
 83  10.377990 0.00000  13.573799 0.00000
 84  10.379340 0.00000  13.575149 0.00000
 85  10.380690 0.00000  13.576499 0.00000
 86  10.382040 0.00000  13.577849 0.00000
 87  10.383390 0.00000  13.579199 0.00000
 88  10.384740 0.00000  13.580549 0.00000
 89  10.386090 0.00000  13.581899 0.00000
 90  10.387440 0.00000  13.583249 0.00000
 91  10.388790 0.00000  13.584599 0.00000
 92  10.390140 0.00000  13.585949 0.00000
 93  10.391490 0.00000  13.587299 0.00000
 94  10.392840 0.00000  13.588649 0.00000
 95  10.394190 0.00000  13.589999 0.00000
 96  10.395540 0.00000  13.591349 0.00000
 97  10.396890 0.00000  13.592699 0.00000
 98  10.398240 0.00000  13.594049 0.00000
 99  10.399590 0.00000  13.595399 0.00000
100  10.400940 0.00000  13.596749 0.00000
