  1 -11.062518 0.00000 -10.260603 0.00000
  2 -11.061168 0.00000 -10.259253 0.00000
  3 -11.059818 0.00000 -10.257903 0.00000
  4 -11.058468 0.00000 -10.256553 0.00000
  5 -11.057118 0.00000 -10.255203 0.00000
  6 -11.055768 0.00000 -10.253853 0.00000
  7 -11.054418 0.00000 -10.252503 0.00000
  8 -11.053068 0.00000 -10.251153 0.00000
  9 -11.051718 0.00000 -10.249803 0.00000
 10 -11.050368 0.00000 -10.248453 0.00000
 11 -11.049018 0.00000 -10.247103 0.00000
 12 -11.047668 0.00000 -10.245753 0.00000
 13 -11.046318 0.00000 -10.244403 0.00000
 14 -11.044968 0.00000 -10.243053 0.00000
 15 -11.043618 0.00000 -10.241703 0.00000
 16 -11.042268 0.00000 -10.240353 0.00000
 17 -11.040918 0.00000 -10.239003 0.00000
 18 -11.039568 0.00000 -10.237653 0.00000
 19 -11.038218 0.00000 -10.236303 0.00000
 20 -11.036868 0.00000 -10.234953 0.00000
 21 -11.035518 0.00000 -10.233603 0.00000
 22 -11.034168 0.00000 -10.232253 0.00000
 23 -11.032818 0.00000 -10.230903 0.00000
 24 -11.031468 0.00000 -10.229553 0.00000
 25 -11.030118 0.00000 -10.228203 0.00000
 26 -11.028768 0.00000 -10.226853 0.00000
 27 -11.027418 0.00000 -10.225503 0.00000
 28 -11.026068 0.00010 -10.224153 0.00163
 29 -11.024718 0.00042 -10.222803 0.00861
 30 -11.023368 0.00181 -10.221453 0.02296
 31 -11.022018 0.01010 -10.220103 0.04560
 32 -11.020668 0.03150 -10.218753 0.09505
 33 -11.019318 0.06918 -10.217403 0.18933
 34 -11.017968 0.12445 -10.216053 0.30157
 35 -11.016618 0.22391 -10.214703 0.39611
 36 -11.015268 0.35662 -10.213353 0.49989
 37 -11.013918 0.50562 -10.212003 0.57953
 38 -11.012568 0.62233 -10.210653 0.65876
 39 -11.011218 0.70051 -10.209303 0.73267
 40 -11.009868 0.76150 -10.207953 0.79097
 41 -11.008518 0.80886 -10.206603 0.83437
 42 -11.007168 0.85334 -10.205253 0.87210
 43 -11.005818 0.88334 -10.203903 0.89999
 44 -11.004468 0.91459 -10.202553 0.92354
 45 -11.003118 0.94450 -10.201203 0.94927
 46 -11.001768 0.95887 -10.199853 0.95993
 47 -11.000418 0.97908 -10.198503 0.96974
 48 -10.999068 0.98747 -10.197153 0.97753
 49 -10.997718 0.99303 -10.195803 0.98996
 50 -10.996368 1.00000 -10.194453 1.00000
 51 -10.995018 0.98593 -10.193103 0.99809
 52 -10.993668 0.97885 -10.191753 0.99170
 53 -10.992318 0.98633 -10.190403 0.99840
 54 -10.990968 0.96210 -10.189053 0.98018
 55 -10.989618 0.94711 -10.187703 0.97411
 56 -10.988268 0.92266 -10.186353 0.95494
 57 -10.986918 0.88789 -10.185003 0.93800
 58 -10.985568 0.85537 -10.183653 0.92406
 59 -10.984218 0.81094 -10.182303 0.89939
 60 -10.982868 0.76080 -10.180953 0.86186
 61 -10.981518 0.69200 -10.179603 0.83448
 62 -10.980168 0.61538 -10.178253 0.78184
 63 -10.978818 0.53459 -10.176903 0.73764
 64 -10.977468 0.43252 -10.175553 0.66803
 65 -10.976118 0.31900 -10.174203 0.58615
 66 -10.974768 0.18189 -10.172853 0.49675
 67 -10.973418 0.04870 -10.171503 0.38450
 68 -10.972068 0.00025 -10.170153 0.26077
 69 -10.970718 0.00000 -10.168803 0.15996
 70 -10.969368 0.00000 -10.167453 0.09970
 71 -10.968018 0.00000 -10.166103 0.06034
 72 -10.966668 0.00000 -10.164753 0.02815
 73 -10.965318 0.00000 -10.163403 0.00730
 74 -10.963968 0.00000 -10.162053 0.00003
 75 -10.962618 0.00000 -10.160703 0.00000
 76 -10.961268 0.00000 -10.159353 0.00000
 77 -10.959918 0.00000 -10.158003 0.00000
 78 -10.958568 0.00000 -10.156653 0.00000
 79 -10.957218 0.00000 -10.155303 0.00000
 80 -10.955868 0.00000 -10.153953 0.00000
 81 -10.954518 0.00000 -10.152603 0.00000
 82 -10.953168 0.00000 -10.151253 0.00000
 83 -10.951818 0.00000 -10.149903 0.00000
 84 -10.950468 0.00000 -10.148553 0.00000
 85 -10.949118 0.00000 -10.147203 0.00000
 86 -10.947768 0.00000 -10.145853 0.00000
 87 -10.946418 0.00000 -10.144503 0.00000
 88 -10.945068 0.00000 -10.143153 0.00000
 89 -10.943718 0.00000 -10.141803 0.00000
 90 -10.942368 0.00000 -10.140453 0.00000
 91 -10.941018 0.00000 -10.139103 0.00000
 92 -10.939668 0.00000 -10.137753 0.00000
 93 -10.938318 0.00000 -10.136403 0.00000
 94 -10.936968 0.00000 -10.135053 0.00000
 95 -10.935618 0.00000 -10.133703 0.00000
 96 -10.934268 0.00000 -10.132353 0.00000
 97 -10.932918 0.00000 -10.131003 0.00000
 98 -10.931568 0.00000 -10.129653 0.00000
 99 -10.930218 0.00000 -10.128303 0.00000
100 -10.928868 0.00000 -10.126953 0.00000
