  1  -7.577017 0.00000   2.860673 0.00000
  2  -7.575667 0.00000   2.862023 0.00000
  3  -7.574317 0.00000   2.863373 0.00000
  4  -7.572967 0.00000   2.864723 0.00000
  5  -7.571617 0.00000   2.866073 0.00000
  6  -7.570267 0.00000   2.867423 0.00000
  7  -7.568917 0.00000   2.868773 0.00000
  8  -7.567567 0.00000   2.870123 0.00000
  9  -7.566217 0.00000   2.871473 0.00000
 10  -7.564867 0.00000   2.872823 0.00000
 11  -7.563517 0.00000   2.874173 0.00000
 12  -7.562167 0.00000   2.875523 0.00000
 13  -7.560817 0.00000   2.876873 0.00000
 14  -7.559467 0.00000   2.878223 0.00000
 15  -7.558117 0.00000   2.879573 0.00000
 16  -7.556767 0.00000   2.880923 0.00000
 17  -7.555417 0.00000   2.882273 0.00000
 18  -7.554067 0.00000   2.883623 0.00000
 19  -7.552717 0.00000   2.884973 0.00000
 20  -7.551367 0.00000   2.886323 0.00000
 21  -7.550017 0.00000   2.887673 0.00000
 22  -7.548667 0.00000   2.889023 0.00000
 23  -7.547317 0.00000   2.890373 0.00000
 24  -7.545967 0.00000   2.891723 0.00000
 25  -7.544617 0.00000   2.893073 0.00000
 26  -7.543267 0.00000   2.894423 0.00000
 27  -7.541917 0.00003   2.895773 0.00000
 28  -7.540567 0.00064   2.897123 0.00112
 29  -7.539217 0.00305   2.898473 0.00988
 30  -7.537867 0.00809   2.899823 0.02719
 31  -7.536517 0.01886   2.901173 0.08781
 32  -7.535167 0.05471   2.902523 0.21176
 33  -7.533817 0.12040   2.903873 0.35304
 34  -7.532467 0.19014   2.905223 0.48652
 35  -7.531117 0.29391   2.906573 0.58396
 36  -7.529767 0.41618   2.907923 0.66410
 37  -7.528417 0.53156   2.909273 0.72672
 38  -7.527067 0.62461   2.910623 0.77118
 39  -7.525717 0.70906   2.911973 0.82752
 40  -7.524367 0.76042   2.913323 0.85247
 41  -7.523017 0.82747   2.914673 0.89229
 42  -7.521667 0.86002   2.916023 0.91080
 43  -7.520317 0.89661   2.917373 0.93531
 44  -7.518967 0.92197   2.918723 0.96026
 45  -7.517617 0.94063   2.920073 0.97216
 46  -7.516267 0.95882   2.921423 0.97767
 47  -7.514917 0.97837   2.922773 0.98417
 48  -7.513567 0.99498   2.924123 1.00000
 49  -7.512217 0.99810   2.925473 0.98624
 50  -7.510867 1.00000   2.926823 0.98952
 51  -7.509517 0.99933   2.928173 0.99146
 52  -7.508167 0.98723   2.929523 0.96935
 53  -7.506817 0.98556   2.930873 0.96656
 54  -7.505467 0.97039   2.932223 0.94492
 55  -7.504117 0.95775   2.933573 0.93834
 56  -7.502767 0.92192   2.934923 0.91470
 57  -7.501417 0.90913   2.936273 0.88661
 58  -7.500067 0.88187   2.937623 0.85124
 59  -7.498717 0.83195   2.938973 0.81554
 60  -7.497367 0.77741   2.940323 0.76247
 61  -7.496017 0.72068   2.941673 0.71378
 62  -7.494667 0.65005   2.943023 0.64475
 63  -7.493317 0.56092   2.944373 0.56545
 64  -7.491967 0.44648   2.945723 0.46416
 65  -7.490617 0.35123   2.947073 0.33085
 66  -7.489267 0.24679   2.948423 0.18056
 67  -7.487917 0.14845   2.949773 0.07684
 68  -7.486567 0.07391   2.951123 0.02448
 69  -7.485217 0.02352   2.952473 0.00221
 70  -7.483867 0.00013   2.953823 0.00000
 71  -7.482517 0.00000   2.955173 0.00000
 72  -7.481167 0.00000   2.956523 0.00000
 73  -7.479817 0.00000   2.957873 0.00000
 74  -7.478467 0.00000   2.959223 0.00000
 75  -7.477117 0.00000   2.960573 0.00000
 76  -7.475767 0.00000   2.961923 0.00000
 77  -7.474417 0.00000   2.963273 0.00000
 78  -7.473067 0.00000   2.964623 0.00000
 79  -7.471717 0.00000   2.965973 0.00000
 80  -7.470367 0.00000   2.967323 0.00000
 81  -7.469017 0.00000   2.968673 0.00000
 82  -7.467667 0.00000   2.970023 0.00000
 83  -7.466317 0.00000   2.971373 0.00000
 84  -7.464967 0.00000   2.972723 0.00000
 85  -7.463617 0.00000   2.974073 0.00000
 86  -7.462267 0.00000   2.975423 0.00000
 87  -7.460917 0.00000   2.976773 0.00000
 88  -7.459567 0.00000   2.978123 0.00000
 89  -7.458217 0.00000   2.979473 0.00000
 90  -7.456867 0.00000   2.980823 0.00000
 91  -7.455517 0.00000   2.982173 0.00000
 92  -7.454167 0.00000   2.983523 0.00000
 93  -7.452817 0.00000   2.984873 0.00000
 94  -7.451467 0.00000   2.986223 0.00000
 95  -7.450117 0.00000   2.987573 0.00000
 96  -7.448767 0.00000   2.988923 0.00000
 97  -7.447417 0.00000   2.990273 0.00000
 98  -7.446067 0.00000   2.991623 0.00000
 99  -7.444717 0.00000   2.992973 0.00000
100  -7.443367 0.00000   2.994323 0.00000
