  1 -13.018675 0.00000 -12.813867 0.00000
  2 -13.017325 0.00000 -12.812517 0.00000
  3 -13.015975 0.00000 -12.811167 0.00000
  4 -13.014625 0.00000 -12.809817 0.00000
  5 -13.013275 0.00000 -12.808467 0.00000
  6 -13.011925 0.00000 -12.807117 0.00000
  7 -13.010575 0.00000 -12.805767 0.00000
  8 -13.009225 0.00000 -12.804417 0.00000
  9 -13.007875 0.00000 -12.803067 0.00000
 10 -13.006525 0.00000 -12.801717 0.00000
 11 -13.005175 0.00000 -12.800367 0.00000
 12 -13.003825 0.00000 -12.799017 0.00000
 13 -13.002475 0.00000 -12.797667 0.00000
 14 -13.001125 0.00000 -12.796317 0.00000
 15 -12.999775 0.00000 -12.794967 0.00000
 16 -12.998425 0.00000 -12.793617 0.00000
 17 -12.997075 0.00000 -12.792267 0.00000
 18 -12.995725 0.00000 -12.790917 0.00000
 19 -12.994375 0.00000 -12.789567 0.00000
 20 -12.993025 0.00000 -12.788217 0.00000
 21 -12.991675 0.00000 -12.786867 0.00000
 22 -12.990325 0.00000 -12.785517 0.00000
 23 -12.988975 0.00000 -12.784167 0.00000
 24 -12.987625 0.00000 -12.782817 0.00000
 25 -12.986275 0.00000 -12.781467 0.00000
 26 -12.984925 0.00000 -12.780117 0.00000
 27 -12.983575 0.00000 -12.778767 0.00000
 28 -12.982225 0.00000 -12.777417 0.00000
 29 -12.980875 0.00102 -12.776067 0.00000
 30 -12.979525 0.01131 -12.774717 0.00003
 31 -12.978175 0.03725 -12.773367 0.01051
 32 -12.976825 0.06839 -12.772017 0.06992
 33 -12.975475 0.11113 -12.770667 0.15836
 34 -12.974125 0.15934 -12.769317 0.24797
 35 -12.972775 0.22795 -12.767967 0.33782
 36 -12.971425 0.30628 -12.766617 0.43623
 37 -12.970075 0.40697 -12.765267 0.52771
 38 -12.968725 0.52228 -12.763917 0.60814
 39 -12.967375 0.63898 -12.762567 0.67935
 40 -12.966025 0.72804 -12.761217 0.75016
 41 -12.964675 0.77510 -12.759867 0.79274
 42 -12.963325 0.84074 -12.758517 0.84322
 43 -12.961975 0.86541 -12.757167 0.87943
 44 -12.960625 0.90721 -12.755817 0.90671
 45 -12.959275 0.93961 -12.754467 0.93180
 46 -12.957925 0.96638 -12.753117 0.95653
 47 -12.956575 0.98037 -12.751767 0.96922
 48 -12.955225 0.98693 -12.750417 0.97625
 49 -12.953875 0.99627 -12.749067 0.99064
 50 -12.952525 0.99699 -12.747717 1.00000
 51 -12.951175 1.00000 -12.746367 0.99319
 52 -12.949825 0.99255 -12.745017 0.99081
 53 -12.948475 0.98854 -12.743667 0.98662
 54 -12.947125 0.97430 -12.742317 0.99377
 55 -12.945775 0.94739 -12.740967 0.97806
 56 -12.944425 0.92470 -12.739617 0.96663
 57 -12.943075 0.89220 -12.738267 0.95673
 58 -12.941725 0.85584 -12.736917 0.93838
 59 -12.940375 0.80798 -12.735567 0.91276
 60 -12.939025 0.75269 -12.734217 0.89347
 61 -12.937675 0.68087 -12.732867 0.86493
 62 -12.936325 0.60781 -12.731517 0.82614
 63 -12.934975 0.52802 -12.730167 0.78484
 64 -12.933625 0.43896 -12.728817 0.72231
 65 -12.932275 0.34713 -12.727467 0.65813
 66 -12.930925 0.24980 -12.726117 0.57784
 67 -12.929575 0.15546 -12.724767 0.45127
 68 -12.928225 0.06635 -12.723417 0.33949
 69 -12.926875 0.00442 -12.722067 0.24459
 70 -12.925525 0.00000 -12.720717 0.16720
 71 -12.924175 0.00000 -12.719367 0.10418
 72 -12.922825 0.00000 -12.718017 0.06294
 73 -12.921475 0.00000 -12.716667 0.03227
 74 -12.920125 0.00000 -12.715317 0.00838
 75 -12.918775 0.00000 -12.713967 0.00011
 76 -12.917425 0.00000 -12.712617 0.00000
 77 -12.916075 0.00000 -12.711267 0.00000
 78 -12.914725 0.00000 -12.709917 0.00000
 79 -12.913375 0.00000 -12.708567 0.00000
 80 -12.912025 0.00000 -12.707217 0.00000
 81 -12.910675 0.00000 -12.705867 0.00000
 82 -12.909325 0.00000 -12.704517 0.00000
 83 -12.907975 0.00000 -12.703167 0.00000
 84 -12.906625 0.00000 -12.701817 0.00000
 85 -12.905275 0.00000 -12.700467 0.00000
 86 -12.903925 0.00000 -12.699117 0.00000
 87 -12.902575 0.00000 -12.697767 0.00000
 88 -12.901225 0.00000 -12.696417 0.00000
 89 -12.899875 0.00000 -12.695067 0.00000
 90 -12.898525 0.00000 -12.693717 0.00000
 91 -12.897175 0.00000 -12.692367 0.00000
 92 -12.895825 0.00000 -12.691017 0.00000
 93 -12.894475 0.00000 -12.689667 0.00000
 94 -12.893125 0.00000 -12.688317 0.00000
 95 -12.891775 0.00000 -12.686967 0.00000
 96 -12.890425 0.00000 -12.685617 0.00000
 97 -12.889075 0.00000 -12.684267 0.00000
 98 -12.887725 0.00000 -12.682917 0.00000
 99 -12.886375 0.00000 -12.681567 0.00000
100 -12.885025 0.00000 -12.680217 0.00000
