  1 -13.018479 0.00000   7.982177 0.00000
  2 -13.017129 0.00000   7.983527 0.00000
  3 -13.015779 0.00000   7.984877 0.00000
  4 -13.014429 0.00000   7.986227 0.00000
  5 -13.013079 0.00000   7.987577 0.00000
  6 -13.011729 0.00000   7.988927 0.00000
  7 -13.010379 0.00000   7.990277 0.00000
  8 -13.009029 0.00000   7.991627 0.00000
  9 -13.007679 0.00000   7.992977 0.00000
 10 -13.006329 0.00000   7.994327 0.00000
 11 -13.004979 0.00000   7.995677 0.00000
 12 -13.003629 0.00000   7.997027 0.00000
 13 -13.002279 0.00000   7.998377 0.00000
 14 -13.000929 0.00000   7.999727 0.00000
 15 -12.999579 0.00000   8.001077 0.00000
 16 -12.998229 0.00000   8.002427 0.00000
 17 -12.996879 0.00000   8.003777 0.00000
 18 -12.995529 0.00000   8.005127 0.00000
 19 -12.994179 0.00000   8.006477 0.00000
 20 -12.992829 0.00000   8.007827 0.00000
 21 -12.991479 0.00000   8.009177 0.00000
 22 -12.990129 0.00000   8.010527 0.00000
 23 -12.988779 0.00000   8.011877 0.00000
 24 -12.987429 0.00000   8.013227 0.00000
 25 -12.986079 0.00000   8.014577 0.00105
 26 -12.984729 0.00000   8.015927 0.01600
 27 -12.983379 0.00005   8.017277 0.04373
 28 -12.982029 0.00059   8.018627 0.08143
 29 -12.980679 0.00184   8.019977 0.12808
 30 -12.979329 0.00481   8.021327 0.19189
 31 -12.977979 0.01054   8.022677 0.27222
 32 -12.976629 0.02356   8.024027 0.35563
 33 -12.975279 0.04473   8.025377 0.45697
 34 -12.973929 0.09467   8.026727 0.53862
 35 -12.972579 0.19442   8.028077 0.63021
 36 -12.971229 0.30793   8.029427 0.70443
 37 -12.969879 0.42157   8.030777 0.76521
 38 -12.968529 0.53382   8.032127 0.82108
 39 -12.967179 0.62299   8.033477 0.85939
 40 -12.965829 0.71498   8.034827 0.88657
 41 -12.964479 0.78064   8.036177 0.92416
 42 -12.963129 0.82805   8.037527 0.94858
 43 -12.961779 0.87123   8.038877 0.95060
 44 -12.960429 0.90516   8.040227 0.96748
 45 -12.959079 0.92451   8.041577 0.98441
 46 -12.957729 0.94847   8.042927 0.99705
 47 -12.956379 0.97350   8.044277 0.98141
 48 -12.955029 0.98597   8.045627 1.00000
 49 -12.953679 0.98632   8.046977 0.98518
 50 -12.952329 1.00000   8.048327 0.97566
 51 -12.950979 0.99337   8.049677 0.98141
 52 -12.949629 0.99892   8.051027 0.96409
 53 -12.948279 0.98413   8.052377 0.95280
 54 -12.946929 0.96846   8.053727 0.92030
 55 -12.945579 0.95357   8.055077 0.90213
 56 -12.944229 0.92916   8.056427 0.86870
 57 -12.942879 0.90747   8.057777 0.82598
 58 -12.941529 0.87445   8.059127 0.78418
 59 -12.940179 0.82702   8.060477 0.73676
 60 -12.938829 0.77436   8.061827 0.65613
 61 -12.937479 0.72026   8.063177 0.57982
 62 -12.936129 0.64888   8.064527 0.49602
 63 -12.934779 0.55588   8.065877 0.41112
 64 -12.933429 0.43626   8.067227 0.32148
 65 -12.932079 0.32459   8.068577 0.23854
 66 -12.930729 0.21032   8.069927 0.16504
 67 -12.929379 0.11899   8.071277 0.09542
 68 -12.928029 0.05743   8.072627 0.05084
 69 -12.926679 0.01447   8.073977 0.02131
 70 -12.925329 0.00000   8.075327 0.00322
 71 -12.923979 0.00000   8.076677 0.00000
 72 -12.922629 0.00000   8.078027 0.00000
 73 -12.921279 0.00000   8.079377 0.00000
 74 -12.919929 0.00000   8.080727 0.00000
 75 -12.918579 0.00000   8.082077 0.00000
 76 -12.917229 0.00000   8.083427 0.00000
 77 -12.915879 0.00000   8.084777 0.00000
 78 -12.914529 0.00000   8.086127 0.00000
 79 -12.913179 0.00000   8.087477 0.00000
 80 -12.911829 0.00000   8.088827 0.00000
 81 -12.910479 0.00000   8.090177 0.00000
 82 -12.909129 0.00000   8.091527 0.00000
 83 -12.907779 0.00000   8.092877 0.00000
 84 -12.906429 0.00000   8.094227 0.00000
 85 -12.905079 0.00000   8.095577 0.00000
 86 -12.903729 0.00000   8.096927 0.00000
 87 -12.902379 0.00000   8.098277 0.00000
 88 -12.901029 0.00000   8.099627 0.00000
 89 -12.899679 0.00000   8.100977 0.00000
 90 -12.898329 0.00000   8.102327 0.00000
 91 -12.896979 0.00000   8.103677 0.00000
 92 -12.895629 0.00000   8.105027 0.00000
 93 -12.894279 0.00000   8.106377 0.00000
 94 -12.892929 0.00000   8.107727 0.00000
 95 -12.891579 0.00000   8.109077 0.00000
 96 -12.890229 0.00000   8.110427 0.00000
 97 -12.888879 0.00000   8.111777 0.00000
 98 -12.887529 0.00000   8.113127 0.00000
 99 -12.886179 0.00000   8.114477 0.00000
100 -12.884829 0.00000   8.115827 0.00000
