  1   5.689801 0.00000  -8.002402 0.00000
  2   5.691151 0.00000  -8.001052 0.00000
  3   5.692501 0.00000  -7.999702 0.00000
  4   5.693851 0.00000  -7.998352 0.00000
  5   5.695201 0.00000  -7.997002 0.00000
  6   5.696551 0.00000  -7.995652 0.00000
  7   5.697901 0.00000  -7.994302 0.00000
  8   5.699251 0.00000  -7.992952 0.00000
  9   5.700601 0.00000  -7.991602 0.00000
 10   5.701951 0.00000  -7.990252 0.00000
 11   5.703301 0.00000  -7.988902 0.00000
 12   5.704651 0.00000  -7.987552 0.00000
 13   5.706001 0.00000  -7.986202 0.00000
 14   5.707351 0.00000  -7.984852 0.00000
 15   5.708701 0.00000  -7.983502 0.00000
 16   5.710051 0.00000  -7.982152 0.00000
 17   5.711401 0.00000  -7.980802 0.00000
 18   5.712751 0.00000  -7.979452 0.00000
 19   5.714101 0.00000  -7.978102 0.00000
 20   5.715451 0.00000  -7.976752 0.00000
 21   5.716801 0.00000  -7.975402 0.00000
 22   5.718151 0.00000  -7.974052 0.00000
 23   5.719501 0.00000  -7.972702 0.00000
 24   5.720851 0.00000  -7.971352 0.00072
 25   5.722201 0.00000  -7.970002 0.00668
 26   5.723551 0.00000  -7.968652 0.01802
 27   5.724901 0.00000  -7.967302 0.03470
 28   5.726251 0.00000  -7.965952 0.05547
 29   5.727601 0.00000  -7.964602 0.08246
 30   5.728951 0.00000  -7.963252 0.11366
 31   5.730301 0.00216  -7.961902 0.15297
 32   5.731651 0.03138  -7.960552 0.19833
 33   5.733001 0.11781  -7.959202 0.27480
 34   5.734351 0.28796  -7.957852 0.36628
 35   5.735701 0.45104  -7.956502 0.44682
 36   5.737051 0.55551  -7.955152 0.52899
 37   5.738401 0.63842  -7.953802 0.59381
 38   5.739751 0.70087  -7.952452 0.66690
 39   5.741101 0.75110  -7.951102 0.73128
 40   5.742451 0.79834  -7.949752 0.78824
 41   5.743801 0.83759  -7.948402 0.84697
 42   5.745151 0.87275  -7.947052 0.87236
 43   5.746501 0.89923  -7.945702 0.91221
 44   5.747851 0.92836  -7.944352 0.92468
 45   5.749201 0.93946  -7.943002 0.95791
 46   5.750551 0.96119  -7.941652 0.97261
 47   5.751901 0.97770  -7.940302 0.97556
 48   5.753251 0.98400  -7.938952 0.99290
 49   5.754601 0.97885  -7.937602 0.99272
 50   5.755951 0.99507  -7.936252 1.00000
 51   5.757301 1.00000  -7.934902 0.99874
 52   5.758651 0.98745  -7.933552 0.99055
 53   5.760001 0.98599  -7.932202 0.98152
 54   5.761351 0.97994  -7.930852 0.97891
 55   5.762701 0.96408  -7.929502 0.96522
 56   5.764051 0.95161  -7.928152 0.93522
 57   5.765401 0.93046  -7.926802 0.92089
 58   5.766751 0.90513  -7.925452 0.89215
 59   5.768101 0.88816  -7.924102 0.85454
 60   5.769451 0.84958  -7.922752 0.81468
 61   5.770801 0.81848  -7.921402 0.75503
 62   5.772151 0.77163  -7.920052 0.69552
 63   5.773501 0.72507  -7.918702 0.63833
 64   5.774851 0.67436  -7.917352 0.57624
 65   5.776201 0.59589  -7.916002 0.49631
 66   5.777551 0.50920  -7.914652 0.42677
 67   5.778901 0.38083  -7.913302 0.34090
 68   5.780251 0.18073  -7.911952 0.24529
 69   5.781601 0.03202  -7.910602 0.16939
 70   5.782951 0.00087  -7.909252 0.12054
 71   5.784301 0.00000  -7.907902 0.08134
 72   5.785651 0.00000  -7.906552 0.04988
 73   5.787001 0.00000  -7.905202 0.02616
 74   5.788351 0.00000  -7.903852 0.00894
 75   5.789701 0.00000  -7.902502 0.00017
 76   5.791051 0.00000  -7.901152 0.00000
 77   5.792401 0.00000  -7.899802 0.00000
 78   5.793751 0.00000  -7.898452 0.00000
 79   5.795101 0.00000  -7.897102 0.00000
 80   5.796451 0.00000  -7.895752 0.00000
 81   5.797801 0.00000  -7.894402 0.00000
 82   5.799151 0.00000  -7.893052 0.00000
 83   5.800501 0.00000  -7.891702 0.00000
 84   5.801851 0.00000  -7.890352 0.00000
 85   5.803201 0.00000  -7.889002 0.00000
 86   5.804551 0.00000  -7.887652 0.00000
 87   5.805901 0.00000  -7.886302 0.00000
 88   5.807251 0.00000  -7.884952 0.00000
 89   5.808601 0.00000  -7.883602 0.00000
 90   5.809951 0.00000  -7.882252 0.00000
 91   5.811301 0.00000  -7.880902 0.00000
 92   5.812651 0.00000  -7.879552 0.00000
 93   5.814001 0.00000  -7.878202 0.00000
 94   5.815351 0.00000  -7.876852 0.00000
 95   5.816701 0.00000  -7.875502 0.00000
 96   5.818051 0.00000  -7.874152 0.00000
 97   5.819401 0.00000  -7.872802 0.00000
 98   5.820751 0.00000  -7.871452 0.00000
 99   5.822101 0.00000  -7.870102 0.00000
100   5.823451 0.00000  -7.868752 0.00000
