  1  -2.435592 0.00000 -11.558083 0.00000
  2  -2.434242 0.00000 -11.556733 0.00000
  3  -2.432892 0.00000 -11.555383 0.00000
  4  -2.431542 0.00000 -11.554033 0.00000
  5  -2.430192 0.00000 -11.552683 0.00000
  6  -2.428842 0.00000 -11.551333 0.00000
  7  -2.427492 0.00000 -11.549983 0.00000
  8  -2.426142 0.00000 -11.548633 0.00000
  9  -2.424792 0.00000 -11.547283 0.00000
 10  -2.423442 0.00000 -11.545933 0.00000
 11  -2.422092 0.00000 -11.544583 0.00000
 12  -2.420742 0.00000 -11.543233 0.00000
 13  -2.419392 0.00000 -11.541883 0.00000
 14  -2.418042 0.00000 -11.540533 0.00000
 15  -2.416692 0.00000 -11.539183 0.00000
 16  -2.415342 0.00000 -11.537833 0.00000
 17  -2.413992 0.00000 -11.536483 0.00000
 18  -2.412642 0.00000 -11.535133 0.00000
 19  -2.411292 0.00000 -11.533783 0.00000
 20  -2.409942 0.00000 -11.532433 0.00003
 21  -2.408592 0.00000 -11.531083 0.00125
 22  -2.407242 0.00000 -11.529733 0.00608
 23  -2.405892 0.00000 -11.528383 0.01529
 24  -2.404542 0.00000 -11.527033 0.02706
 25  -2.403192 0.00000 -11.525683 0.04635
 26  -2.401842 0.00000 -11.524333 0.06301
 27  -2.400492 0.00000 -11.522983 0.08596
 28  -2.399142 0.00000 -11.521633 0.11568
 29  -2.397792 0.00000 -11.520283 0.14617
 30  -2.396442 0.00000 -11.518933 0.17785
 31  -2.395092 0.00000 -11.517583 0.22078
 32  -2.393742 0.00000 -11.516233 0.27186
 33  -2.392392 0.03437 -11.514883 0.33070
 34  -2.391042 0.18682 -11.513533 0.38963
 35  -2.389692 0.35414 -11.512183 0.45359
 36  -2.388342 0.49563 -11.510833 0.51419
 37  -2.386992 0.60083 -11.509483 0.56584
 38  -2.385642 0.66624 -11.508133 0.61624
 39  -2.384292 0.74013 -11.506783 0.67282
 40  -2.382942 0.77852 -11.505433 0.72557
 41  -2.381592 0.83147 -11.504083 0.76280
 42  -2.380242 0.86672 -11.502733 0.81726
 43  -2.378892 0.90024 -11.501383 0.84751
 44  -2.377542 0.92432 -11.500033 0.88605
 45  -2.376192 0.93788 -11.498683 0.92638
 46  -2.374842 0.96312 -11.497333 0.94283
 47  -2.373492 0.98474 -11.495983 0.96361
 48  -2.372142 0.99132 -11.494633 0.98206
 49  -2.370792 1.00000 -11.493283 0.99490
 50  -2.369442 0.99338 -11.491933 0.99013
 51  -2.368092 0.99910 -11.490583 0.99625
 52  -2.366742 0.99013 -11.489233 1.00000
 53  -2.365392 0.98759 -11.487883 0.98578
 54  -2.364042 0.97202 -11.486533 0.96519
 55  -2.362692 0.95335 -11.485183 0.97201
 56  -2.361342 0.94438 -11.483833 0.94096
 57  -2.359992 0.91502 -11.482483 0.90894
 58  -2.358642 0.89121 -11.481133 0.86426
 59  -2.357292 0.86600 -11.479783 0.83806
 60  -2.355942 0.81798 -11.478433 0.79741
 61  -2.354592 0.76439 -11.477083 0.75398
 62  -2.353242 0.71822 -11.475733 0.70468
 63  -2.351892 0.65149 -11.474383 0.64867
 64  -2.350542 0.56081 -11.473033 0.59159
 65  -2.349192 0.45783 -11.471683 0.53312
 66  -2.347842 0.32742 -11.470333 0.47580
 67  -2.346492 0.15506 -11.468983 0.40972
 68  -2.345142 0.00536 -11.467633 0.34769
 69  -2.343792 0.00000 -11.466283 0.28650
 70  -2.342442 0.00000 -11.464933 0.23833
 71  -2.341092 0.00000 -11.463583 0.19914
 72  -2.339742 0.00000 -11.462233 0.16402
 73  -2.338392 0.00000 -11.460883 0.12957
 74  -2.337042 0.00000 -11.459533 0.09878
 75  -2.335692 0.00000 -11.458183 0.07672
 76  -2.334342 0.00000 -11.456833 0.05347
 77  -2.332992 0.00000 -11.455483 0.03747
 78  -2.331642 0.00000 -11.454133 0.02125
 79  -2.330292 0.00000 -11.452783 0.01115
 80  -2.328942 0.00000 -11.451433 0.00283
 81  -2.327592 0.00000 -11.450083 0.00012
 82  -2.326242 0.00000 -11.448733 0.00000
 83  -2.324892 0.00000 -11.447383 0.00000
 84  -2.323542 0.00000 -11.446033 0.00000
 85  -2.322192 0.00000 -11.444683 0.00000
 86  -2.320842 0.00000 -11.443333 0.00000
 87  -2.319492 0.00000 -11.441983 0.00000
 88  -2.318142 0.00000 -11.440633 0.00000
 89  -2.316792 0.00000 -11.439283 0.00000
 90  -2.315442 0.00000 -11.437933 0.00000
 91  -2.314092 0.00000 -11.436583 0.00000
 92  -2.312742 0.00000 -11.435233 0.00000
 93  -2.311392 0.00000 -11.433883 0.00000
 94  -2.310042 0.00000 -11.432533 0.00000
 95  -2.308692 0.00000 -11.431183 0.00000
 96  -2.307342 0.00000 -11.429833 0.00000
 97  -2.305992 0.00000 -11.428483 0.00000
 98  -2.304642 0.00000 -11.427133 0.00000
 99  -2.303292 0.00000 -11.425783 0.00000
100  -2.301942 0.00000 -11.424433 0.00000
