  1 -12.527093 0.00000  -6.899543 0.00000
  2 -12.525743 0.00000  -6.898193 0.00000
  3 -12.524393 0.00000  -6.896843 0.00000
  4 -12.523043 0.00000  -6.895493 0.00000
  5 -12.521693 0.00000  -6.894143 0.00000
  6 -12.520343 0.00000  -6.892793 0.00000
  7 -12.518993 0.00000  -6.891443 0.00000
  8 -12.517643 0.00000  -6.890093 0.00000
  9 -12.516293 0.00000  -6.888743 0.00000
 10 -12.514943 0.00000  -6.887393 0.00000
 11 -12.513593 0.00000  -6.886043 0.00000
 12 -12.512243 0.00000  -6.884693 0.00000
 13 -12.510893 0.00000  -6.883343 0.00000
 14 -12.509543 0.00000  -6.881993 0.00000
 15 -12.508193 0.00000  -6.880643 0.00000
 16 -12.506843 0.00000  -6.879293 0.00000
 17 -12.505493 0.00000  -6.877943 0.00000
 18 -12.504143 0.00000  -6.876593 0.00000
 19 -12.502793 0.00000  -6.875243 0.00000
 20 -12.501443 0.00000  -6.873893 0.00000
 21 -12.500093 0.00000  -6.872543 0.00000
 22 -12.498743 0.00000  -6.871193 0.00000
 23 -12.497393 0.00000  -6.869843 0.00000
 24 -12.496043 0.00000  -6.868493 0.00000
 25 -12.494693 0.00000  -6.867143 0.00000
 26 -12.493343 0.00017  -6.865793 0.00000
 27 -12.491993 0.00056  -6.864443 0.00000
 28 -12.490643 0.00191  -6.863093 0.00000
 29 -12.489293 0.00385  -6.861743 0.00000
 30 -12.487943 0.00709  -6.860393 0.00017
 31 -12.486593 0.00968  -6.859043 0.00715
 32 -12.485243 0.02074  -6.857693 0.06100
 33 -12.483893 0.03940  -6.856343 0.17975
 34 -12.482543 0.08272  -6.854993 0.32576
 35 -12.481193 0.19752  -6.853643 0.46369
 36 -12.479843 0.35181  -6.852293 0.56946
 37 -12.478493 0.50483  -6.850943 0.65071
 38 -12.477143 0.62615  -6.849593 0.71623
 39 -12.475793 0.69124  -6.848243 0.76197
 40 -12.474443 0.75239  -6.846893 0.80985
 41 -12.473093 0.79827  -6.845543 0.85699
 42 -12.471743 0.85292  -6.844193 0.88602
 43 -12.470393 0.88788  -6.842843 0.91303
 44 -12.469043 0.91870  -6.841493 0.93437
 45 -12.467693 0.94042  -6.840143 0.95670
 46 -12.466343 0.96379  -6.838793 0.95989
 47 -12.464993 0.97637  -6.837443 0.98118
 48 -12.463643 1.00000  -6.836093 0.98469
 49 -12.462293 0.98821  -6.834743 0.98674
 50 -12.460943 0.98934  -6.833393 1.00000
 51 -12.459593 0.99429  -6.832043 0.99136
 52 -12.458243 0.97904  -6.830693 0.98545
 53 -12.456893 0.98080  -6.829343 0.98306
 54 -12.455543 0.96874  -6.827993 0.97852
 55 -12.454193 0.94714  -6.826643 0.95917
 56 -12.452843 0.92073  -6.825293 0.95241
 57 -12.451493 0.89055  -6.823943 0.92896
 58 -12.450143 0.85255  -6.822593 0.90913
 59 -12.448793 0.80420  -6.821243 0.88190
 60 -12.447443 0.74729  -6.819893 0.85116
 61 -12.446093 0.68161  -6.818543 0.81201
 62 -12.444743 0.61443  -6.817193 0.75549
 63 -12.443393 0.52775  -6.815843 0.70585
 64 -12.442043 0.41730  -6.814493 0.64445
 65 -12.440693 0.27402  -6.813143 0.56766
 66 -12.439343 0.12786  -6.811793 0.44479
 67 -12.437993 0.03955  -6.810443 0.30102
 68 -12.436643 0.00309  -6.809093 0.15664
 69 -12.435293 0.00000  -6.807743 0.05749
 70 -12.433943 0.00000  -6.806393 0.00951
 71 -12.432593 0.00000  -6.805043 0.00292
 72 -12.431243 0.00000  -6.803693 0.00059
 73 -12.429893 0.00000  -6.802343 0.00003
 74 -12.428543 0.00000  -6.800993 0.00000
 75 -12.427193 0.00000  -6.799643 0.00000
 76 -12.425843 0.00000  -6.798293 0.00000
 77 -12.424493 0.00000  -6.796943 0.00000
 78 -12.423143 0.00000  -6.795593 0.00000
 79 -12.421793 0.00000  -6.794243 0.00000
 80 -12.420443 0.00000  -6.792893 0.00000
 81 -12.419093 0.00000  -6.791543 0.00000
 82 -12.417743 0.00000  -6.790193 0.00000
 83 -12.416393 0.00000  -6.788843 0.00000
 84 -12.415043 0.00000  -6.787493 0.00000
 85 -12.413693 0.00000  -6.786143 0.00000
 86 -12.412343 0.00000  -6.784793 0.00000
 87 -12.410993 0.00000  -6.783443 0.00000
 88 -12.409643 0.00000  -6.782093 0.00000
 89 -12.408293 0.00000  -6.780743 0.00000
 90 -12.406943 0.00000  -6.779393 0.00000
 91 -12.405593 0.00000  -6.778043 0.00000
 92 -12.404243 0.00000  -6.776693 0.00000
 93 -12.402893 0.00000  -6.775343 0.00000
 94 -12.401543 0.00000  -6.773993 0.00000
 95 -12.400193 0.00000  -6.772643 0.00000
 96 -12.398843 0.00000  -6.771293 0.00000
 97 -12.397493 0.00000  -6.769943 0.00000
 98 -12.396143 0.00000  -6.768593 0.00000
 99 -12.394793 0.00000  -6.767243 0.00000
100 -12.393443 0.00000  -6.765893 0.00000
