  1 -11.550309 0.00000  -2.270018 0.00000
  2 -11.548959 0.00000  -2.268668 0.00000
  3 -11.547609 0.00000  -2.267318 0.00000
  4 -11.546259 0.00000  -2.265968 0.00000
  5 -11.544909 0.00000  -2.264618 0.00000
  6 -11.543559 0.00000  -2.263268 0.00000
  7 -11.542209 0.00000  -2.261918 0.00000
  8 -11.540859 0.00000  -2.260568 0.00000
  9 -11.539509 0.00000  -2.259218 0.00000
 10 -11.538159 0.00000  -2.257868 0.00000
 11 -11.536809 0.00000  -2.256518 0.00000
 12 -11.535459 0.00000  -2.255168 0.00000
 13 -11.534109 0.00000  -2.253818 0.00000
 14 -11.532759 0.00000  -2.252468 0.00000
 15 -11.531409 0.00000  -2.251118 0.00000
 16 -11.530059 0.00000  -2.249768 0.00000
 17 -11.528709 0.00000  -2.248418 0.00000
 18 -11.527359 0.00000  -2.247068 0.00000
 19 -11.526009 0.00000  -2.245718 0.00000
 20 -11.524659 0.00000  -2.244368 0.00000
 21 -11.523309 0.00000  -2.243018 0.00000
 22 -11.521959 0.00000  -2.241668 0.00000
 23 -11.520609 0.00000  -2.240318 0.00000
 24 -11.519259 0.00000  -2.238968 0.00000
 25 -11.517909 0.00010  -2.237618 0.00000
 26 -11.516559 0.00055  -2.236268 0.00000
 27 -11.515209 0.00169  -2.234918 0.00000
 28 -11.513859 0.00367  -2.233568 0.00000
 29 -11.512509 0.00687  -2.232218 0.00014
 30 -11.511159 0.01217  -2.230868 0.01246
 31 -11.509809 0.01720  -2.229518 0.06981
 32 -11.508459 0.02627  -2.228168 0.15728
 33 -11.507109 0.04846  -2.226818 0.27495
 34 -11.505759 0.12899  -2.225468 0.41131
 35 -11.504409 0.23807  -2.224118 0.52498
 36 -11.503059 0.37591  -2.222768 0.61581
 37 -11.501709 0.50921  -2.221418 0.68701
 38 -11.500359 0.61638  -2.220068 0.74747
 39 -11.499009 0.69917  -2.218718 0.79753
 40 -11.497659 0.76701  -2.217368 0.84476
 41 -11.496309 0.81410  -2.216018 0.87374
 42 -11.494959 0.85651  -2.214668 0.90750
 43 -11.493609 0.88720  -2.213318 0.92738
 44 -11.492259 0.91848  -2.211968 0.95539
 45 -11.490909 0.94772  -2.210618 0.96001
 46 -11.489559 0.96845  -2.209268 0.97519
 47 -11.488209 0.97906  -2.207918 0.98596
 48 -11.486859 0.99611  -2.206568 0.99146
 49 -11.485509 0.99876  -2.205218 1.00000
 50 -11.484159 0.99983  -2.203868 0.99680
 51 -11.482809 1.00000  -2.202518 0.99118
 52 -11.481459 0.98758  -2.201168 0.98515
 53 -11.480109 0.98106  -2.199818 0.98607
 54 -11.478759 0.95105  -2.198468 0.97319
 55 -11.477409 0.95695  -2.197118 0.94643
 56 -11.476059 0.92762  -2.195768 0.93996
 57 -11.474709 0.88668  -2.194418 0.90908
 58 -11.473359 0.86045  -2.193068 0.88758
 59 -11.472009 0.79876  -2.191718 0.84820
 60 -11.470659 0.75640  -2.190368 0.81700
 61 -11.469309 0.68732  -2.189018 0.77008
 62 -11.467959 0.62030  -2.187668 0.70333
 63 -11.466609 0.53023  -2.186318 0.63402
 64 -11.465259 0.41120  -2.184968 0.55454
 65 -11.463909 0.26838  -2.183618 0.42916
 66 -11.462559 0.15791  -2.182268 0.30256
 67 -11.461209 0.07307  -2.180918 0.19243
 68 -11.459859 0.02436  -2.179568 0.08783
 69 -11.458509 0.00193  -2.178218 0.03260
 70 -11.457159 0.00000  -2.176868 0.00565
 71 -11.455809 0.00000  -2.175518 0.00106
 72 -11.454459 0.00000  -2.174168 0.00011
 73 -11.453109 0.00000  -2.172818 0.00000
 74 -11.451759 0.00000  -2.171468 0.00000
 75 -11.450409 0.00000  -2.170118 0.00000
 76 -11.449059 0.00000  -2.168768 0.00000
 77 -11.447709 0.00000  -2.167418 0.00000
 78 -11.446359 0.00000  -2.166068 0.00000
 79 -11.445009 0.00000  -2.164718 0.00000
 80 -11.443659 0.00000  -2.163368 0.00000
 81 -11.442309 0.00000  -2.162018 0.00000
 82 -11.440959 0.00000  -2.160668 0.00000
 83 -11.439609 0.00000  -2.159318 0.00000
 84 -11.438259 0.00000  -2.157968 0.00000
 85 -11.436909 0.00000  -2.156618 0.00000
 86 -11.435559 0.00000  -2.155268 0.00000
 87 -11.434209 0.00000  -2.153918 0.00000
 88 -11.432859 0.00000  -2.152568 0.00000
 89 -11.431509 0.00000  -2.151218 0.00000
 90 -11.430159 0.00000  -2.149868 0.00000
 91 -11.428809 0.00000  -2.148518 0.00000
 92 -11.427459 0.00000  -2.147168 0.00000
 93 -11.426109 0.00000  -2.145818 0.00000
 94 -11.424759 0.00000  -2.144468 0.00000
 95 -11.423409 0.00000  -2.143118 0.00000
 96 -11.422059 0.00000  -2.141768 0.00000
 97 -11.420709 0.00000  -2.140418 0.00000
 98 -11.419359 0.00000  -2.139068 0.00000
 99 -11.418009 0.00000  -2.137718 0.00000
100 -11.416659 0.00000  -2.136368 0.00000
