  1 -11.060520 0.00000  -6.827224 0.00000
  2 -11.059170 0.00000  -6.825874 0.00000
  3 -11.057820 0.00000  -6.824524 0.00000
  4 -11.056470 0.00000  -6.823174 0.00000
  5 -11.055120 0.00000  -6.821824 0.00000
  6 -11.053770 0.00000  -6.820474 0.00000
  7 -11.052420 0.00000  -6.819124 0.00000
  8 -11.051070 0.00000  -6.817774 0.00000
  9 -11.049720 0.00000  -6.816424 0.00000
 10 -11.048370 0.00000  -6.815074 0.00000
 11 -11.047020 0.00000  -6.813724 0.00000
 12 -11.045670 0.00000  -6.812374 0.00000
 13 -11.044320 0.00000  -6.811024 0.00000
 14 -11.042970 0.00000  -6.809674 0.00000
 15 -11.041620 0.00000  -6.808324 0.00000
 16 -11.040270 0.00000  -6.806974 0.00000
 17 -11.038920 0.00000  -6.805624 0.00000
 18 -11.037570 0.00000  -6.804274 0.00000
 19 -11.036220 0.00000  -6.802924 0.00000
 20 -11.034870 0.00000  -6.801574 0.00000
 21 -11.033520 0.00000  -6.800224 0.00000
 22 -11.032170 0.00000  -6.798874 0.00000
 23 -11.030820 0.00000  -6.797524 0.00000
 24 -11.029470 0.00000  -6.796174 0.00000
 25 -11.028120 0.00000  -6.794824 0.00000
 26 -11.026770 0.00000  -6.793474 0.00000
 27 -11.025420 0.00020  -6.792124 0.00000
 28 -11.024070 0.00119  -6.790774 0.00000
 29 -11.022720 0.00290  -6.789424 0.00122
 30 -11.021370 0.00559  -6.788074 0.00868
 31 -11.020020 0.00911  -6.786724 0.02453
 32 -11.018670 0.01659  -6.785374 0.06190
 33 -11.017320 0.03647  -6.784024 0.18669
 34 -11.015970 0.08558  -6.782674 0.33677
 35 -11.014620 0.22502  -6.781324 0.47442
 36 -11.013270 0.40602  -6.779974 0.58154
 37 -11.011920 0.53377  -6.778624 0.66088
 38 -11.010570 0.63415  -6.777274 0.71984
 39 -11.009220 0.70876  -6.775924 0.77688
 40 -11.007870 0.77550  -6.774574 0.82080
 41 -11.006520 0.81185  -6.773224 0.86184
 42 -11.005170 0.86133  -6.771874 0.89452
 43 -11.003820 0.89602  -6.770524 0.92962
 44 -11.002470 0.92447  -6.769174 0.94845
 45 -11.001120 0.95215  -6.767824 0.96269
 46 -10.999770 0.96360  -6.766474 0.96789
 47 -10.998420 0.97775  -6.765124 0.98612
 48 -10.997070 0.99029  -6.763774 0.99703
 49 -10.995720 0.99555  -6.762424 0.99384
 50 -10.994370 1.00000  -6.761074 0.99822
 51 -10.993020 0.99531  -6.759724 1.00000
 52 -10.991670 0.99419  -6.758374 0.99861
 53 -10.990320 0.98697  -6.757024 0.99129
 54 -10.988970 0.96795  -6.755674 0.99262
 55 -10.987620 0.94711  -6.754324 0.96998
 56 -10.986270 0.92087  -6.752974 0.94893
 57 -10.984920 0.89214  -6.751624 0.93609
 58 -10.983570 0.85922  -6.750274 0.91894
 59 -10.982220 0.81180  -6.748924 0.87547
 60 -10.980870 0.76326  -6.747574 0.85656
 61 -10.979520 0.69766  -6.746224 0.81735
 62 -10.978170 0.62101  -6.744874 0.76091
 63 -10.976820 0.53364  -6.743524 0.70486
 64 -10.975470 0.42462  -6.742174 0.63804
 65 -10.974120 0.28930  -6.740824 0.54689
 66 -10.972770 0.12457  -6.739474 0.44748
 67 -10.971420 0.03620  -6.738124 0.30458
 68 -10.970070 0.00375  -6.736774 0.14491
 69 -10.968720 0.00000  -6.735424 0.04477
 70 -10.967370 0.00000  -6.734074 0.00653
 71 -10.966020 0.00000  -6.732724 0.00003
 72 -10.964670 0.00000  -6.731374 0.00000
 73 -10.963320 0.00000  -6.730024 0.00000
 74 -10.961970 0.00000  -6.728674 0.00000
 75 -10.960620 0.00000  -6.727324 0.00000
 76 -10.959270 0.00000  -6.725974 0.00000
 77 -10.957920 0.00000  -6.724624 0.00000
 78 -10.956570 0.00000  -6.723274 0.00000
 79 -10.955220 0.00000  -6.721924 0.00000
 80 -10.953870 0.00000  -6.720574 0.00000
 81 -10.952520 0.00000  -6.719224 0.00000
 82 -10.951170 0.00000  -6.717874 0.00000
 83 -10.949820 0.00000  -6.716524 0.00000
 84 -10.948470 0.00000  -6.715174 0.00000
 85 -10.947120 0.00000  -6.713824 0.00000
 86 -10.945770 0.00000  -6.712474 0.00000
 87 -10.944420 0.00000  -6.711124 0.00000
 88 -10.943070 0.00000  -6.709774 0.00000
 89 -10.941720 0.00000  -6.708424 0.00000
 90 -10.940370 0.00000  -6.707074 0.00000
 91 -10.939020 0.00000  -6.705724 0.00000
 92 -10.937670 0.00000  -6.704374 0.00000
 93 -10.936320 0.00000  -6.703024 0.00000
 94 -10.934970 0.00000  -6.701674 0.00000
 95 -10.933620 0.00000  -6.700324 0.00000
 96 -10.932270 0.00000  -6.698974 0.00000
 97 -10.930920 0.00000  -6.697624 0.00000
 98 -10.929570 0.00000  -6.696274 0.00000
 99 -10.928220 0.00000  -6.694924 0.00000
100 -10.926870 0.00000  -6.693574 0.00000
