  1 -10.567746 0.00000  -5.012228 0.00000
  2 -10.566396 0.00000  -5.010878 0.00000
  3 -10.565046 0.00000  -5.009528 0.00000
  4 -10.563696 0.00000  -5.008178 0.00000
  5 -10.562346 0.00000  -5.006828 0.00000
  6 -10.560996 0.00000  -5.005478 0.00000
  7 -10.559646 0.00000  -5.004128 0.00000
  8 -10.558296 0.00000  -5.002778 0.00000
  9 -10.556946 0.00000  -5.001428 0.00000
 10 -10.555596 0.00000  -5.000078 0.00000
 11 -10.554246 0.00000  -4.998728 0.00000
 12 -10.552896 0.00000  -4.997378 0.00000
 13 -10.551546 0.00000  -4.996028 0.00000
 14 -10.550196 0.00000  -4.994678 0.00000
 15 -10.548846 0.00000  -4.993328 0.00000
 16 -10.547496 0.00000  -4.991978 0.00000
 17 -10.546146 0.00000  -4.990628 0.00000
 18 -10.544796 0.00000  -4.989278 0.00000
 19 -10.543446 0.00000  -4.987928 0.00000
 20 -10.542096 0.00000  -4.986578 0.00000
 21 -10.540746 0.00000  -4.985228 0.00000
 22 -10.539396 0.00000  -4.983878 0.00000
 23 -10.538046 0.00000  -4.982528 0.00000
 24 -10.536696 0.00000  -4.981178 0.00000
 25 -10.535346 0.00000  -4.979828 0.00000
 26 -10.533996 0.00005  -4.978478 0.00000
 27 -10.532646 0.00052  -4.977128 0.00000
 28 -10.531296 0.00183  -4.975778 0.00000
 29 -10.529946 0.00421  -4.974428 0.00062
 30 -10.528596 0.00751  -4.973078 0.00752
 31 -10.527246 0.01227  -4.971728 0.02291
 32 -10.525896 0.01902  -4.970378 0.07419
 33 -10.524546 0.03570  -4.969028 0.21302
 34 -10.523196 0.10651  -4.967678 0.37722
 35 -10.521846 0.24391  -4.966328 0.51203
 36 -10.520496 0.40750  -4.964978 0.60440
 37 -10.519146 0.53930  -4.963628 0.67436
 38 -10.517796 0.63341  -4.962278 0.73666
 39 -10.516446 0.70298  -4.960928 0.78289
 40 -10.515096 0.76442  -4.959578 0.83305
 41 -10.513746 0.82164  -4.958228 0.87356
 42 -10.512396 0.85776  -4.956878 0.89325
 43 -10.511046 0.89252  -4.955528 0.92109
 44 -10.509696 0.92190  -4.954178 0.94598
 45 -10.508346 0.94238  -4.952828 0.96565
 46 -10.506996 0.96916  -4.951478 0.97049
 47 -10.505646 0.96936  -4.950128 0.97989
 48 -10.504296 0.98262  -4.948778 0.99183
 49 -10.502946 1.00000  -4.947428 0.99600
 50 -10.501596 0.99410  -4.946078 0.99429
 51 -10.500246 0.98443  -4.944728 0.99284
 52 -10.498896 0.98872  -4.943378 1.00000
 53 -10.497546 0.98245  -4.942028 0.98475
 54 -10.496196 0.96598  -4.940678 0.96766
 55 -10.494846 0.93452  -4.939328 0.96965
 56 -10.493496 0.91989  -4.937978 0.94595
 57 -10.492146 0.89116  -4.936628 0.92014
 58 -10.490796 0.85189  -4.935278 0.89731
 59 -10.489446 0.80384  -4.933928 0.87697
 60 -10.488096 0.76159  -4.932578 0.83154
 61 -10.486746 0.69515  -4.931228 0.78729
 62 -10.485396 0.62493  -4.929878 0.74494
 63 -10.484046 0.53275  -4.928528 0.68695
 64 -10.482696 0.41734  -4.927178 0.60546
 65 -10.481346 0.28237  -4.925828 0.51620
 66 -10.479996 0.14028  -4.924478 0.39619
 67 -10.478646 0.05214  -4.923128 0.23738
 68 -10.477296 0.01212  -4.921778 0.08843
 69 -10.475946 0.00007  -4.920428 0.01558
 70 -10.474596 0.00000  -4.919078 0.00115
 71 -10.473246 0.00000  -4.917728 0.00006
 72 -10.471896 0.00000  -4.916378 0.00000
 73 -10.470546 0.00000  -4.915028 0.00000
 74 -10.469196 0.00000  -4.913678 0.00000
 75 -10.467846 0.00000  -4.912328 0.00000
 76 -10.466496 0.00000  -4.910978 0.00000
 77 -10.465146 0.00000  -4.909628 0.00000
 78 -10.463796 0.00000  -4.908278 0.00000
 79 -10.462446 0.00000  -4.906928 0.00000
 80 -10.461096 0.00000  -4.905578 0.00000
 81 -10.459746 0.00000  -4.904228 0.00000
 82 -10.458396 0.00000  -4.902878 0.00000
 83 -10.457046 0.00000  -4.901528 0.00000
 84 -10.455696 0.00000  -4.900178 0.00000
 85 -10.454346 0.00000  -4.898828 0.00000
 86 -10.452996 0.00000  -4.897478 0.00000
 87 -10.451646 0.00000  -4.896128 0.00000
 88 -10.450296 0.00000  -4.894778 0.00000
 89 -10.448946 0.00000  -4.893428 0.00000
 90 -10.447596 0.00000  -4.892078 0.00000
 91 -10.446246 0.00000  -4.890728 0.00000
 92 -10.444896 0.00000  -4.889378 0.00000
 93 -10.443546 0.00000  -4.888028 0.00000
 94 -10.442196 0.00000  -4.886678 0.00000
 95 -10.440846 0.00000  -4.885328 0.00000
 96 -10.439496 0.00000  -4.883978 0.00000
 97 -10.438146 0.00000  -4.882628 0.00000
 98 -10.436796 0.00000  -4.881278 0.00000
 99 -10.435446 0.00000  -4.879928 0.00000
100 -10.434096 0.00000  -4.878578 0.00000
