  1 -12.046839 0.00000   9.163838 0.00000
  2 -12.045489 0.00000   9.165188 0.00000
  3 -12.044139 0.00000   9.166538 0.00000
  4 -12.042789 0.00000   9.167888 0.00000
  5 -12.041439 0.00000   9.169238 0.00000
  6 -12.040089 0.00000   9.170588 0.00000
  7 -12.038739 0.00000   9.171938 0.00000
  8 -12.037389 0.00000   9.173288 0.00000
  9 -12.036039 0.00000   9.174638 0.00000
 10 -12.034689 0.00000   9.175988 0.00000
 11 -12.033339 0.00000   9.177338 0.00000
 12 -12.031989 0.00000   9.178688 0.00000
 13 -12.030639 0.00000   9.180038 0.00000
 14 -12.029289 0.00000   9.181388 0.00000
 15 -12.027939 0.00000   9.182738 0.00000
 16 -12.026589 0.00000   9.184088 0.00000
 17 -12.025239 0.00000   9.185438 0.00000
 18 -12.023889 0.00000   9.186788 0.00000
 19 -12.022539 0.00000   9.188138 0.00000
 20 -12.021189 0.00000   9.189488 0.00000
 21 -12.019839 0.00000   9.190838 0.00000
 22 -12.018489 0.00000   9.192188 0.00000
 23 -12.017139 0.00000   9.193538 0.00000
 24 -12.015789 0.00000   9.194888 0.00000
 25 -12.014439 0.00000   9.196238 0.00000
 26 -12.013089 0.00000   9.197588 0.00096
 27 -12.011739 0.00000   9.198938 0.02104
 28 -12.010389 0.00000   9.200288 0.05869
 29 -12.009039 0.00017   9.201638 0.11802
 30 -12.007689 0.00263   9.202988 0.19935
 31 -12.006339 0.00914   9.204338 0.28602
 32 -12.004989 0.02224   9.205688 0.37650
 33 -12.003639 0.04498   9.207038 0.47909
 34 -12.002289 0.08664   9.208388 0.57026
 35 -12.000939 0.19215   9.209738 0.65707
 36 -11.999589 0.31313   9.211088 0.72185
 37 -11.998239 0.42646   9.212438 0.78487
 38 -11.996889 0.54245   9.213788 0.82993
 39 -11.995539 0.64410   9.215138 0.87044
 40 -11.994189 0.71182   9.216488 0.90432
 41 -11.992839 0.77845   9.217838 0.93472
 42 -11.991489 0.83218   9.219188 0.94345
 43 -11.990139 0.86504   9.220538 0.95893
 44 -11.988789 0.89883   9.221888 0.97876
 45 -11.987439 0.93133   9.223238 0.98466
 46 -11.986089 0.94956   9.224588 1.00000
 47 -11.984739 0.96249   9.225938 0.99658
 48 -11.983389 0.97798   9.227288 0.99074
 49 -11.982039 0.98456   9.228638 0.99333
 50 -11.980689 0.98911   9.229988 0.97695
 51 -11.979339 1.00000   9.231338 0.97830
 52 -11.977989 0.98365   9.232688 0.95640
 53 -11.976639 0.97997   9.234038 0.94172
 54 -11.975289 0.96974   9.235388 0.92762
 55 -11.973939 0.95025   9.236738 0.89955
 56 -11.972589 0.93531   9.238088 0.86554
 57 -11.971239 0.90476   9.239438 0.83574
 58 -11.969889 0.86315   9.240788 0.79275
 59 -11.968539 0.83223   9.242138 0.73584
 60 -11.967189 0.78349   9.243488 0.66842
 61 -11.965839 0.71688   9.244838 0.57546
 62 -11.964489 0.65170   9.246188 0.48356
 63 -11.963139 0.55751   9.247538 0.38270
 64 -11.961789 0.45428   9.248888 0.28490
 65 -11.960439 0.32557   9.250238 0.19965
 66 -11.959089 0.21069   9.251588 0.12306
 67 -11.957739 0.11857   9.252938 0.07194
 68 -11.956389 0.04827   9.254288 0.03550
 69 -11.955039 0.00688   9.255638 0.01190
 70 -11.953689 0.00000   9.256988 0.00041
 71 -11.952339 0.00000   9.258338 0.00000
 72 -11.950989 0.00000   9.259688 0.00000
 73 -11.949639 0.00000   9.261038 0.00000
 74 -11.948289 0.00000   9.262388 0.00000
 75 -11.946939 0.00000   9.263738 0.00000
 76 -11.945589 0.00000   9.265088 0.00000
 77 -11.944239 0.00000   9.266438 0.00000
 78 -11.942889 0.00000   9.267788 0.00000
 79 -11.941539 0.00000   9.269138 0.00000
 80 -11.940189 0.00000   9.270488 0.00000
 81 -11.938839 0.00000   9.271838 0.00000
 82 -11.937489 0.00000   9.273188 0.00000
 83 -11.936139 0.00000   9.274538 0.00000
 84 -11.934789 0.00000   9.275888 0.00000
 85 -11.933439 0.00000   9.277238 0.00000
 86 -11.932089 0.00000   9.278588 0.00000
 87 -11.930739 0.00000   9.279938 0.00000
 88 -11.929389 0.00000   9.281288 0.00000
 89 -11.928039 0.00000   9.282638 0.00000
 90 -11.926689 0.00000   9.283988 0.00000
 91 -11.925339 0.00000   9.285338 0.00000
 92 -11.923989 0.00000   9.286688 0.00000
 93 -11.922639 0.00000   9.288038 0.00000
 94 -11.921289 0.00000   9.289388 0.00000
 95 -11.919939 0.00000   9.290738 0.00000
 96 -11.918589 0.00000   9.292088 0.00000
 97 -11.917239 0.00000   9.293438 0.00000
 98 -11.915889 0.00000   9.294788 0.00000
 99 -11.914539 0.00000   9.296138 0.00000
100 -11.913189 0.00000   9.297488 0.00000
