  1  -1.382414 0.00000   8.478387 0.00000
  2  -1.381064 0.00000   8.479737 0.00000
  3  -1.379714 0.00000   8.481087 0.00000
  4  -1.378364 0.00000   8.482437 0.00000
  5  -1.377014 0.00000   8.483787 0.00000
  6  -1.375664 0.00000   8.485137 0.00000
  7  -1.374314 0.00000   8.486487 0.00000
  8  -1.372964 0.00000   8.487837 0.00000
  9  -1.371614 0.00000   8.489187 0.00000
 10  -1.370264 0.00000   8.490537 0.00000
 11  -1.368914 0.00000   8.491887 0.00000
 12  -1.367564 0.00000   8.493237 0.00000
 13  -1.366214 0.00000   8.494587 0.00000
 14  -1.364864 0.00000   8.495937 0.00000
 15  -1.363514 0.00000   8.497287 0.00000
 16  -1.362164 0.00000   8.498637 0.00000
 17  -1.360814 0.00000   8.499987 0.00000
 18  -1.359464 0.00000   8.501337 0.00000
 19  -1.358114 0.00000   8.502687 0.00000
 20  -1.356764 0.00000   8.504037 0.00000
 21  -1.355414 0.00000   8.505387 0.00000
 22  -1.354064 0.00000   8.506737 0.00017
 23  -1.352714 0.00000   8.508087 0.00422
 24  -1.351364 0.00000   8.509437 0.01170
 25  -1.350014 0.00000   8.510787 0.02482
 26  -1.348664 0.00000   8.512137 0.03727
 27  -1.347314 0.00000   8.513487 0.05702
 28  -1.345964 0.00000   8.514837 0.07779
 29  -1.344614 0.00000   8.516187 0.10133
 30  -1.343264 0.00000   8.517537 0.13373
 31  -1.341914 0.00000   8.518887 0.16681
 32  -1.340564 0.02249   8.520237 0.23783
 33  -1.339214 0.10403   8.521587 0.36782
 34  -1.337864 0.20949   8.522937 0.51066
 35  -1.336514 0.34702   8.524287 0.61763
 36  -1.335164 0.46855   8.525637 0.69686
 37  -1.333814 0.57733   8.526987 0.75585
 38  -1.332464 0.65548   8.528337 0.80843
 39  -1.331114 0.72023   8.529687 0.85460
 40  -1.329764 0.77958   8.531037 0.89284
 41  -1.328414 0.82355   8.532387 0.91725
 42  -1.327064 0.86073   8.533737 0.94676
 43  -1.325714 0.88947   8.535087 0.96439
 44  -1.324364 0.90740   8.536437 0.97696
 45  -1.323014 0.94113   8.537787 0.98727
 46  -1.321664 0.95481   8.539137 0.99093
 47  -1.320314 0.97210   8.540487 0.99922
 48  -1.318964 0.97953   8.541837 0.99606
 49  -1.317614 0.98688   8.543187 0.99495
 50  -1.316264 0.99584   8.544537 1.00000
 51  -1.314914 0.99358   8.545887 0.99124
 52  -1.313564 1.00000   8.547237 0.97923
 53  -1.312214 0.98340   8.548587 0.95885
 54  -1.310864 0.96797   8.549937 0.94512
 55  -1.309514 0.95447   8.551287 0.91240
 56  -1.308164 0.92952   8.552637 0.88394
 57  -1.306814 0.91737   8.553987 0.85363
 58  -1.305464 0.88528   8.555337 0.80751
 59  -1.304114 0.86990   8.556687 0.75643
 60  -1.302764 0.81612   8.558037 0.69173
 61  -1.301414 0.77688   8.559387 0.64347
 62  -1.300064 0.72803   8.560737 0.56391
 63  -1.298714 0.64869   8.562087 0.49827
 64  -1.297364 0.57590   8.563437 0.41624
 65  -1.296014 0.46966   8.564787 0.31693
 66  -1.294664 0.35343   8.566137 0.19449
 67  -1.293314 0.22241   8.567487 0.07158
 68  -1.291964 0.10477   8.568837 0.00818
 69  -1.290614 0.02182   8.570187 0.00000
 70  -1.289264 0.00000   8.571537 0.00000
 71  -1.287914 0.00000   8.572887 0.00000
 72  -1.286564 0.00000   8.574237 0.00000
 73  -1.285214 0.00000   8.575587 0.00000
 74  -1.283864 0.00000   8.576937 0.00000
 75  -1.282514 0.00000   8.578287 0.00000
 76  -1.281164 0.00000   8.579637 0.00000
 77  -1.279814 0.00000   8.580987 0.00000
 78  -1.278464 0.00000   8.582337 0.00000
 79  -1.277114 0.00000   8.583687 0.00000
 80  -1.275764 0.00000   8.585037 0.00000
 81  -1.274414 0.00000   8.586387 0.00000
 82  -1.273064 0.00000   8.587737 0.00000
 83  -1.271714 0.00000   8.589087 0.00000
 84  -1.270364 0.00000   8.590437 0.00000
 85  -1.269014 0.00000   8.591787 0.00000
 86  -1.267664 0.00000   8.593137 0.00000
 87  -1.266314 0.00000   8.594487 0.00000
 88  -1.264964 0.00000   8.595837 0.00000
 89  -1.263614 0.00000   8.597187 0.00000
 90  -1.262264 0.00000   8.598537 0.00000
 91  -1.260914 0.00000   8.599887 0.00000
 92  -1.259564 0.00000   8.601237 0.00000
 93  -1.258214 0.00000   8.602587 0.00000
 94  -1.256864 0.00000   8.603937 0.00000
 95  -1.255514 0.00000   8.605287 0.00000
 96  -1.254164 0.00000   8.606637 0.00000
 97  -1.252814 0.00000   8.607987 0.00000
 98  -1.251464 0.00000   8.609337 0.00000
 99  -1.250114 0.00000   8.610687 0.00000
100  -1.248764 0.00000   8.612037 0.00000
