  1 -13.496412 0.00000  -6.949433 0.00000
  2 -13.495062 0.00000  -6.948083 0.00000
  3 -13.493712 0.00000  -6.946733 0.00000
  4 -13.492362 0.00000  -6.945383 0.00000
  5 -13.491012 0.00000  -6.944033 0.00000
  6 -13.489662 0.00000  -6.942683 0.00000
  7 -13.488312 0.00000  -6.941333 0.00000
  8 -13.486962 0.00000  -6.939983 0.00000
  9 -13.485612 0.00000  -6.938633 0.00000
 10 -13.484262 0.00000  -6.937283 0.00000
 11 -13.482912 0.00000  -6.935933 0.00000
 12 -13.481562 0.00000  -6.934583 0.00000
 13 -13.480212 0.00000  -6.933233 0.00000
 14 -13.478862 0.00000  -6.931883 0.00000
 15 -13.477512 0.00000  -6.930533 0.00000
 16 -13.476162 0.00000  -6.929183 0.00000
 17 -13.474812 0.00000  -6.927833 0.00000
 18 -13.473462 0.00000  -6.926483 0.00000
 19 -13.472112 0.00000  -6.925133 0.00000
 20 -13.470762 0.00000  -6.923783 0.00000
 21 -13.469412 0.00000  -6.922433 0.00000
 22 -13.468062 0.00000  -6.921083 0.00000
 23 -13.466712 0.00000  -6.919733 0.00000
 24 -13.465362 0.00000  -6.918383 0.00000
 25 -13.464012 0.00005  -6.917033 0.00000
 26 -13.462662 0.00044  -6.915683 0.00000
 27 -13.461312 0.00112  -6.914333 0.00000
 28 -13.459962 0.00286  -6.912983 0.00000
 29 -13.458612 0.00488  -6.911633 0.00000
 30 -13.457262 0.00664  -6.910283 0.00011
 31 -13.455912 0.01145  -6.908933 0.01453
 32 -13.454562 0.01931  -6.907583 0.08693
 33 -13.453212 0.03899  -6.906233 0.18765
 34 -13.451862 0.08230  -6.904883 0.31485
 35 -13.450512 0.18608  -6.903533 0.44694
 36 -13.449162 0.31668  -6.902183 0.56063
 37 -13.447812 0.47595  -6.900833 0.63804
 38 -13.446462 0.58677  -6.899483 0.71169
 39 -13.445112 0.68740  -6.898133 0.77372
 40 -13.443762 0.74456  -6.896783 0.82120
 41 -13.442412 0.80027  -6.895433 0.84084
 42 -13.441062 0.85203  -6.894083 0.89270
 43 -13.439712 0.88232  -6.892733 0.91449
 44 -13.438362 0.91880  -6.891383 0.93856
 45 -13.437012 0.93689  -6.890033 0.95815
 46 -13.435662 0.95464  -6.888683 0.97024
 47 -13.434312 0.97532  -6.887333 0.98435
 48 -13.432962 0.99478  -6.885983 0.98890
 49 -13.431612 0.99136  -6.884633 0.99370
 50 -13.430262 0.99346  -6.883283 1.00000
 51 -13.428912 1.00000  -6.881933 0.99590
 52 -13.427562 0.98445  -6.880583 0.99466
 53 -13.426212 0.98320  -6.879233 0.99757
 54 -13.424862 0.96824  -6.877883 0.97960
 55 -13.423512 0.94605  -6.876533 0.96872
 56 -13.422162 0.91821  -6.875183 0.95049
 57 -13.420812 0.89153  -6.873833 0.94017
 58 -13.419462 0.85000  -6.872483 0.92005
 59 -13.418112 0.80144  -6.871133 0.88623
 60 -13.416762 0.75332  -6.869783 0.85194
 61 -13.415412 0.69634  -6.868433 0.81249
 62 -13.414062 0.61123  -6.867083 0.76880
 63 -13.412712 0.52752  -6.865733 0.71386
 64 -13.411362 0.41235  -6.864383 0.64177
 65 -13.410012 0.26836  -6.863033 0.56312
 66 -13.408662 0.13647  -6.861683 0.44394
 67 -13.407312 0.04805  -6.860333 0.30875
 68 -13.405962 0.00520  -6.858983 0.19011
 69 -13.404612 0.00000  -6.857633 0.08970
 70 -13.403262 0.00000  -6.856283 0.02317
 71 -13.401912 0.00000  -6.854933 0.00695
 72 -13.400562 0.00000  -6.853583 0.00350
 73 -13.399212 0.00000  -6.852233 0.00096
 74 -13.397862 0.00000  -6.850883 0.00003
 75 -13.396512 0.00000  -6.849533 0.00000
 76 -13.395162 0.00000  -6.848183 0.00000
 77 -13.393812 0.00000  -6.846833 0.00000
 78 -13.392462 0.00000  -6.845483 0.00000
 79 -13.391112 0.00000  -6.844133 0.00000
 80 -13.389762 0.00000  -6.842783 0.00000
 81 -13.388412 0.00000  -6.841433 0.00000
 82 -13.387062 0.00000  -6.840083 0.00000
 83 -13.385712 0.00000  -6.838733 0.00000
 84 -13.384362 0.00000  -6.837383 0.00000
 85 -13.383012 0.00000  -6.836033 0.00000
 86 -13.381662 0.00000  -6.834683 0.00000
 87 -13.380312 0.00000  -6.833333 0.00000
 88 -13.378962 0.00000  -6.831983 0.00000
 89 -13.377612 0.00000  -6.830633 0.00000
 90 -13.376262 0.00000  -6.829283 0.00000
 91 -13.374912 0.00000  -6.827933 0.00000
 92 -13.373562 0.00000  -6.826583 0.00000
 93 -13.372212 0.00000  -6.825233 0.00000
 94 -13.370862 0.00000  -6.823883 0.00000
 95 -13.369512 0.00000  -6.822533 0.00000
 96 -13.368162 0.00000  -6.821183 0.00000
 97 -13.366812 0.00000  -6.819833 0.00000
 98 -13.365462 0.00000  -6.818483 0.00000
 99 -13.364112 0.00000  -6.817133 0.00000
100 -13.362762 0.00000  -6.815783 0.00000
