  1 -13.020232 0.00000   9.115102 0.00000
  2 -13.018882 0.00000   9.116452 0.00000
  3 -13.017532 0.00000   9.117802 0.00000
  4 -13.016182 0.00000   9.119152 0.00000
  5 -13.014832 0.00000   9.120502 0.00000
  6 -13.013482 0.00000   9.121852 0.00000
  7 -13.012132 0.00000   9.123202 0.00000
  8 -13.010782 0.00000   9.124552 0.00000
  9 -13.009432 0.00000   9.125902 0.00000
 10 -13.008082 0.00000   9.127252 0.00000
 11 -13.006732 0.00000   9.128602 0.00000
 12 -13.005382 0.00000   9.129952 0.00000
 13 -13.004032 0.00000   9.131302 0.00000
 14 -13.002682 0.00000   9.132652 0.00000
 15 -13.001332 0.00000   9.134002 0.00000
 16 -12.999982 0.00000   9.135352 0.00000
 17 -12.998632 0.00000   9.136702 0.00000
 18 -12.997282 0.00000   9.138052 0.00000
 19 -12.995932 0.00000   9.139402 0.00000
 20 -12.994582 0.00000   9.140752 0.00000
 21 -12.993232 0.00000   9.142102 0.00000
 22 -12.991882 0.00000   9.143452 0.00000
 23 -12.990532 0.00000   9.144802 0.00000
 24 -12.989182 0.00000   9.146152 0.00000
 25 -12.987832 0.00000   9.147502 0.00195
 26 -12.986482 0.00000   9.148852 0.02182
 27 -12.985132 0.00000   9.150202 0.05510
 28 -12.983782 0.00020   9.151552 0.09286
 29 -12.982432 0.00079   9.152902 0.15447
 30 -12.981082 0.00263   9.154252 0.22357
 31 -12.979732 0.00985   9.155602 0.30035
 32 -12.978382 0.02145   9.156952 0.38662
 33 -12.977032 0.04379   9.158302 0.48095
 34 -12.975682 0.08078   9.159652 0.56630
 35 -12.974332 0.18292   9.161002 0.65557
 36 -12.972982 0.29869   9.162352 0.72297
 37 -12.971632 0.41383   9.163702 0.78770
 38 -12.970282 0.52614   9.165052 0.83857
 39 -12.968932 0.62146   9.166402 0.87091
 40 -12.967582 0.70699   9.167752 0.90271
 41 -12.966232 0.77187   9.169102 0.93207
 42 -12.964882 0.81979   9.170452 0.95820
 43 -12.963532 0.86024   9.171802 0.97265
 44 -12.962182 0.90256   9.173152 0.99318
 45 -12.960832 0.92804   9.174502 0.99160
 46 -12.959482 0.94992   9.175852 1.00000
 47 -12.958132 0.96348   9.177202 0.99118
 48 -12.956782 0.98767   9.178552 0.99112
 49 -12.955432 0.98464   9.179902 0.98887
 50 -12.954082 1.00000   9.181252 0.98219
 51 -12.952732 0.99403   9.182602 0.99496
 52 -12.951382 0.99066   9.183952 0.96588
 53 -12.950032 0.99118   9.185302 0.94841
 54 -12.948682 0.97911   9.186652 0.92086
 55 -12.947332 0.95169   9.188002 0.89979
 56 -12.945982 0.92910   9.189352 0.87647
 57 -12.944632 0.91967   9.190702 0.83657
 58 -12.943282 0.87784   9.192052 0.78734
 59 -12.941932 0.83006   9.193402 0.71977
 60 -12.940582 0.78627   9.194752 0.63415
 61 -12.939232 0.71497   9.196102 0.55759
 62 -12.937882 0.65678   9.197452 0.47335
 63 -12.936532 0.55477   9.198802 0.38829
 64 -12.935182 0.44799   9.200152 0.29676
 65 -12.933832 0.32553   9.201502 0.22257
 66 -12.932482 0.21619   9.202852 0.14607
 67 -12.931132 0.12995   9.204202 0.08808
 68 -12.929782 0.06279   9.205552 0.04770
 69 -12.928432 0.01794   9.206902 0.01979
 70 -12.927082 0.00000   9.208252 0.00287
 71 -12.925732 0.00000   9.209602 0.00000
 72 -12.924382 0.00000   9.210952 0.00000
 73 -12.923032 0.00000   9.212302 0.00000
 74 -12.921682 0.00000   9.213652 0.00000
 75 -12.920332 0.00000   9.215002 0.00000
 76 -12.918982 0.00000   9.216352 0.00000
 77 -12.917632 0.00000   9.217702 0.00000
 78 -12.916282 0.00000   9.219052 0.00000
 79 -12.914932 0.00000   9.220402 0.00000
 80 -12.913582 0.00000   9.221752 0.00000
 81 -12.912232 0.00000   9.223102 0.00000
 82 -12.910882 0.00000   9.224452 0.00000
 83 -12.909532 0.00000   9.225802 0.00000
 84 -12.908182 0.00000   9.227152 0.00000
 85 -12.906832 0.00000   9.228502 0.00000
 86 -12.905482 0.00000   9.229852 0.00000
 87 -12.904132 0.00000   9.231202 0.00000
 88 -12.902782 0.00000   9.232552 0.00000
 89 -12.901432 0.00000   9.233902 0.00000
 90 -12.900082 0.00000   9.235252 0.00000
 91 -12.898732 0.00000   9.236602 0.00000
 92 -12.897382 0.00000   9.237952 0.00000
 93 -12.896032 0.00000   9.239302 0.00000
 94 -12.894682 0.00000   9.240652 0.00000
 95 -12.893332 0.00000   9.242002 0.00000
 96 -12.891982 0.00000   9.243352 0.00000
 97 -12.890632 0.00000   9.244702 0.00000
 98 -12.889282 0.00000   9.246052 0.00000
 99 -12.887932 0.00000   9.247402 0.00000
100 -12.886582 0.00000   9.248752 0.00000
