  1 -12.528333 0.00000   3.669269 0.00000
  2 -12.526983 0.00000   3.670619 0.00000
  3 -12.525633 0.00000   3.671969 0.00000
  4 -12.524283 0.00000   3.673319 0.00000
  5 -12.522933 0.00000   3.674669 0.00000
  6 -12.521583 0.00000   3.676019 0.00000
  7 -12.520233 0.00000   3.677369 0.00000
  8 -12.518883 0.00000   3.678719 0.00000
  9 -12.517533 0.00000   3.680069 0.00000
 10 -12.516183 0.00000   3.681419 0.00000
 11 -12.514833 0.00000   3.682769 0.00000
 12 -12.513483 0.00000   3.684119 0.00000
 13 -12.512133 0.00000   3.685469 0.00000
 14 -12.510783 0.00000   3.686819 0.00000
 15 -12.509433 0.00000   3.688169 0.00000
 16 -12.508083 0.00000   3.689519 0.00000
 17 -12.506733 0.00000   3.690869 0.00000
 18 -12.505383 0.00000   3.692219 0.00000
 19 -12.504033 0.00000   3.693569 0.00000
 20 -12.502683 0.00000   3.694919 0.00000
 21 -12.501333 0.00000   3.696269 0.00000
 22 -12.499983 0.00000   3.697619 0.00000
 23 -12.498633 0.00000   3.698969 0.00000
 24 -12.497283 0.00000   3.700319 0.00000
 25 -12.495933 0.00005   3.701669 0.00000
 26 -12.494583 0.00052   3.703019 0.00050
 27 -12.493233 0.00158   3.704369 0.01030
 28 -12.491883 0.00386   3.705719 0.03898
 29 -12.490533 0.00692   3.707069 0.07802
 30 -12.489183 0.01144   3.708419 0.12720
 31 -12.487833 0.01787   3.709769 0.18372
 32 -12.486483 0.03025   3.711119 0.27003
 33 -12.485133 0.06215   3.712469 0.36678
 34 -12.483783 0.13740   3.713819 0.47237
 35 -12.482433 0.22628   3.715169 0.56929
 36 -12.481083 0.34688   3.716519 0.65888
 37 -12.479733 0.46895   3.717869 0.73229
 38 -12.478383 0.57299   3.719219 0.78252
 39 -12.477033 0.66432   3.720569 0.83382
 40 -12.475683 0.74125   3.721919 0.86590
 41 -12.474333 0.79282   3.723269 0.89493
 42 -12.472983 0.84125   3.724619 0.91855
 43 -12.471633 0.88480   3.725969 0.94494
 44 -12.470283 0.91549   3.727319 0.96425
 45 -12.468933 0.95169   3.728669 0.98000
 46 -12.467583 0.96002   3.730019 0.97616
 47 -12.466233 0.97062   3.731369 0.99735
 48 -12.464883 0.99170   3.732719 0.99591
 49 -12.463533 0.99249   3.734069 0.99331
 50 -12.462183 0.98824   3.735419 0.99760
 51 -12.460833 1.00000   3.736769 1.00000
 52 -12.459483 0.99249   3.738119 0.97975
 53 -12.458133 0.98594   3.739469 0.96850
 54 -12.456783 0.97514   3.740819 0.95654
 55 -12.455433 0.95132   3.742169 0.93256
 56 -12.454083 0.92389   3.743519 0.89596
 57 -12.452733 0.89898   3.744869 0.86819
 58 -12.451383 0.86967   3.746219 0.83907
 59 -12.450033 0.81153   3.747569 0.79012
 60 -12.448683 0.75494   3.748919 0.73558
 61 -12.447333 0.69595   3.750269 0.66833
 62 -12.445983 0.62980   3.751619 0.57876
 63 -12.444633 0.53500   3.752969 0.50235
 64 -12.443283 0.41478   3.754319 0.41060
 65 -12.441933 0.30200   3.755669 0.31871
 66 -12.440583 0.19312   3.757019 0.22815
 67 -12.439233 0.10465   3.758369 0.14626
 68 -12.437883 0.04804   3.759719 0.07562
 69 -12.436533 0.00793   3.761069 0.03351
 70 -12.435183 0.00000   3.762419 0.00644
 71 -12.433833 0.00000   3.763769 0.00014
 72 -12.432483 0.00000   3.765119 0.00000
 73 -12.431133 0.00000   3.766469 0.00000
 74 -12.429783 0.00000   3.767819 0.00000
 75 -12.428433 0.00000   3.769169 0.00000
 76 -12.427083 0.00000   3.770519 0.00000
 77 -12.425733 0.00000   3.771869 0.00000
 78 -12.424383 0.00000   3.773219 0.00000
 79 -12.423033 0.00000   3.774569 0.00000
 80 -12.421683 0.00000   3.775919 0.00000
 81 -12.420333 0.00000   3.777269 0.00000
 82 -12.418983 0.00000   3.778619 0.00000
 83 -12.417633 0.00000   3.779969 0.00000
 84 -12.416283 0.00000   3.781319 0.00000
 85 -12.414933 0.00000   3.782669 0.00000
 86 -12.413583 0.00000   3.784019 0.00000
 87 -12.412233 0.00000   3.785369 0.00000
 88 -12.410883 0.00000   3.786719 0.00000
 89 -12.409533 0.00000   3.788069 0.00000
 90 -12.408183 0.00000   3.789419 0.00000
 91 -12.406833 0.00000   3.790769 0.00000
 92 -12.405483 0.00000   3.792119 0.00000
 93 -12.404133 0.00000   3.793469 0.00000
 94 -12.402783 0.00000   3.794819 0.00000
 95 -12.401433 0.00000   3.796169 0.00000
 96 -12.400083 0.00000   3.797519 0.00000
 97 -12.398733 0.00000   3.798869 0.00000
 98 -12.397383 0.00000   3.800219 0.00000
 99 -12.396033 0.00000   3.801569 0.00000
100 -12.394683 0.00000   3.802919 0.00000
