  1 -10.568849 0.00000   2.725953 0.00000
  2 -10.567499 0.00000   2.727303 0.00000
  3 -10.566149 0.00000   2.728653 0.00000
  4 -10.564799 0.00000   2.730003 0.00000
  5 -10.563449 0.00000   2.731353 0.00000
  6 -10.562099 0.00000   2.732703 0.00000
  7 -10.560749 0.00000   2.734053 0.00000
  8 -10.559399 0.00000   2.735403 0.00000
  9 -10.558049 0.00000   2.736753 0.00000
 10 -10.556699 0.00000   2.738103 0.00000
 11 -10.555349 0.00000   2.739453 0.00000
 12 -10.553999 0.00000   2.740803 0.00000
 13 -10.552649 0.00000   2.742153 0.00000
 14 -10.551299 0.00000   2.743503 0.00000
 15 -10.549949 0.00000   2.744853 0.00000
 16 -10.548599 0.00000   2.746203 0.00000
 17 -10.547249 0.00000   2.747553 0.00000
 18 -10.545899 0.00000   2.748903 0.00000
 19 -10.544549 0.00000   2.750253 0.00000
 20 -10.543199 0.00000   2.751603 0.00000
 21 -10.541849 0.00000   2.752953 0.00000
 22 -10.540499 0.00000   2.754303 0.00000
 23 -10.539149 0.00000   2.755653 0.00000
 24 -10.537799 0.00000   2.757003 0.00000
 25 -10.536449 0.00000   2.758353 0.00000
 26 -10.535099 0.00002   2.759703 0.00000
 27 -10.533749 0.00100   2.761053 0.00000
 28 -10.532399 0.00240   2.762403 0.00047
 29 -10.531049 0.00502   2.763753 0.01644
 30 -10.529699 0.01081   2.765103 0.06273
 31 -10.528349 0.01860   2.766453 0.13379
 32 -10.526999 0.03293   2.767803 0.23774
 33 -10.525649 0.07828   2.769153 0.35282
 34 -10.524299 0.15871   2.770503 0.46836
 35 -10.522949 0.26071   2.771853 0.57881
 36 -10.521599 0.38327   2.773203 0.65575
 37 -10.520249 0.51021   2.774553 0.72986
 38 -10.518899 0.60402   2.775903 0.78413
 39 -10.517549 0.68295   2.777253 0.82390
 40 -10.516199 0.75327   2.778603 0.84659
 41 -10.514849 0.81081   2.779953 0.89351
 42 -10.513499 0.85067   2.781303 0.92210
 43 -10.512149 0.88824   2.782653 0.93889
 44 -10.510799 0.92314   2.784003 0.95772
 45 -10.509449 0.93904   2.785353 0.96993
 46 -10.508099 0.96795   2.786703 0.98153
 47 -10.506749 0.97044   2.788053 0.99575
 48 -10.505399 0.99006   2.789403 1.00000
 49 -10.504049 0.99378   2.790753 0.99229
 50 -10.502699 1.00000   2.792103 0.99440
 51 -10.501349 0.99580   2.793453 0.99081
 52 -10.499999 0.98934   2.794803 0.97506
 53 -10.498649 0.97975   2.796153 0.96565
 54 -10.497299 0.96742   2.797503 0.95563
 55 -10.495949 0.95234   2.798853 0.92657
 56 -10.494599 0.91925   2.800203 0.91840
 57 -10.493249 0.89326   2.801553 0.88201
 58 -10.491899 0.85397   2.802903 0.85411
 59 -10.490549 0.80981   2.804253 0.80274
 60 -10.489199 0.76617   2.805603 0.75881
 61 -10.487849 0.70112   2.806953 0.71343
 62 -10.486499 0.62803   2.808303 0.63884
 63 -10.485149 0.53879   2.809653 0.54659
 64 -10.483799 0.42032   2.811003 0.43360
 65 -10.482449 0.30776   2.812353 0.32288
 66 -10.481099 0.20155   2.813703 0.21016
 67 -10.479749 0.10779   2.815053 0.10548
 68 -10.478399 0.05075   2.816403 0.04728
 69 -10.477049 0.00789   2.817753 0.01493
 70 -10.475699 0.00000   2.819103 0.00038
 71 -10.474349 0.00000   2.820453 0.00000
 72 -10.472999 0.00000   2.821803 0.00000
 73 -10.471649 0.00000   2.823153 0.00000
 74 -10.470299 0.00000   2.824503 0.00000
 75 -10.468949 0.00000   2.825853 0.00000
 76 -10.467599 0.00000   2.827203 0.00000
 77 -10.466249 0.00000   2.828553 0.00000
 78 -10.464899 0.00000   2.829903 0.00000
 79 -10.463549 0.00000   2.831253 0.00000
 80 -10.462199 0.00000   2.832603 0.00000
 81 -10.460849 0.00000   2.833953 0.00000
 82 -10.459499 0.00000   2.835303 0.00000
 83 -10.458149 0.00000   2.836653 0.00000
 84 -10.456799 0.00000   2.838003 0.00000
 85 -10.455449 0.00000   2.839353 0.00000
 86 -10.454099 0.00000   2.840703 0.00000
 87 -10.452749 0.00000   2.842053 0.00000
 88 -10.451399 0.00000   2.843403 0.00000
 89 -10.450049 0.00000   2.844753 0.00000
 90 -10.448699 0.00000   2.846103 0.00000
 91 -10.447349 0.00000   2.847453 0.00000
 92 -10.445999 0.00000   2.848803 0.00000
 93 -10.444649 0.00000   2.850153 0.00000
 94 -10.443299 0.00000   2.851503 0.00000
 95 -10.441949 0.00000   2.852853 0.00000
 96 -10.440599 0.00000   2.854203 0.00000
 97 -10.439249 0.00000   2.855553 0.00000
 98 -10.437899 0.00000   2.856903 0.00000
 99 -10.436549 0.00000   2.858253 0.00000
100 -10.435199 0.00000   2.859603 0.00000
