  1   0.214689 0.00000 -11.477088 0.00000
  2   0.216039 0.00000 -11.475738 0.00000
  3   0.217389 0.00000 -11.474388 0.00000
  4   0.218739 0.00000 -11.473038 0.00000
  5   0.220089 0.00000 -11.471688 0.00000
  6   0.221439 0.00000 -11.470338 0.00000
  7   0.222789 0.00000 -11.468988 0.00000
  8   0.224139 0.00000 -11.467638 0.00000
  9   0.225489 0.00000 -11.466288 0.00000
 10   0.226839 0.00000 -11.464938 0.00000
 11   0.228189 0.00000 -11.463588 0.00000
 12   0.229539 0.00000 -11.462238 0.00000
 13   0.230889 0.00000 -11.460888 0.00000
 14   0.232239 0.00000 -11.459538 0.00000
 15   0.233589 0.00000 -11.458188 0.00000
 16   0.234939 0.00000 -11.456838 0.00000
 17   0.236289 0.00000 -11.455488 0.00000
 18   0.237639 0.00000 -11.454138 0.00000
 19   0.238989 0.00000 -11.452788 0.00000
 20   0.240339 0.00000 -11.451438 0.00009
 21   0.241689 0.00000 -11.450088 0.00309
 22   0.243039 0.00000 -11.448738 0.01045
 23   0.244389 0.00000 -11.447388 0.02047
 24   0.245739 0.00000 -11.446038 0.03371
 25   0.247089 0.00000 -11.444688 0.05241
 26   0.248439 0.00000 -11.443338 0.06990
 27   0.249789 0.00000 -11.441988 0.09677
 28   0.251139 0.00000 -11.440638 0.12567
 29   0.252489 0.00000 -11.439288 0.15578
 30   0.253839 0.00000 -11.437938 0.19164
 31   0.255189 0.00000 -11.436588 0.23357
 32   0.256539 0.00000 -11.435238 0.28001
 33   0.257889 0.03713 -11.433888 0.33499
 34   0.259239 0.23305 -11.432538 0.40223
 35   0.260589 0.38522 -11.431188 0.46079
 36   0.261939 0.51056 -11.429838 0.52006
 37   0.263289 0.60066 -11.428488 0.56863
 38   0.264639 0.67921 -11.427138 0.62250
 39   0.265989 0.74055 -11.425788 0.68148
 40   0.267339 0.77878 -11.424438 0.72744
 41   0.268689 0.82824 -11.423088 0.77318
 42   0.270039 0.86515 -11.421738 0.80755
 43   0.271389 0.90163 -11.420388 0.84812
 44   0.272739 0.92459 -11.419038 0.87859
 45   0.274089 0.94021 -11.417688 0.91509
 46   0.275439 0.96282 -11.416338 0.95171
 47   0.276789 0.96897 -11.414988 0.96785
 48   0.278139 0.98110 -11.413638 0.97917
 49   0.279489 0.98923 -11.412288 0.99700
 50   0.280839 0.99463 -11.410938 1.00000
 51   0.282189 1.00000 -11.409588 0.99655
 52   0.283539 0.99651 -11.408238 0.99286
 53   0.284889 0.97919 -11.406888 0.99523
 54   0.286239 0.97093 -11.405538 0.97971
 55   0.287589 0.96306 -11.404188 0.94921
 56   0.288939 0.94545 -11.402838 0.93127
 57   0.290289 0.91890 -11.401488 0.90665
 58   0.291639 0.90182 -11.400138 0.88324
 59   0.292989 0.86139 -11.398788 0.83423
 60   0.294339 0.83140 -11.397438 0.80148
 61   0.295689 0.78609 -11.396088 0.75325
 62   0.297039 0.73495 -11.394738 0.70243
 63   0.298389 0.68106 -11.393388 0.64715
 64   0.299739 0.60528 -11.392038 0.59195
 65   0.301089 0.51413 -11.390688 0.53579
 66   0.302439 0.38396 -11.389338 0.46898
 67   0.303789 0.23319 -11.387988 0.41108
 68   0.305139 0.03788 -11.386638 0.35084
 69   0.306489 0.00000 -11.385288 0.29610
 70   0.307839 0.00000 -11.383938 0.24138
 71   0.309189 0.00000 -11.382588 0.20509
 72   0.310539 0.00000 -11.381238 0.16847
 73   0.311889 0.00000 -11.379888 0.13645
 74   0.313239 0.00000 -11.378538 0.10337
 75   0.314589 0.00000 -11.377188 0.08152
 76   0.315939 0.00000 -11.375838 0.05883
 77   0.317289 0.00000 -11.374488 0.04001
 78   0.318639 0.00000 -11.373138 0.02380
 79   0.319989 0.00000 -11.371788 0.01327
 80   0.321339 0.00000 -11.370438 0.00384
 81   0.322689 0.00000 -11.369088 0.00015
 82   0.324039 0.00000 -11.367738 0.00000
 83   0.325389 0.00000 -11.366388 0.00000
 84   0.326739 0.00000 -11.365038 0.00000
 85   0.328089 0.00000 -11.363688 0.00000
 86   0.329439 0.00000 -11.362338 0.00000
 87   0.330789 0.00000 -11.360988 0.00000
 88   0.332139 0.00000 -11.359638 0.00000
 89   0.333489 0.00000 -11.358288 0.00000
 90   0.334839 0.00000 -11.356938 0.00000
 91   0.336189 0.00000 -11.355588 0.00000
 92   0.337539 0.00000 -11.354238 0.00000
 93   0.338889 0.00000 -11.352888 0.00000
 94   0.340239 0.00000 -11.351538 0.00000
 95   0.341589 0.00000 -11.350188 0.00000
 96   0.342939 0.00000 -11.348838 0.00000
 97   0.344289 0.00000 -11.347488 0.00000
 98   0.345639 0.00000 -11.346138 0.00000
 99   0.346989 0.00000 -11.344788 0.00000
100   0.348339 0.00000 -11.343438 0.00000
