  1 -12.529153 0.00000   4.725772 0.00000
  2 -12.527803 0.00000   4.727122 0.00000
  3 -12.526453 0.00000   4.728472 0.00000
  4 -12.525103 0.00000   4.729822 0.00000
  5 -12.523753 0.00000   4.731172 0.00000
  6 -12.522403 0.00000   4.732522 0.00000
  7 -12.521053 0.00000   4.733872 0.00000
  8 -12.519703 0.00000   4.735222 0.00000
  9 -12.518353 0.00000   4.736572 0.00000
 10 -12.517003 0.00000   4.737922 0.00000
 11 -12.515653 0.00000   4.739272 0.00000
 12 -12.514303 0.00000   4.740622 0.00000
 13 -12.512953 0.00000   4.741972 0.00000
 14 -12.511603 0.00000   4.743322 0.00000
 15 -12.510253 0.00000   4.744672 0.00000
 16 -12.508903 0.00000   4.746022 0.00000
 17 -12.507553 0.00000   4.747372 0.00000
 18 -12.506203 0.00000   4.748722 0.00000
 19 -12.504853 0.00000   4.750072 0.00000
 20 -12.503503 0.00000   4.751422 0.00000
 21 -12.502153 0.00000   4.752772 0.00000
 22 -12.500803 0.00000   4.754122 0.00000
 23 -12.499453 0.00000   4.755472 0.00000
 24 -12.498103 0.00000   4.756822 0.00000
 25 -12.496753 0.00000   4.758172 0.00000
 26 -12.495403 0.00017   4.759522 0.00110
 27 -12.494053 0.00084   4.760872 0.01355
 28 -12.492703 0.00232   4.762222 0.04589
 29 -12.491353 0.00567   4.763572 0.08679
 30 -12.490003 0.00964   4.764922 0.13370
 31 -12.488653 0.01553   4.766272 0.20120
 32 -12.487303 0.02754   4.767622 0.28854
 33 -12.485953 0.05999   4.768972 0.38791
 34 -12.484603 0.12868   4.770322 0.48772
 35 -12.483253 0.22625   4.771672 0.58568
 36 -12.481903 0.34147   4.773022 0.67220
 37 -12.480553 0.45814   4.774372 0.74028
 38 -12.479203 0.56409   4.775722 0.78936
 39 -12.477853 0.66423   4.777072 0.83186
 40 -12.476503 0.73851   4.778422 0.87119
 41 -12.475153 0.78931   4.779772 0.90800
 42 -12.473803 0.83983   4.781122 0.93140
 43 -12.472453 0.87662   4.782472 0.94895
 44 -12.471103 0.91225   4.783822 0.96846
 45 -12.469753 0.93224   4.785172 0.98085
 46 -12.468403 0.95318   4.786522 0.98389
 47 -12.467053 0.97196   4.787872 0.99741
 48 -12.465703 0.98868   4.789222 1.00000
 49 -12.464353 0.98836   4.790572 0.99630
 50 -12.463003 1.00000   4.791922 0.98753
 51 -12.461653 0.99509   4.793272 0.99172
 52 -12.460303 0.99164   4.794622 0.97122
 53 -12.458953 0.98609   4.795972 0.96316
 54 -12.457603 0.97061   4.797322 0.94964
 55 -12.456253 0.95012   4.798672 0.92497
 56 -12.454903 0.92763   4.800022 0.89630
 57 -12.453553 0.89274   4.801372 0.86404
 58 -12.452203 0.86101   4.802722 0.82311
 59 -12.450853 0.81503   4.804072 0.78360
 60 -12.449503 0.76352   4.805422 0.72697
 61 -12.448153 0.71095   4.806772 0.65749
 62 -12.446803 0.63153   4.808122 0.56201
 63 -12.445453 0.53530   4.809472 0.47704
 64 -12.444103 0.42111   4.810822 0.39194
 65 -12.442753 0.30969   4.812172 0.30200
 66 -12.441403 0.20137   4.813522 0.20429
 67 -12.440053 0.10477   4.814872 0.12575
 68 -12.438703 0.04811   4.816222 0.06639
 69 -12.437353 0.00809   4.817572 0.02820
 70 -12.436003 0.00000   4.818922 0.00466
 71 -12.434653 0.00000   4.820272 0.00000
 72 -12.433303 0.00000   4.821622 0.00000
 73 -12.431953 0.00000   4.822972 0.00000
 74 -12.430603 0.00000   4.824322 0.00000
 75 -12.429253 0.00000   4.825672 0.00000
 76 -12.427903 0.00000   4.827022 0.00000
 77 -12.426553 0.00000   4.828372 0.00000
 78 -12.425203 0.00000   4.829722 0.00000
 79 -12.423853 0.00000   4.831072 0.00000
 80 -12.422503 0.00000   4.832422 0.00000
 81 -12.421153 0.00000   4.833772 0.00000
 82 -12.419803 0.00000   4.835122 0.00000
 83 -12.418453 0.00000   4.836472 0.00000
 84 -12.417103 0.00000   4.837822 0.00000
 85 -12.415753 0.00000   4.839172 0.00000
 86 -12.414403 0.00000   4.840522 0.00000
 87 -12.413053 0.00000   4.841872 0.00000
 88 -12.411703 0.00000   4.843222 0.00000
 89 -12.410353 0.00000   4.844572 0.00000
 90 -12.409003 0.00000   4.845922 0.00000
 91 -12.407653 0.00000   4.847272 0.00000
 92 -12.406303 0.00000   4.848622 0.00000
 93 -12.404953 0.00000   4.849972 0.00000
 94 -12.403603 0.00000   4.851322 0.00000
 95 -12.402253 0.00000   4.852672 0.00000
 96 -12.400903 0.00000   4.854022 0.00000
 97 -12.399553 0.00000   4.855372 0.00000
 98 -12.398203 0.00000   4.856722 0.00000
 99 -12.396853 0.00000   4.858072 0.00000
100 -12.395503 0.00000   4.859422 0.00000
