  1 -12.043977 0.00000   6.918162 0.00000
  2 -12.042627 0.00000   6.919512 0.00000
  3 -12.041277 0.00000   6.920862 0.00000
  4 -12.039927 0.00000   6.922212 0.00000
  5 -12.038577 0.00000   6.923562 0.00000
  6 -12.037227 0.00000   6.924912 0.00000
  7 -12.035877 0.00000   6.926262 0.00000
  8 -12.034527 0.00000   6.927612 0.00000
  9 -12.033177 0.00000   6.928962 0.00000
 10 -12.031827 0.00000   6.930312 0.00000
 11 -12.030477 0.00000   6.931662 0.00000
 12 -12.029127 0.00000   6.933012 0.00000
 13 -12.027777 0.00000   6.934362 0.00000
 14 -12.026427 0.00000   6.935712 0.00000
 15 -12.025077 0.00000   6.937062 0.00000
 16 -12.023727 0.00000   6.938412 0.00000
 17 -12.022377 0.00000   6.939762 0.00000
 18 -12.021027 0.00000   6.941112 0.00000
 19 -12.019677 0.00000   6.942462 0.00000
 20 -12.018327 0.00000   6.943812 0.00000
 21 -12.016977 0.00000   6.945162 0.00000
 22 -12.015627 0.00000   6.946512 0.00000
 23 -12.014277 0.00000   6.947862 0.00000
 24 -12.012927 0.00000   6.949212 0.00000
 25 -12.011577 0.00000   6.950562 0.00000
 26 -12.010227 0.00000   6.951912 0.00014
 27 -12.008877 0.00012   6.953262 0.01140
 28 -12.007527 0.00079   6.954612 0.04375
 29 -12.006177 0.00201   6.955962 0.08258
 30 -12.004827 0.00590   6.957312 0.14417
 31 -12.003477 0.01032   6.958662 0.22944
 32 -12.002127 0.02410   6.960012 0.33036
 33 -12.000777 0.04972   6.961362 0.43754
 34 -11.999427 0.11508   6.962712 0.53358
 35 -11.998077 0.21633   6.964062 0.61908
 36 -11.996727 0.33814   6.965412 0.69647
 37 -11.995377 0.45221   6.966762 0.75445
 38 -11.994027 0.55668   6.968112 0.80878
 39 -11.992677 0.65970   6.969462 0.86281
 40 -11.991327 0.72069   6.970812 0.87875
 41 -11.989977 0.78502   6.972162 0.90840
 42 -11.988627 0.83577   6.973512 0.94295
 43 -11.987277 0.87033   6.974862 0.96076
 44 -11.985927 0.90691   6.976212 0.97043
 45 -11.984577 0.92422   6.977562 0.98714
 46 -11.983227 0.95146   6.978912 0.98615
 47 -11.981877 0.96264   6.980262 0.99527
 48 -11.980527 0.98180   6.981612 0.99481
 49 -11.979177 0.98057   6.982962 1.00000
 50 -11.977827 1.00000   6.984312 0.98019
 51 -11.976477 0.99418   6.985662 0.98681
 52 -11.975127 0.98951   6.987012 0.96384
 53 -11.973777 0.97443   6.988362 0.96164
 54 -11.972427 0.95785   6.989712 0.93905
 55 -11.971077 0.94476   6.991062 0.91662
 56 -11.969727 0.92916   6.992412 0.88425
 57 -11.968377 0.89131   6.993762 0.85174
 58 -11.967027 0.86579   6.995112 0.80958
 59 -11.965677 0.81995   6.996462 0.76272
 60 -11.964327 0.77311   6.997812 0.70466
 61 -11.962977 0.70652   6.999162 0.62166
 62 -11.961627 0.63892   7.000512 0.52779
 63 -11.960277 0.54917   7.001862 0.44776
 64 -11.958927 0.43647   7.003212 0.34146
 65 -11.957577 0.31932   7.004562 0.23568
 66 -11.956227 0.20604   7.005912 0.15189
 67 -11.954877 0.10535   7.007262 0.08791
 68 -11.953527 0.04439   7.008612 0.04328
 69 -11.952177 0.00526   7.009962 0.01413
 70 -11.950827 0.00000   7.011312 0.00102
 71 -11.949477 0.00000   7.012662 0.00000
 72 -11.948127 0.00000   7.014012 0.00000
 73 -11.946777 0.00000   7.015362 0.00000
 74 -11.945427 0.00000   7.016712 0.00000
 75 -11.944077 0.00000   7.018062 0.00000
 76 -11.942727 0.00000   7.019412 0.00000
 77 -11.941377 0.00000   7.020762 0.00000
 78 -11.940027 0.00000   7.022112 0.00000
 79 -11.938677 0.00000   7.023462 0.00000
 80 -11.937327 0.00000   7.024812 0.00000
 81 -11.935977 0.00000   7.026162 0.00000
 82 -11.934627 0.00000   7.027512 0.00000
 83 -11.933277 0.00000   7.028862 0.00000
 84 -11.931927 0.00000   7.030212 0.00000
 85 -11.930577 0.00000   7.031562 0.00000
 86 -11.929227 0.00000   7.032912 0.00000
 87 -11.927877 0.00000   7.034262 0.00000
 88 -11.926527 0.00000   7.035612 0.00000
 89 -11.925177 0.00000   7.036962 0.00000
 90 -11.923827 0.00000   7.038312 0.00000
 91 -11.922477 0.00000   7.039662 0.00000
 92 -11.921127 0.00000   7.041012 0.00000
 93 -11.919777 0.00000   7.042362 0.00000
 94 -11.918427 0.00000   7.043712 0.00000
 95 -11.917077 0.00000   7.045062 0.00000
 96 -11.915727 0.00000   7.046412 0.00000
 97 -11.914377 0.00000   7.047762 0.00000
 98 -11.913027 0.00000   7.049112 0.00000
 99 -11.911677 0.00000   7.050462 0.00000
100 -11.910327 0.00000   7.051812 0.00000
