  1 -13.013101 0.00000  -7.800988 0.00000
  2 -13.011751 0.00000  -7.799638 0.00000
  3 -13.010401 0.00000  -7.798288 0.00000
  4 -13.009051 0.00000  -7.796938 0.00000
  5 -13.007701 0.00000  -7.795588 0.00000
  6 -13.006351 0.00000  -7.794238 0.00000
  7 -13.005001 0.00000  -7.792888 0.00000
  8 -13.003651 0.00000  -7.791538 0.00000
  9 -13.002301 0.00000  -7.790188 0.00000
 10 -13.000951 0.00000  -7.788838 0.00000
 11 -12.999601 0.00000  -7.787488 0.00000
 12 -12.998251 0.00000  -7.786138 0.00000
 13 -12.996901 0.00000  -7.784788 0.00000
 14 -12.995551 0.00000  -7.783438 0.00000
 15 -12.994201 0.00000  -7.782088 0.00000
 16 -12.992851 0.00000  -7.780738 0.00000
 17 -12.991501 0.00000  -7.779388 0.00000
 18 -12.990151 0.00000  -7.778038 0.00000
 19 -12.988801 0.00000  -7.776688 0.00000
 20 -12.987451 0.00000  -7.775338 0.00000
 21 -12.986101 0.00000  -7.773988 0.00000
 22 -12.984751 0.00000  -7.772638 0.00000
 23 -12.983401 0.00000  -7.771288 0.00000
 24 -12.982051 0.00000  -7.769938 0.00000
 25 -12.980701 0.00000  -7.768588 0.00000
 26 -12.979351 0.00007  -7.767238 0.00000
 27 -12.978001 0.00059  -7.765888 0.00000
 28 -12.976651 0.00127  -7.764538 0.00000
 29 -12.975301 0.00316  -7.763188 0.00000
 30 -12.973951 0.00566  -7.761838 0.00000
 31 -12.972601 0.01034  -7.760488 0.00455
 32 -12.971251 0.02278  -7.759138 0.05381
 33 -12.969901 0.04311  -7.757788 0.16506
 34 -12.968551 0.08933  -7.756438 0.30143
 35 -12.967201 0.19225  -7.755088 0.44256
 36 -12.965851 0.32031  -7.753738 0.55306
 37 -12.964501 0.49253  -7.752388 0.63782
 38 -12.963151 0.60373  -7.751038 0.70422
 39 -12.961801 0.68954  -7.749688 0.76416
 40 -12.960451 0.74597  -7.748338 0.80822
 41 -12.959101 0.80655  -7.746988 0.85985
 42 -12.957751 0.84760  -7.745638 0.88479
 43 -12.956401 0.88885  -7.744288 0.90679
 44 -12.955051 0.91055  -7.742938 0.93374
 45 -12.953701 0.94146  -7.741588 0.95760
 46 -12.952351 0.95907  -7.740238 0.96294
 47 -12.951001 0.97923  -7.738888 0.98141
 48 -12.949651 0.99603  -7.737538 0.98062
 49 -12.948301 0.99417  -7.736188 1.00000
 50 -12.946951 1.00000  -7.734838 0.99596
 51 -12.945601 0.99241  -7.733488 0.99797
 52 -12.944251 0.98626  -7.732138 0.98893
 53 -12.942901 0.98452  -7.730788 0.98949
 54 -12.941551 0.96066  -7.729438 0.98274
 55 -12.940201 0.94362  -7.728088 0.96989
 56 -12.938851 0.91883  -7.726738 0.95608
 57 -12.937501 0.88723  -7.725388 0.94509
 58 -12.936151 0.85720  -7.724038 0.92275
 59 -12.934801 0.80821  -7.722688 0.89066
 60 -12.933451 0.74098  -7.721338 0.85861
 61 -12.932101 0.69022  -7.719988 0.81909
 62 -12.930751 0.61579  -7.718638 0.77469
 63 -12.929401 0.52547  -7.717288 0.72603
 64 -12.928051 0.42093  -7.715938 0.65524
 65 -12.926701 0.27985  -7.714588 0.58571
 66 -12.925351 0.14290  -7.713238 0.47728
 67 -12.924001 0.04235  -7.711888 0.33374
 68 -12.922651 0.00216  -7.710538 0.19102
 69 -12.921301 0.00000  -7.709188 0.08301
 70 -12.919951 0.00000  -7.707838 0.01853
 71 -12.918601 0.00000  -7.706488 0.00435
 72 -12.917251 0.00000  -7.705138 0.00121
 73 -12.915901 0.00000  -7.703788 0.00034
 74 -12.914551 0.00000  -7.702438 0.00000
 75 -12.913201 0.00000  -7.701088 0.00000
 76 -12.911851 0.00000  -7.699738 0.00000
 77 -12.910501 0.00000  -7.698388 0.00000
 78 -12.909151 0.00000  -7.697038 0.00000
 79 -12.907801 0.00000  -7.695688 0.00000
 80 -12.906451 0.00000  -7.694338 0.00000
 81 -12.905101 0.00000  -7.692988 0.00000
 82 -12.903751 0.00000  -7.691638 0.00000
 83 -12.902401 0.00000  -7.690288 0.00000
 84 -12.901051 0.00000  -7.688938 0.00000
 85 -12.899701 0.00000  -7.687588 0.00000
 86 -12.898351 0.00000  -7.686238 0.00000
 87 -12.897001 0.00000  -7.684888 0.00000
 88 -12.895651 0.00000  -7.683538 0.00000
 89 -12.894301 0.00000  -7.682188 0.00000
 90 -12.892951 0.00000  -7.680838 0.00000
 91 -12.891601 0.00000  -7.679488 0.00000
 92 -12.890251 0.00000  -7.678138 0.00000
 93 -12.888901 0.00000  -7.676788 0.00000
 94 -12.887551 0.00000  -7.675438 0.00000
 95 -12.886201 0.00000  -7.674088 0.00000
 96 -12.884851 0.00000  -7.672738 0.00000
 97 -12.883501 0.00000  -7.671388 0.00000
 98 -12.882151 0.00000  -7.670038 0.00000
 99 -12.880801 0.00000  -7.668688 0.00000
100 -12.879451 0.00000  -7.667338 0.00000
