  1  -7.072535 0.00000   4.978018 0.00000
  2  -7.071185 0.00000   4.979368 0.00000
  3  -7.069835 0.00000   4.980718 0.00000
  4  -7.068485 0.00000   4.982068 0.00000
  5  -7.067135 0.00000   4.983418 0.00000
  6  -7.065785 0.00000   4.984768 0.00000
  7  -7.064435 0.00000   4.986118 0.00000
  8  -7.063085 0.00000   4.987468 0.00000
  9  -7.061735 0.00000   4.988818 0.00000
 10  -7.060385 0.00000   4.990168 0.00000
 11  -7.059035 0.00000   4.991518 0.00000
 12  -7.057685 0.00000   4.992868 0.00000
 13  -7.056335 0.00000   4.994218 0.00000
 14  -7.054985 0.00000   4.995568 0.00000
 15  -7.053635 0.00000   4.996918 0.00000
 16  -7.052285 0.00000   4.998268 0.00000
 17  -7.050935 0.00000   4.999618 0.00000
 18  -7.049585 0.00000   5.000968 0.00000
 19  -7.048235 0.00000   5.002318 0.00000
 20  -7.046885 0.00000   5.003668 0.00000
 21  -7.045535 0.00000   5.005018 0.00000
 22  -7.044185 0.00000   5.006368 0.00000
 23  -7.042835 0.00000   5.007718 0.00000
 24  -7.041485 0.00000   5.009068 0.00000
 25  -7.040135 0.00000   5.010418 0.00000
 26  -7.038785 0.00000   5.011768 0.00000
 27  -7.037435 0.00000   5.013118 0.00126
 28  -7.036085 0.00000   5.014468 0.00954
 29  -7.034735 0.00056   5.015818 0.02611
 30  -7.033385 0.00372   5.017168 0.05102
 31  -7.032035 0.01228   5.018518 0.11730
 32  -7.030685 0.04073   5.019868 0.24485
 33  -7.029335 0.10542   5.021218 0.38516
 34  -7.027985 0.18861   5.022568 0.50470
 35  -7.026635 0.29502   5.023918 0.61366
 36  -7.025285 0.41473   5.025268 0.67419
 37  -7.023935 0.52825   5.026618 0.73705
 38  -7.022585 0.62026   5.027968 0.79677
 39  -7.021235 0.70215   5.029318 0.82944
 40  -7.019885 0.76195   5.030668 0.86786
 41  -7.018535 0.80877   5.032018 0.90966
 42  -7.017185 0.85090   5.033368 0.92350
 43  -7.015835 0.88931   5.034718 0.94819
 44  -7.014485 0.92040   5.036068 0.96066
 45  -7.013135 0.94416   5.037418 0.97843
 46  -7.011785 0.95555   5.038768 0.98242
 47  -7.010435 0.97054   5.040118 0.99852
 48  -7.009085 0.98249   5.041468 0.99117
 49  -7.007735 1.00000   5.042818 1.00000
 50  -7.006385 0.99006   5.044168 0.98261
 51  -7.005035 0.98835   5.045518 0.99521
 52  -7.003685 0.98937   5.046868 0.97682
 53  -7.002335 0.98157   5.048218 0.96293
 54  -7.000985 0.96580   5.049568 0.95278
 55  -6.999635 0.94510   5.050918 0.92394
 56  -6.998285 0.93100   5.052268 0.90370
 57  -6.996935 0.90307   5.053618 0.88024
 58  -6.995585 0.86966   5.054968 0.84388
 59  -6.994235 0.82867   5.056318 0.79620
 60  -6.992885 0.79141   5.057668 0.74695
 61  -6.991535 0.72703   5.059018 0.68573
 62  -6.990185 0.65941   5.060368 0.61831
 63  -6.988835 0.57811   5.061718 0.53688
 64  -6.987485 0.45890   5.063068 0.43031
 65  -6.986135 0.35662   5.064418 0.28151
 66  -6.984785 0.24707   5.065768 0.15333
 67  -6.983435 0.14923   5.067118 0.05914
 68  -6.982085 0.07297   5.068468 0.01630
 69  -6.980735 0.01853   5.069818 0.00101
 70  -6.979385 0.00000   5.071168 0.00000
 71  -6.978035 0.00000   5.072518 0.00000
 72  -6.976685 0.00000   5.073868 0.00000
 73  -6.975335 0.00000   5.075218 0.00000
 74  -6.973985 0.00000   5.076568 0.00000
 75  -6.972635 0.00000   5.077918 0.00000
 76  -6.971285 0.00000   5.079268 0.00000
 77  -6.969935 0.00000   5.080618 0.00000
 78  -6.968585 0.00000   5.081968 0.00000
 79  -6.967235 0.00000   5.083318 0.00000
 80  -6.965885 0.00000   5.084668 0.00000
 81  -6.964535 0.00000   5.086018 0.00000
 82  -6.963185 0.00000   5.087368 0.00000
 83  -6.961835 0.00000   5.088718 0.00000
 84  -6.960485 0.00000   5.090068 0.00000
 85  -6.959135 0.00000   5.091418 0.00000
 86  -6.957785 0.00000   5.092768 0.00000
 87  -6.956435 0.00000   5.094118 0.00000
 88  -6.955085 0.00000   5.095468 0.00000
 89  -6.953735 0.00000   5.096818 0.00000
 90  -6.952385 0.00000   5.098168 0.00000
 91  -6.951035 0.00000   5.099518 0.00000
 92  -6.949685 0.00000   5.100868 0.00000
 93  -6.948335 0.00000   5.102218 0.00000
 94  -6.946985 0.00000   5.103568 0.00000
 95  -6.945635 0.00000   5.104918 0.00000
 96  -6.944285 0.00000   5.106268 0.00000
 97  -6.942935 0.00000   5.107618 0.00000
 98  -6.941585 0.00000   5.108968 0.00000
 99  -6.940235 0.00000   5.110318 0.00000
100  -6.938885 0.00000   5.111668 0.00000
