  1   2.922232 0.00000   5.325978 0.00000
  2   2.923582 0.00000   5.327328 0.00000
  3   2.924932 0.00000   5.328678 0.00000
  4   2.926282 0.00000   5.330028 0.00000
  5   2.927632 0.00000   5.331378 0.00000
  6   2.928982 0.00000   5.332728 0.00000
  7   2.930332 0.00000   5.334078 0.00000
  8   2.931682 0.00000   5.335428 0.00000
  9   2.933032 0.00000   5.336778 0.00000
 10   2.934382 0.00000   5.338128 0.00000
 11   2.935732 0.00000   5.339478 0.00000
 12   2.937082 0.00000   5.340828 0.00000
 13   2.938432 0.00000   5.342178 0.00000
 14   2.939782 0.00000   5.343528 0.00000
 15   2.941132 0.00000   5.344878 0.00000
 16   2.942482 0.00000   5.346228 0.00000
 17   2.943832 0.00000   5.347578 0.00000
 18   2.945182 0.00000   5.348928 0.00000
 19   2.946532 0.00000   5.350278 0.00000
 20   2.947882 0.00000   5.351628 0.00000
 21   2.949232 0.00000   5.352978 0.00000
 22   2.950582 0.00000   5.354328 0.00000
 23   2.951932 0.00000   5.355678 0.00000
 24   2.953282 0.00000   5.357028 0.00000
 25   2.954632 0.00000   5.358378 0.00099
 26   2.955982 0.00000   5.359728 0.00846
 27   2.957332 0.00000   5.361078 0.02251
 28   2.958682 0.00000   5.362428 0.04096
 29   2.960032 0.00000   5.363778 0.06383
 30   2.961382 0.00395   5.365128 0.09224
 31   2.962732 0.04536   5.366478 0.12793
 32   2.964082 0.11002   5.367828 0.20068
 33   2.965432 0.18900   5.369178 0.34695
 34   2.966782 0.29397   5.370528 0.48710
 35   2.968132 0.38975   5.371878 0.60089
 36   2.969482 0.48239   5.373228 0.67932
 37   2.970832 0.58304   5.374578 0.73198
 38   2.972182 0.66796   5.375928 0.78452
 39   2.973532 0.73323   5.377278 0.82803
 40   2.974882 0.79383   5.378628 0.86164
 41   2.976232 0.82819   5.379978 0.91127
 42   2.977582 0.86471   5.381328 0.93469
 43   2.978932 0.90267   5.382678 0.95248
 44   2.980282 0.93321   5.384028 0.96928
 45   2.981632 0.93468   5.385378 0.97411
 46   2.982982 0.96467   5.386728 0.99061
 47   2.984332 0.97692   5.388078 0.99605
 48   2.985682 0.98435   5.389428 0.99775
 49   2.987032 0.99278   5.390778 1.00000
 50   2.988382 0.99403   5.392128 0.98386
 51   2.989732 1.00000   5.393478 0.98468
 52   2.991082 0.99804   5.394828 0.97664
 53   2.992432 0.98676   5.396178 0.96741
 54   2.993782 0.97213   5.397528 0.95171
 55   2.995132 0.95621   5.398878 0.93480
 56   2.996482 0.95195   5.400228 0.90784
 57   2.997832 0.92970   5.401578 0.87341
 58   2.999182 0.90026   5.402928 0.84168
 59   3.000532 0.87372   5.404278 0.78985
 60   3.001882 0.82877   5.405628 0.73198
 61   3.003232 0.79983   5.406978 0.66381
 62   3.004582 0.74272   5.408328 0.60718
 63   3.005932 0.69920   5.409678 0.52443
 64   3.007282 0.61718   5.411028 0.44465
 65   3.008632 0.52035   5.412378 0.33498
 66   3.009982 0.41273   5.413728 0.20546
 67   3.011332 0.31116   5.415078 0.07064
 68   3.012682 0.21040   5.416428 0.00793
 69   3.014032 0.13460   5.417778 0.00000
 70   3.015382 0.06994   5.419128 0.00000
 71   3.016732 0.01363   5.420478 0.00000
 72   3.018082 0.00011   5.421828 0.00000
 73   3.019432 0.00000   5.423178 0.00000
 74   3.020782 0.00000   5.424528 0.00000
 75   3.022132 0.00000   5.425878 0.00000
 76   3.023482 0.00000   5.427228 0.00000
 77   3.024832 0.00000   5.428578 0.00000
 78   3.026182 0.00000   5.429928 0.00000
 79   3.027532 0.00000   5.431278 0.00000
 80   3.028882 0.00000   5.432628 0.00000
 81   3.030232 0.00000   5.433978 0.00000
 82   3.031582 0.00000   5.435328 0.00000
 83   3.032932 0.00000   5.436678 0.00000
 84   3.034282 0.00000   5.438028 0.00000
 85   3.035632 0.00000   5.439378 0.00000
 86   3.036982 0.00000   5.440728 0.00000
 87   3.038332 0.00000   5.442078 0.00000
 88   3.039682 0.00000   5.443428 0.00000
 89   3.041032 0.00000   5.444778 0.00000
 90   3.042382 0.00000   5.446128 0.00000
 91   3.043732 0.00000   5.447478 0.00000
 92   3.045082 0.00000   5.448828 0.00000
 93   3.046432 0.00000   5.450178 0.00000
 94   3.047782 0.00000   5.451528 0.00000
 95   3.049132 0.00000   5.452878 0.00000
 96   3.050482 0.00000   5.454228 0.00000
 97   3.051832 0.00000   5.455578 0.00000
 98   3.053182 0.00000   5.456928 0.00000
 99   3.054532 0.00000   5.458278 0.00000
100   3.055882 0.00000   5.459628 0.00000
