  1  -7.074022 0.00000 -13.333163 0.00000
  2  -7.072672 0.00000 -13.331813 0.00000
  3  -7.071322 0.00000 -13.330463 0.00000
  4  -7.069972 0.00000 -13.329113 0.00000
  5  -7.068622 0.00000 -13.327763 0.00000
  6  -7.067272 0.00000 -13.326413 0.00000
  7  -7.065922 0.00000 -13.325063 0.00000
  8  -7.064572 0.00000 -13.323713 0.00000
  9  -7.063222 0.00000 -13.322363 0.00000
 10  -7.061872 0.00000 -13.321013 0.00000
 11  -7.060522 0.00000 -13.319663 0.00000
 12  -7.059172 0.00000 -13.318313 0.00000
 13  -7.057822 0.00000 -13.316963 0.00000
 14  -7.056472 0.00000 -13.315613 0.00000
 15  -7.055122 0.00000 -13.314263 0.00000
 16  -7.053772 0.00000 -13.312913 0.00000
 17  -7.052422 0.00000 -13.311563 0.00000
 18  -7.051072 0.00000 -13.310213 0.00000
 19  -7.049722 0.00000 -13.308863 0.00000
 20  -7.048372 0.00000 -13.307513 0.00000
 21  -7.047022 0.00000 -13.306163 0.00000
 22  -7.045672 0.00000 -13.304813 0.00009
 23  -7.044322 0.00000 -13.303463 0.00194
 24  -7.042972 0.00000 -13.302113 0.00755
 25  -7.041622 0.00000 -13.300763 0.01807
 26  -7.040272 0.00000 -13.299413 0.03297
 27  -7.038922 0.00000 -13.298063 0.05058
 28  -7.037572 0.00000 -13.296713 0.07498
 29  -7.036222 0.00000 -13.295363 0.10311
 30  -7.034872 0.00258 -13.294013 0.14136
 31  -7.033522 0.02814 -13.292663 0.18075
 32  -7.032172 0.06883 -13.291313 0.23614
 33  -7.030822 0.11798 -13.289963 0.29899
 34  -7.029472 0.18123 -13.288613 0.35883
 35  -7.028122 0.28975 -13.287263 0.42596
 36  -7.026772 0.40959 -13.285913 0.49664
 37  -7.025422 0.52540 -13.284563 0.55836
 38  -7.024072 0.62578 -13.283213 0.61549
 39  -7.022722 0.71038 -13.281863 0.67371
 40  -7.021372 0.76805 -13.280513 0.71459
 41  -7.020022 0.82231 -13.279163 0.75485
 42  -7.018672 0.86701 -13.277813 0.80841
 43  -7.017322 0.90520 -13.276463 0.84977
 44  -7.015972 0.92672 -13.275113 0.87641
 45  -7.014622 0.94354 -13.273763 0.92102
 46  -7.013272 0.96783 -13.272413 0.94404
 47  -7.011922 0.98778 -13.271063 0.96882
 48  -7.010572 0.99483 -13.269713 0.97835
 49  -7.009222 0.99941 -13.268363 0.98620
 50  -7.007872 1.00000 -13.267013 0.99579
 51  -7.006522 0.99669 -13.265663 1.00000
 52  -7.005172 0.99491 -13.264313 0.99734
 53  -7.003822 0.99124 -13.262963 0.99830
 54  -7.002472 0.98016 -13.261613 0.99779
 55  -7.001122 0.95693 -13.260263 0.98958
 56  -6.999772 0.93822 -13.258913 0.96082
 57  -6.998422 0.90662 -13.257563 0.92965
 58  -6.997072 0.87611 -13.256213 0.91699
 59  -6.995722 0.83427 -13.254863 0.88014
 60  -6.994372 0.77515 -13.253513 0.83809
 61  -6.993022 0.71438 -13.252163 0.79817
 62  -6.991672 0.65105 -13.250813 0.74595
 63  -6.990322 0.57444 -13.249463 0.69494
 64  -6.988972 0.48496 -13.248113 0.63603
 65  -6.987622 0.38386 -13.246763 0.56278
 66  -6.986272 0.27347 -13.245413 0.50530
 67  -6.984922 0.14919 -13.244063 0.42587
 68  -6.983572 0.04969 -13.242713 0.35761
 69  -6.982222 0.00140 -13.241363 0.29604
 70  -6.980872 0.00000 -13.240013 0.24145
 71  -6.979522 0.00000 -13.238663 0.20186
 72  -6.978172 0.00000 -13.237313 0.16453
 73  -6.976822 0.00000 -13.235963 0.13476
 74  -6.975472 0.00000 -13.234613 0.10487
 75  -6.974122 0.00000 -13.233263 0.07910
 76  -6.972772 0.00000 -13.231913 0.05733
 77  -6.971422 0.00000 -13.230563 0.03915
 78  -6.970072 0.00000 -13.229213 0.02511
 79  -6.968722 0.00000 -13.227863 0.01260
 80  -6.967372 0.00000 -13.226513 0.00508
 81  -6.966022 0.00000 -13.225163 0.00072
 82  -6.964672 0.00000 -13.223813 0.00000
 83  -6.963322 0.00000 -13.222463 0.00000
 84  -6.961972 0.00000 -13.221113 0.00000
 85  -6.960622 0.00000 -13.219763 0.00000
 86  -6.959272 0.00000 -13.218413 0.00000
 87  -6.957922 0.00000 -13.217063 0.00000
 88  -6.956572 0.00000 -13.215713 0.00000
 89  -6.955222 0.00000 -13.214363 0.00000
 90  -6.953872 0.00000 -13.213013 0.00000
 91  -6.952522 0.00000 -13.211663 0.00000
 92  -6.951172 0.00000 -13.210313 0.00000
 93  -6.949822 0.00000 -13.208963 0.00000
 94  -6.948472 0.00000 -13.207613 0.00000
 95  -6.947122 0.00000 -13.206263 0.00000
 96  -6.945772 0.00000 -13.204913 0.00000
 97  -6.944422 0.00000 -13.203563 0.00000
 98  -6.943072 0.00000 -13.202213 0.00000
 99  -6.941722 0.00000 -13.200863 0.00000
100  -6.940372 0.00000 -13.199513 0.00000
