  1   7.950497 0.00000  -2.568744 0.00000
  2   7.951847 0.00000  -2.567394 0.00000
  3   7.953197 0.00000  -2.566044 0.00000
  4   7.954547 0.00000  -2.564694 0.00000
  5   7.955897 0.00000  -2.563344 0.00000
  6   7.957247 0.00000  -2.561994 0.00000
  7   7.958597 0.00000  -2.560644 0.00000
  8   7.959947 0.00000  -2.559294 0.00000
  9   7.961297 0.00000  -2.557944 0.00000
 10   7.962647 0.00000  -2.556594 0.00000
 11   7.963997 0.00000  -2.555244 0.00000
 12   7.965347 0.00000  -2.553894 0.00000
 13   7.966697 0.00000  -2.552544 0.00000
 14   7.968047 0.00000  -2.551194 0.00000
 15   7.969397 0.00000  -2.549844 0.00000
 16   7.970747 0.00000  -2.548494 0.00000
 17   7.972097 0.00000  -2.547144 0.00000
 18   7.973447 0.00000  -2.545794 0.00000
 19   7.974797 0.00000  -2.544444 0.00000
 20   7.976147 0.00000  -2.543094 0.00000
 21   7.977497 0.00000  -2.541744 0.00000
 22   7.978847 0.00000  -2.540394 0.00000
 23   7.980197 0.00000  -2.539044 0.00000
 24   7.981547 0.00000  -2.537694 0.00000
 25   7.982897 0.00000  -2.536344 0.00000
 26   7.984247 0.00000  -2.534994 0.00000
 27   7.985597 0.00000  -2.533644 0.00000
 28   7.986947 0.00000  -2.532294 0.00232
 29   7.988297 0.00000  -2.530944 0.01427
 30   7.989647 0.01080  -2.529594 0.03475
 31   7.990997 0.04973  -2.528244 0.06707
 32   7.992347 0.11476  -2.526894 0.12183
 33   7.993697 0.21390  -2.525544 0.25814
 34   7.995047 0.33005  -2.524194 0.42451
 35   7.996397 0.45659  -2.522844 0.53745
 36   7.997747 0.56259  -2.521494 0.62646
 37   7.999097 0.64200  -2.520144 0.68945
 38   8.000447 0.71124  -2.518794 0.75141
 39   8.001797 0.76564  -2.517444 0.79852
 40   8.003147 0.81151  -2.516094 0.84646
 41   8.004497 0.84790  -2.514744 0.88124
 42   8.005847 0.88599  -2.513394 0.89981
 43   8.007197 0.90175  -2.512044 0.92330
 44   8.008547 0.93249  -2.510694 0.93384
 45   8.009897 0.95309  -2.509344 0.96274
 46   8.011247 0.96952  -2.507994 0.97704
 47   8.012597 0.97799  -2.506644 0.98419
 48   8.013947 0.99383  -2.505294 0.98617
 49   8.015297 0.99438  -2.503944 0.98504
 50   8.016647 1.00000  -2.502594 1.00000
 51   8.017997 0.99743  -2.501244 0.97908
 52   8.019347 0.99507  -2.499894 0.98841
 53   8.020697 0.99772  -2.498544 0.98007
 54   8.022047 0.98355  -2.497194 0.96318
 55   8.023397 0.96949  -2.495844 0.94966
 56   8.024747 0.97476  -2.494494 0.92752
 57   8.026097 0.92831  -2.493144 0.90569
 58   8.027447 0.91601  -2.491794 0.87271
 59   8.028797 0.89800  -2.490444 0.84296
 60   8.030147 0.85986  -2.489094 0.79996
 61   8.031497 0.83147  -2.487744 0.75226
 62   8.032847 0.77633  -2.486394 0.69325
 63   8.034197 0.74556  -2.485044 0.62704
 64   8.035547 0.68266  -2.483694 0.53996
 65   8.036897 0.61411  -2.482344 0.43622
 66   8.038247 0.51964  -2.480994 0.32123
 67   8.039597 0.38897  -2.479644 0.16803
 68   8.040947 0.26271  -2.478294 0.04493
 69   8.042297 0.15141  -2.476944 0.00345
 70   8.043647 0.07454  -2.475594 0.00000
 71   8.044997 0.01590  -2.474244 0.00000
 72   8.046347 0.00075  -2.472894 0.00000
 73   8.047697 0.00000  -2.471544 0.00000
 74   8.049047 0.00000  -2.470194 0.00000
 75   8.050397 0.00000  -2.468844 0.00000
 76   8.051747 0.00000  -2.467494 0.00000
 77   8.053097 0.00000  -2.466144 0.00000
 78   8.054447 0.00000  -2.464794 0.00000
 79   8.055797 0.00000  -2.463444 0.00000
 80   8.057147 0.00000  -2.462094 0.00000
 81   8.058497 0.00000  -2.460744 0.00000
 82   8.059847 0.00000  -2.459394 0.00000
 83   8.061197 0.00000  -2.458044 0.00000
 84   8.062547 0.00000  -2.456694 0.00000
 85   8.063897 0.00000  -2.455344 0.00000
 86   8.065247 0.00000  -2.453994 0.00000
 87   8.066597 0.00000  -2.452644 0.00000
 88   8.067947 0.00000  -2.451294 0.00000
 89   8.069297 0.00000  -2.449944 0.00000
 90   8.070647 0.00000  -2.448594 0.00000
 91   8.071997 0.00000  -2.447244 0.00000
 92   8.073347 0.00000  -2.445894 0.00000
 93   8.074697 0.00000  -2.444544 0.00000
 94   8.076047 0.00000  -2.443194 0.00000
 95   8.077397 0.00000  -2.441844 0.00000
 96   8.078747 0.00000  -2.440494 0.00000
 97   8.080097 0.00000  -2.439144 0.00000
 98   8.081447 0.00000  -2.437794 0.00000
 99   8.082797 0.00000  -2.436444 0.00000
100   8.084147 0.00000  -2.435094 0.00000
