  1  12.609095 0.00000   1.380207 0.00000
  2  12.610445 0.00000   1.381557 0.00000
  3  12.611795 0.00000   1.382907 0.00000
  4  12.613145 0.00000   1.384257 0.00000
  5  12.614495 0.00000   1.385607 0.00000
  6  12.615845 0.00000   1.386957 0.00000
  7  12.617195 0.00000   1.388307 0.00000
  8  12.618545 0.00000   1.389657 0.00000
  9  12.619895 0.00000   1.391007 0.00000
 10  12.621245 0.00000   1.392357 0.00000
 11  12.622595 0.00000   1.393707 0.00000
 12  12.623945 0.00000   1.395057 0.00000
 13  12.625295 0.00000   1.396407 0.00000
 14  12.626645 0.00000   1.397757 0.00000
 15  12.627995 0.00000   1.399107 0.00000
 16  12.629345 0.00000   1.400457 0.00000
 17  12.630695 0.00000   1.401807 0.00000
 18  12.632045 0.00000   1.403157 0.00000
 19  12.633395 0.00000   1.404507 0.00000
 20  12.634745 0.00000   1.405857 0.00000
 21  12.636095 0.00000   1.407207 0.00000
 22  12.637445 0.00000   1.408557 0.00000
 23  12.638795 0.00000   1.409907 0.00000
 24  12.640145 0.00000   1.411257 0.00000
 25  12.641495 0.00000   1.412607 0.00000
 26  12.642845 0.00000   1.413957 0.00000
 27  12.644195 0.00000   1.415307 0.00138
 28  12.645545 0.00000   1.416657 0.00871
 29  12.646895 0.01460   1.418007 0.04050
 30  12.648245 0.05449   1.419357 0.08409
 31  12.649595 0.11756   1.420707 0.14032
 32  12.650945 0.22287   1.422057 0.21982
 33  12.652295 0.33022   1.423407 0.34081
 34  12.653645 0.45378   1.424757 0.44645
 35  12.654995 0.55518   1.426107 0.55352
 36  12.656345 0.63786   1.427457 0.64978
 37  12.657695 0.69361   1.428807 0.72167
 38  12.659045 0.75064   1.430157 0.77271
 39  12.660395 0.79860   1.431507 0.82267
 40  12.661745 0.82705   1.432857 0.86490
 41  12.663095 0.86441   1.434207 0.89220
 42  12.664445 0.90102   1.435557 0.92147
 43  12.665795 0.90893   1.436907 0.94363
 44  12.667145 0.93287   1.438257 0.95624
 45  12.668495 0.95247   1.439607 0.97455
 46  12.669845 0.97790   1.440957 0.99217
 47  12.671195 0.98579   1.442307 0.99264
 48  12.672545 0.98761   1.443657 1.00000
 49  12.673895 0.98659   1.445007 0.99959
 50  12.675245 1.00000   1.446357 0.99751
 51  12.676595 0.99618   1.447707 0.99826
 52  12.677945 0.99080   1.449057 0.97729
 53  12.679295 0.98370   1.450407 0.97690
 54  12.680645 0.97077   1.451757 0.96617
 55  12.681995 0.96285   1.453107 0.94888
 56  12.683345 0.95644   1.454457 0.91854
 57  12.684695 0.94148   1.455807 0.89616
 58  12.686045 0.91039   1.457157 0.85840
 59  12.687395 0.89597   1.458507 0.80800
 60  12.688745 0.86286   1.459857 0.76217
 61  12.690095 0.83064   1.461207 0.70558
 62  12.691445 0.78680   1.462557 0.63449
 63  12.692795 0.73983   1.463907 0.53964
 64  12.694145 0.69146   1.465257 0.44921
 65  12.695495 0.63341   1.466607 0.35564
 66  12.696845 0.54942   1.467957 0.24353
 67  12.698195 0.44464   1.469307 0.13864
 68  12.699545 0.33458   1.470657 0.06943
 69  12.700895 0.20690   1.472007 0.02733
 70  12.702245 0.11615   1.473357 0.00335
 71  12.703595 0.04542   1.474707 0.00000
 72  12.704945 0.00517   1.476057 0.00000
 73  12.706295 0.00009   1.477407 0.00000
 74  12.707645 0.00000   1.478757 0.00000
 75  12.708995 0.00000   1.480107 0.00000
 76  12.710345 0.00000   1.481457 0.00000
 77  12.711695 0.00000   1.482807 0.00000
 78  12.713045 0.00000   1.484157 0.00000
 79  12.714395 0.00000   1.485507 0.00000
 80  12.715745 0.00000   1.486857 0.00000
 81  12.717095 0.00000   1.488207 0.00000
 82  12.718445 0.00000   1.489557 0.00000
 83  12.719795 0.00000   1.490907 0.00000
 84  12.721145 0.00000   1.492257 0.00000
 85  12.722495 0.00000   1.493607 0.00000
 86  12.723845 0.00000   1.494957 0.00000
 87  12.725195 0.00000   1.496307 0.00000
 88  12.726545 0.00000   1.497657 0.00000
 89  12.727895 0.00000   1.499007 0.00000
 90  12.729245 0.00000   1.500357 0.00000
 91  12.730595 0.00000   1.501707 0.00000
 92  12.731945 0.00000   1.503057 0.00000
 93  12.733295 0.00000   1.504407 0.00000
 94  12.734645 0.00000   1.505757 0.00000
 95  12.735995 0.00000   1.507107 0.00000
 96  12.737345 0.00000   1.508457 0.00000
 97  12.738695 0.00000   1.509807 0.00000
 98  12.740045 0.00000   1.511157 0.00000
 99  12.741395 0.00000   1.512507 0.00000
100  12.742745 0.00000   1.513857 0.00000
