  1  -1.909731 0.00000  -9.893627 0.00000
  2  -1.908381 0.00000  -9.892277 0.00000
  3  -1.907031 0.00000  -9.890927 0.00000
  4  -1.905681 0.00000  -9.889577 0.00000
  5  -1.904331 0.00000  -9.888227 0.00000
  6  -1.902981 0.00000  -9.886877 0.00000
  7  -1.901631 0.00000  -9.885527 0.00000
  8  -1.900281 0.00000  -9.884177 0.00000
  9  -1.898931 0.00000  -9.882827 0.00000
 10  -1.897581 0.00000  -9.881477 0.00000
 11  -1.896231 0.00000  -9.880127 0.00000
 12  -1.894881 0.00000  -9.878777 0.00000
 13  -1.893531 0.00000  -9.877427 0.00000
 14  -1.892181 0.00000  -9.876077 0.00000
 15  -1.890831 0.00000  -9.874727 0.00000
 16  -1.889481 0.00000  -9.873377 0.00000
 17  -1.888131 0.00000  -9.872027 0.00000
 18  -1.886781 0.00000  -9.870677 0.00000
 19  -1.885431 0.00000  -9.869327 0.00000
 20  -1.884081 0.00000  -9.867977 0.00000
 21  -1.882731 0.00000  -9.866627 0.00000
 22  -1.881381 0.00000  -9.865277 0.00092
 23  -1.880031 0.00000  -9.863927 0.00674
 24  -1.878681 0.00000  -9.862577 0.01714
 25  -1.877331 0.00000  -9.861227 0.03047
 26  -1.875981 0.00000  -9.859877 0.04932
 27  -1.874631 0.00000  -9.858527 0.06915
 28  -1.873281 0.00000  -9.857177 0.09640
 29  -1.871931 0.00000  -9.855827 0.12314
 30  -1.870581 0.00000  -9.854477 0.16306
 31  -1.869231 0.00000  -9.853127 0.20186
 32  -1.867881 0.00003  -9.851777 0.25538
 33  -1.866531 0.01156  -9.850427 0.31433
 34  -1.865181 0.14312  -9.849077 0.38697
 35  -1.863831 0.38104  -9.847727 0.45165
 36  -1.862481 0.51446  -9.846377 0.52024
 37  -1.861131 0.60578  -9.845027 0.58608
 38  -1.859781 0.67754  -9.843677 0.64515
 39  -1.858431 0.74109  -9.842327 0.69628
 40  -1.857081 0.78883  -9.840977 0.73942
 41  -1.855731 0.83172  -9.839627 0.80360
 42  -1.854381 0.86833  -9.838277 0.84087
 43  -1.853031 0.90375  -9.836927 0.87949
 44  -1.851681 0.92750  -9.835577 0.91989
 45  -1.850331 0.94860  -9.834227 0.94433
 46  -1.848981 0.96602  -9.832877 0.96472
 47  -1.847631 0.98110  -9.831527 0.98688
 48  -1.846281 0.98645  -9.830177 0.98936
 49  -1.844931 0.99918  -9.828827 0.99252
 50  -1.843581 0.99382  -9.827477 0.99675
 51  -1.842231 1.00000  -9.826127 1.00000
 52  -1.840881 0.99446  -9.824777 0.99997
 53  -1.839531 0.99266  -9.823427 0.99235
 54  -1.838181 0.97874  -9.822077 0.98336
 55  -1.836831 0.95958  -9.820727 0.97252
 56  -1.835481 0.94940  -9.819377 0.94767
 57  -1.834131 0.91522  -9.818027 0.92385
 58  -1.832781 0.89447  -9.816677 0.88026
 59  -1.831431 0.86952  -9.815327 0.84391
 60  -1.830081 0.82300  -9.813977 0.80644
 61  -1.828731 0.77139  -9.812627 0.75097
 62  -1.827381 0.72783  -9.811277 0.70881
 63  -1.826031 0.66429  -9.809927 0.65092
 64  -1.824681 0.58757  -9.808577 0.58321
 65  -1.823331 0.47698  -9.807227 0.51613
 66  -1.821981 0.32543  -9.805877 0.45881
 67  -1.820631 0.11505  -9.804527 0.38431
 68  -1.819281 0.01553  -9.803177 0.31572
 69  -1.817931 0.00000  -9.801827 0.24985
 70  -1.816581 0.00000  -9.800477 0.19914
 71  -1.815231 0.00000  -9.799127 0.15680
 72  -1.813881 0.00000  -9.797777 0.12225
 73  -1.812531 0.00000  -9.796427 0.09060
 74  -1.811181 0.00000  -9.795077 0.06584
 75  -1.809831 0.00000  -9.793727 0.04223
 76  -1.808481 0.00000  -9.792377 0.02320
 77  -1.807131 0.00000  -9.791027 0.00978
 78  -1.805781 0.00000  -9.789677 0.00139
 79  -1.804431 0.00000  -9.788327 0.00000
 80  -1.803081 0.00000  -9.786977 0.00000
 81  -1.801731 0.00000  -9.785627 0.00000
 82  -1.800381 0.00000  -9.784277 0.00000
 83  -1.799031 0.00000  -9.782927 0.00000
 84  -1.797681 0.00000  -9.781577 0.00000
 85  -1.796331 0.00000  -9.780227 0.00000
 86  -1.794981 0.00000  -9.778877 0.00000
 87  -1.793631 0.00000  -9.777527 0.00000
 88  -1.792281 0.00000  -9.776177 0.00000
 89  -1.790931 0.00000  -9.774827 0.00000
 90  -1.789581 0.00000  -9.773477 0.00000
 91  -1.788231 0.00000  -9.772127 0.00000
 92  -1.786881 0.00000  -9.770777 0.00000
 93  -1.785531 0.00000  -9.769427 0.00000
 94  -1.784181 0.00000  -9.768077 0.00000
 95  -1.782831 0.00000  -9.766727 0.00000
 96  -1.781481 0.00000  -9.765377 0.00000
 97  -1.780131 0.00000  -9.764027 0.00000
 98  -1.778781 0.00000  -9.762677 0.00000
 99  -1.777431 0.00000  -9.761327 0.00000
100  -1.776081 0.00000  -9.759977 0.00000
