  1   5.130867 0.00000  -4.474294 0.00000
  2   5.132217 0.00000  -4.472944 0.00000
  3   5.133567 0.00000  -4.471594 0.00000
  4   5.134917 0.00000  -4.470244 0.00000
  5   5.136267 0.00000  -4.468894 0.00000
  6   5.137617 0.00000  -4.467544 0.00000
  7   5.138967 0.00000  -4.466194 0.00000
  8   5.140317 0.00000  -4.464844 0.00000
  9   5.141667 0.00000  -4.463494 0.00000
 10   5.143017 0.00000  -4.462144 0.00000
 11   5.144367 0.00000  -4.460794 0.00000
 12   5.145717 0.00000  -4.459444 0.00000
 13   5.147067 0.00000  -4.458094 0.00000
 14   5.148417 0.00000  -4.456744 0.00000
 15   5.149767 0.00000  -4.455394 0.00000
 16   5.151117 0.00000  -4.454044 0.00000
 17   5.152467 0.00000  -4.452694 0.00000
 18   5.153817 0.00000  -4.451344 0.00000
 19   5.155167 0.00000  -4.449994 0.00000
 20   5.156517 0.00000  -4.448644 0.00000
 21   5.157867 0.00000  -4.447294 0.00000
 22   5.159217 0.00000  -4.445944 0.00000
 23   5.160567 0.00000  -4.444594 0.00000
 24   5.161917 0.00000  -4.443244 0.00000
 25   5.163267 0.00000  -4.441894 0.00000
 26   5.164617 0.00000  -4.440544 0.00166
 27   5.165967 0.00000  -4.439194 0.01041
 28   5.167317 0.00000  -4.437844 0.02706
 29   5.168667 0.00000  -4.436494 0.05047
 30   5.170017 0.00215  -4.435144 0.07643
 31   5.171367 0.02516  -4.433794 0.11146
 32   5.172717 0.07422  -4.432444 0.15861
 33   5.174067 0.16818  -4.431094 0.24354
 34   5.175417 0.28676  -4.429744 0.37473
 35   5.176767 0.39822  -4.428394 0.48639
 36   5.178117 0.52041  -4.427044 0.58493
 37   5.179467 0.62362  -4.425694 0.67363
 38   5.180817 0.68976  -4.424344 0.73170
 39   5.182167 0.74799  -4.422994 0.78492
 40   5.183517 0.79400  -4.421644 0.83639
 41   5.184867 0.82450  -4.420294 0.87077
 42   5.186217 0.87540  -4.418944 0.89528
 43   5.187567 0.90364  -4.417594 0.92430
 44   5.188917 0.92408  -4.416244 0.94936
 45   5.190267 0.93495  -4.414894 0.95846
 46   5.191617 0.95720  -4.413544 0.97274
 47   5.192967 0.97244  -4.412194 0.99032
 48   5.194317 0.98029  -4.410844 0.99545
 49   5.195667 0.99301  -4.409494 0.98726
 50   5.197017 0.99212  -4.408144 1.00000
 51   5.198367 1.00000  -4.406794 0.99309
 52   5.199717 0.99002  -4.405444 0.98846
 53   5.201067 0.98376  -4.404094 0.97625
 54   5.202417 0.98018  -4.402744 0.97488
 55   5.203767 0.96078  -4.401394 0.95964
 56   5.205117 0.95021  -4.400044 0.94097
 57   5.206467 0.94099  -4.398694 0.90628
 58   5.207817 0.91130  -4.397344 0.89020
 59   5.209167 0.87700  -4.395994 0.84883
 60   5.210517 0.84680  -4.394644 0.80978
 61   5.211867 0.80887  -4.393294 0.75707
 62   5.213217 0.77055  -4.391944 0.69917
 63   5.214567 0.71327  -4.390594 0.62476
 64   5.215917 0.66208  -4.389244 0.54328
 65   5.217267 0.58356  -4.387894 0.45983
 66   5.218617 0.46455  -4.386544 0.37251
 67   5.219967 0.32265  -4.385194 0.26897
 68   5.221317 0.20815  -4.383844 0.13562
 69   5.222667 0.11626  -4.382494 0.06338
 70   5.224017 0.04162  -4.381144 0.02349
 71   5.225367 0.00305  -4.379794 0.00345
 72   5.226717 0.00003  -4.378444 0.00000
 73   5.228067 0.00000  -4.377094 0.00000
 74   5.229417 0.00000  -4.375744 0.00000
 75   5.230767 0.00000  -4.374394 0.00000
 76   5.232117 0.00000  -4.373044 0.00000
 77   5.233467 0.00000  -4.371694 0.00000
 78   5.234817 0.00000  -4.370344 0.00000
 79   5.236167 0.00000  -4.368994 0.00000
 80   5.237517 0.00000  -4.367644 0.00000
 81   5.238867 0.00000  -4.366294 0.00000
 82   5.240217 0.00000  -4.364944 0.00000
 83   5.241567 0.00000  -4.363594 0.00000
 84   5.242917 0.00000  -4.362244 0.00000
 85   5.244267 0.00000  -4.360894 0.00000
 86   5.245617 0.00000  -4.359544 0.00000
 87   5.246967 0.00000  -4.358194 0.00000
 88   5.248317 0.00000  -4.356844 0.00000
 89   5.249667 0.00000  -4.355494 0.00000
 90   5.251017 0.00000  -4.354144 0.00000
 91   5.252367 0.00000  -4.352794 0.00000
 92   5.253717 0.00000  -4.351444 0.00000
 93   5.255067 0.00000  -4.350094 0.00000
 94   5.256417 0.00000  -4.348744 0.00000
 95   5.257767 0.00000  -4.347394 0.00000
 96   5.259117 0.00000  -4.346044 0.00000
 97   5.260467 0.00000  -4.344694 0.00000
 98   5.261817 0.00000  -4.343344 0.00000
 99   5.263167 0.00000  -4.341994 0.00000
100   5.264517 0.00000  -4.340644 0.00000
