  1 -13.013109 0.00000   2.605766 0.00000
  2 -13.011759 0.00000   2.607116 0.00000
  3 -13.010409 0.00000   2.608466 0.00000
  4 -13.009059 0.00000   2.609816 0.00000
  5 -13.007709 0.00000   2.611166 0.00000
  6 -13.006359 0.00000   2.612516 0.00000
  7 -13.005009 0.00000   2.613866 0.00000
  8 -13.003659 0.00000   2.615216 0.00000
  9 -13.002309 0.00000   2.616566 0.00000
 10 -13.000959 0.00000   2.617916 0.00000
 11 -12.999609 0.00000   2.619266 0.00000
 12 -12.998259 0.00000   2.620616 0.00000
 13 -12.996909 0.00000   2.621966 0.00000
 14 -12.995559 0.00000   2.623316 0.00000
 15 -12.994209 0.00000   2.624666 0.00000
 16 -12.992859 0.00000   2.626016 0.00000
 17 -12.991509 0.00000   2.627366 0.00000
 18 -12.990159 0.00000   2.628716 0.00000
 19 -12.988809 0.00000   2.630066 0.00000
 20 -12.987459 0.00000   2.631416 0.00000
 21 -12.986109 0.00000   2.632766 0.00000
 22 -12.984759 0.00000   2.634116 0.00000
 23 -12.983409 0.00000   2.635466 0.00000
 24 -12.982059 0.00000   2.636816 0.00000
 25 -12.980709 0.00015   2.638166 0.00000
 26 -12.979359 0.00091   2.639516 0.00188
 27 -12.978009 0.00222   2.640866 0.01376
 28 -12.976659 0.00472   2.642216 0.04402
 29 -12.975309 0.00820   2.643566 0.08341
 30 -12.973959 0.01245   2.644916 0.12942
 31 -12.972609 0.02024   2.646266 0.18475
 32 -12.971259 0.03072   2.647616 0.26135
 33 -12.969909 0.05919   2.648966 0.35367
 34 -12.968559 0.13251   2.650316 0.44276
 35 -12.967209 0.22298   2.651666 0.54656
 36 -12.965859 0.34076   2.653016 0.63279
 37 -12.964509 0.46222   2.654366 0.71189
 38 -12.963159 0.56526   2.655716 0.77015
 39 -12.961809 0.66700   2.657066 0.81271
 40 -12.960459 0.74354   2.658416 0.84587
 41 -12.959109 0.79457   2.659766 0.89391
 42 -12.957759 0.84083   2.661116 0.91394
 43 -12.956409 0.88981   2.662466 0.93474
 44 -12.955059 0.92737   2.663816 0.95327
 45 -12.953709 0.94768   2.665166 0.97228
 46 -12.952359 0.96330   2.666516 0.99051
 47 -12.951009 0.97717   2.667866 0.98797
 48 -12.949659 0.99298   2.669216 1.00000
 49 -12.948309 0.99933   2.670566 0.98941
 50 -12.946959 1.00000   2.671916 0.98309
 51 -12.945609 0.99348   2.673266 0.97882
 52 -12.944259 0.99597   2.674616 0.98086
 53 -12.942909 0.99375   2.675966 0.96500
 54 -12.941559 0.96698   2.677316 0.95739
 55 -12.940209 0.94848   2.678666 0.93262
 56 -12.938859 0.92821   2.680016 0.89849
 57 -12.937509 0.89134   2.681366 0.86084
 58 -12.936159 0.85719   2.682716 0.83886
 59 -12.934809 0.81960   2.684066 0.80159
 60 -12.933459 0.76333   2.685416 0.73672
 61 -12.932109 0.69409   2.686766 0.66688
 62 -12.930759 0.62292   2.688116 0.59147
 63 -12.929409 0.53092   2.689466 0.50805
 64 -12.928059 0.41343   2.690816 0.43267
 65 -12.926709 0.30196   2.692166 0.34363
 66 -12.925359 0.19441   2.693516 0.25826
 67 -12.924009 0.10122   2.694866 0.17204
 68 -12.922659 0.04542   2.696216 0.10242
 69 -12.921309 0.00932   2.697566 0.04764
 70 -12.919959 0.00000   2.698916 0.01501
 71 -12.918609 0.00000   2.700266 0.00168
 72 -12.917259 0.00000   2.701616 0.00019
 73 -12.915909 0.00000   2.702966 0.00000
 74 -12.914559 0.00000   2.704316 0.00000
 75 -12.913209 0.00000   2.705666 0.00000
 76 -12.911859 0.00000   2.707016 0.00000
 77 -12.910509 0.00000   2.708366 0.00000
 78 -12.909159 0.00000   2.709716 0.00000
 79 -12.907809 0.00000   2.711066 0.00000
 80 -12.906459 0.00000   2.712416 0.00000
 81 -12.905109 0.00000   2.713766 0.00000
 82 -12.903759 0.00000   2.715116 0.00000
 83 -12.902409 0.00000   2.716466 0.00000
 84 -12.901059 0.00000   2.717816 0.00000
 85 -12.899709 0.00000   2.719166 0.00000
 86 -12.898359 0.00000   2.720516 0.00000
 87 -12.897009 0.00000   2.721866 0.00000
 88 -12.895659 0.00000   2.723216 0.00000
 89 -12.894309 0.00000   2.724566 0.00000
 90 -12.892959 0.00000   2.725916 0.00000
 91 -12.891609 0.00000   2.727266 0.00000
 92 -12.890259 0.00000   2.728616 0.00000
 93 -12.888909 0.00000   2.729966 0.00000
 94 -12.887559 0.00000   2.731316 0.00000
 95 -12.886209 0.00000   2.732666 0.00000
 96 -12.884859 0.00000   2.734016 0.00000
 97 -12.883509 0.00000   2.735366 0.00000
 98 -12.882159 0.00000   2.736716 0.00000
 99 -12.880809 0.00000   2.738066 0.00000
100 -12.879459 0.00000   2.739416 0.00000
