  1 -11.551089 0.00000  -6.850994 0.00000
  2 -11.549739 0.00000  -6.849644 0.00000
  3 -11.548389 0.00000  -6.848294 0.00000
  4 -11.547039 0.00000  -6.846944 0.00000
  5 -11.545689 0.00000  -6.845594 0.00000
  6 -11.544339 0.00000  -6.844244 0.00000
  7 -11.542989 0.00000  -6.842894 0.00000
  8 -11.541639 0.00000  -6.841544 0.00000
  9 -11.540289 0.00000  -6.840194 0.00000
 10 -11.538939 0.00000  -6.838844 0.00000
 11 -11.537589 0.00000  -6.837494 0.00000
 12 -11.536239 0.00000  -6.836144 0.00000
 13 -11.534889 0.00000  -6.834794 0.00000
 14 -11.533539 0.00000  -6.833444 0.00000
 15 -11.532189 0.00000  -6.832094 0.00000
 16 -11.530839 0.00000  -6.830744 0.00000
 17 -11.529489 0.00000  -6.829394 0.00000
 18 -11.528139 0.00000  -6.828044 0.00000
 19 -11.526789 0.00000  -6.826694 0.00000
 20 -11.525439 0.00000  -6.825344 0.00000
 21 -11.524089 0.00000  -6.823994 0.00000
 22 -11.522739 0.00000  -6.822644 0.00000
 23 -11.521389 0.00000  -6.821294 0.00000
 24 -11.520039 0.00000  -6.819944 0.00000
 25 -11.518689 0.00000  -6.818594 0.00000
 26 -11.517339 0.00000  -6.817244 0.00000
 27 -11.515989 0.00037  -6.815894 0.00000
 28 -11.514639 0.00139  -6.814544 0.00000
 29 -11.513289 0.00310  -6.813194 0.00017
 30 -11.511939 0.00571  -6.811844 0.00423
 31 -11.510589 0.00966  -6.810494 0.01509
 32 -11.509239 0.01900  -6.809144 0.05724
 33 -11.507889 0.03740  -6.807794 0.18242
 34 -11.506539 0.08488  -6.806444 0.33392
 35 -11.505189 0.21879  -6.805094 0.47605
 36 -11.503839 0.38669  -6.803744 0.57874
 37 -11.502489 0.53264  -6.802394 0.66069
 38 -11.501139 0.63504  -6.801044 0.71963
 39 -11.499789 0.71255  -6.799694 0.78407
 40 -11.498439 0.75817  -6.798344 0.81219
 41 -11.497089 0.81245  -6.796994 0.85285
 42 -11.495739 0.86043  -6.795644 0.90724
 43 -11.494389 0.89264  -6.794294 0.91745
 44 -11.493039 0.93459  -6.792944 0.94248
 45 -11.491689 0.94708  -6.791594 0.95447
 46 -11.490339 0.97691  -6.790244 0.97184
 47 -11.488989 0.98001  -6.788894 0.98547
 48 -11.487639 0.99719  -6.787544 0.99052
 49 -11.486289 1.00000  -6.786194 1.00000
 50 -11.484939 0.99603  -6.784844 0.99664
 51 -11.483589 0.99836  -6.783494 0.99348
 52 -11.482239 0.99916  -6.782144 0.99258
 53 -11.480889 0.98073  -6.780794 0.98855
 54 -11.479539 0.97321  -6.779444 0.98344
 55 -11.478189 0.95436  -6.778094 0.97653
 56 -11.476839 0.92490  -6.776744 0.95178
 57 -11.475489 0.89465  -6.775394 0.93655
 58 -11.474139 0.86225  -6.774044 0.91536
 59 -11.472789 0.81310  -6.772694 0.89003
 60 -11.471439 0.76296  -6.771344 0.85471
 61 -11.470089 0.69538  -6.769994 0.81245
 62 -11.468739 0.61924  -6.768644 0.76090
 63 -11.467389 0.53428  -6.767294 0.70140
 64 -11.466039 0.42335  -6.765944 0.64512
 65 -11.464689 0.28890  -6.764594 0.55208
 66 -11.463339 0.12474  -6.763244 0.44871
 67 -11.461989 0.03554  -6.761894 0.30480
 68 -11.460639 0.00296  -6.760544 0.14868
 69 -11.459289 0.00000  -6.759194 0.04271
 70 -11.457939 0.00000  -6.757844 0.00485
 71 -11.456589 0.00000  -6.756494 0.00076
 72 -11.455239 0.00000  -6.755144 0.00006
 73 -11.453889 0.00000  -6.753794 0.00000
 74 -11.452539 0.00000  -6.752444 0.00000
 75 -11.451189 0.00000  -6.751094 0.00000
 76 -11.449839 0.00000  -6.749744 0.00000
 77 -11.448489 0.00000  -6.748394 0.00000
 78 -11.447139 0.00000  -6.747044 0.00000
 79 -11.445789 0.00000  -6.745694 0.00000
 80 -11.444439 0.00000  -6.744344 0.00000
 81 -11.443089 0.00000  -6.742994 0.00000
 82 -11.441739 0.00000  -6.741644 0.00000
 83 -11.440389 0.00000  -6.740294 0.00000
 84 -11.439039 0.00000  -6.738944 0.00000
 85 -11.437689 0.00000  -6.737594 0.00000
 86 -11.436339 0.00000  -6.736244 0.00000
 87 -11.434989 0.00000  -6.734894 0.00000
 88 -11.433639 0.00000  -6.733544 0.00000
 89 -11.432289 0.00000  -6.732194 0.00000
 90 -11.430939 0.00000  -6.730844 0.00000
 91 -11.429589 0.00000  -6.729494 0.00000
 92 -11.428239 0.00000  -6.728144 0.00000
 93 -11.426889 0.00000  -6.726794 0.00000
 94 -11.425539 0.00000  -6.725444 0.00000
 95 -11.424189 0.00000  -6.724094 0.00000
 96 -11.422839 0.00000  -6.722744 0.00000
 97 -11.421489 0.00000  -6.721394 0.00000
 98 -11.420139 0.00000  -6.720044 0.00000
 99 -11.418789 0.00000  -6.718694 0.00000
100 -11.417439 0.00000  -6.717344 0.00000
