  1 -13.014477 0.00000  -9.517672 0.00000
  2 -13.013127 0.00000  -9.516322 0.00000
  3 -13.011777 0.00000  -9.514972 0.00000
  4 -13.010427 0.00000  -9.513622 0.00000
  5 -13.009077 0.00000  -9.512272 0.00000
  6 -13.007727 0.00000  -9.510922 0.00000
  7 -13.006377 0.00000  -9.509572 0.00000
  8 -13.005027 0.00000  -9.508222 0.00000
  9 -13.003677 0.00000  -9.506872 0.00000
 10 -13.002327 0.00000  -9.505522 0.00000
 11 -13.000977 0.00000  -9.504172 0.00000
 12 -12.999627 0.00000  -9.502822 0.00000
 13 -12.998277 0.00000  -9.501472 0.00000
 14 -12.996927 0.00000  -9.500122 0.00000
 15 -12.995577 0.00000  -9.498772 0.00000
 16 -12.994227 0.00000  -9.497422 0.00000
 17 -12.992877 0.00000  -9.496072 0.00000
 18 -12.991527 0.00000  -9.494722 0.00000
 19 -12.990177 0.00000  -9.493372 0.00000
 20 -12.988827 0.00000  -9.492022 0.00000
 21 -12.987477 0.00000  -9.490672 0.00000
 22 -12.986127 0.00000  -9.489322 0.00000
 23 -12.984777 0.00000  -9.487972 0.00000
 24 -12.983427 0.00000  -9.486622 0.00000
 25 -12.982077 0.00000  -9.485272 0.00000
 26 -12.980727 0.00000  -9.483922 0.00000
 27 -12.979377 0.00012  -9.482572 0.00000
 28 -12.978027 0.00061  -9.481222 0.00000
 29 -12.976677 0.00255  -9.479872 0.00000
 30 -12.975327 0.00402  -9.478522 0.00008
 31 -12.973977 0.01024  -9.477172 0.00426
 32 -12.972627 0.02689  -9.475822 0.04745
 33 -12.971277 0.06152  -9.474472 0.14518
 34 -12.969927 0.11261  -9.473122 0.26637
 35 -12.968577 0.19771  -9.471772 0.39921
 36 -12.967227 0.30535  -9.470422 0.51159
 37 -12.965877 0.46301  -9.469072 0.60954
 38 -12.964527 0.58743  -9.467722 0.68265
 39 -12.963177 0.68225  -9.466372 0.73668
 40 -12.961827 0.73673  -9.465022 0.78834
 41 -12.960477 0.79908  -9.463672 0.82899
 42 -12.959127 0.84369  -9.462322 0.87179
 43 -12.957777 0.88199  -9.460972 0.89889
 44 -12.956427 0.91121  -9.459622 0.92508
 45 -12.955077 0.93633  -9.458272 0.94188
 46 -12.953727 0.96253  -9.456922 0.96598
 47 -12.952377 0.97718  -9.455572 0.96706
 48 -12.951027 0.97900  -9.454222 0.98380
 49 -12.949677 1.00000  -9.452872 0.97169
 50 -12.948327 0.99000  -9.451522 1.00000
 51 -12.946977 0.99279  -9.450172 0.98905
 52 -12.945627 0.99086  -9.448822 0.98662
 53 -12.944277 0.97743  -9.447472 0.99001
 54 -12.942927 0.96287  -9.446122 0.98315
 55 -12.941577 0.94922  -9.444772 0.96271
 56 -12.940227 0.92277  -9.443422 0.95274
 57 -12.938877 0.88346  -9.442072 0.94580
 58 -12.937527 0.85339  -9.440722 0.91893
 59 -12.936177 0.80651  -9.439372 0.90123
 60 -12.934827 0.75012  -9.438022 0.86851
 61 -12.933477 0.68708  -9.436672 0.83596
 62 -12.932127 0.60895  -9.435322 0.77632
 63 -12.930777 0.53128  -9.433972 0.74941
 64 -12.929427 0.42364  -9.432622 0.68621
 65 -12.928077 0.30047  -9.431272 0.60878
 66 -12.926727 0.17310  -9.429922 0.51743
 67 -12.925377 0.05870  -9.428572 0.38425
 68 -12.924027 0.00248  -9.427222 0.23997
 69 -12.922677 0.00000  -9.425872 0.13637
 70 -12.921327 0.00000  -9.424522 0.04988
 71 -12.919977 0.00000  -9.423172 0.01248
 72 -12.918627 0.00000  -9.421822 0.00107
 73 -12.917277 0.00000  -9.420472 0.00003
 74 -12.915927 0.00000  -9.419122 0.00000
 75 -12.914577 0.00000  -9.417772 0.00000
 76 -12.913227 0.00000  -9.416422 0.00000
 77 -12.911877 0.00000  -9.415072 0.00000
 78 -12.910527 0.00000  -9.413722 0.00000
 79 -12.909177 0.00000  -9.412372 0.00000
 80 -12.907827 0.00000  -9.411022 0.00000
 81 -12.906477 0.00000  -9.409672 0.00000
 82 -12.905127 0.00000  -9.408322 0.00000
 83 -12.903777 0.00000  -9.406972 0.00000
 84 -12.902427 0.00000  -9.405622 0.00000
 85 -12.901077 0.00000  -9.404272 0.00000
 86 -12.899727 0.00000  -9.402922 0.00000
 87 -12.898377 0.00000  -9.401572 0.00000
 88 -12.897027 0.00000  -9.400222 0.00000
 89 -12.895677 0.00000  -9.398872 0.00000
 90 -12.894327 0.00000  -9.397522 0.00000
 91 -12.892977 0.00000  -9.396172 0.00000
 92 -12.891627 0.00000  -9.394822 0.00000
 93 -12.890277 0.00000  -9.393472 0.00000
 94 -12.888927 0.00000  -9.392122 0.00000
 95 -12.887577 0.00000  -9.390772 0.00000
 96 -12.886227 0.00000  -9.389422 0.00000
 97 -12.884877 0.00000  -9.388072 0.00000
 98 -12.883527 0.00000  -9.386722 0.00000
 99 -12.882177 0.00000  -9.385372 0.00000
100 -12.880827 0.00000  -9.384022 0.00000
