  1 -12.528847 0.00000  -9.492749 0.00000
  2 -12.527497 0.00000  -9.491399 0.00000
  3 -12.526147 0.00000  -9.490049 0.00000
  4 -12.524797 0.00000  -9.488699 0.00000
  5 -12.523447 0.00000  -9.487349 0.00000
  6 -12.522097 0.00000  -9.485999 0.00000
  7 -12.520747 0.00000  -9.484649 0.00000
  8 -12.519397 0.00000  -9.483299 0.00000
  9 -12.518047 0.00000  -9.481949 0.00000
 10 -12.516697 0.00000  -9.480599 0.00000
 11 -12.515347 0.00000  -9.479249 0.00000
 12 -12.513997 0.00000  -9.477899 0.00000
 13 -12.512647 0.00000  -9.476549 0.00000
 14 -12.511297 0.00000  -9.475199 0.00000
 15 -12.509947 0.00000  -9.473849 0.00000
 16 -12.508597 0.00000  -9.472499 0.00000
 17 -12.507247 0.00000  -9.471149 0.00000
 18 -12.505897 0.00000  -9.469799 0.00000
 19 -12.504547 0.00000  -9.468449 0.00000
 20 -12.503197 0.00000  -9.467099 0.00000
 21 -12.501847 0.00000  -9.465749 0.00000
 22 -12.500497 0.00000  -9.464399 0.00000
 23 -12.499147 0.00000  -9.463049 0.00000
 24 -12.497797 0.00000  -9.461699 0.00000
 25 -12.496447 0.00000  -9.460349 0.00000
 26 -12.495097 0.00000  -9.458999 0.00000
 27 -12.493747 0.00010  -9.457649 0.00000
 28 -12.492397 0.00057  -9.456299 0.00000
 29 -12.491047 0.00141  -9.454949 0.00000
 30 -12.489697 0.00318  -9.453599 0.00150
 31 -12.488347 0.00976  -9.452249 0.01034
 32 -12.486997 0.02653  -9.450899 0.04963
 33 -12.485647 0.06114  -9.449549 0.15442
 34 -12.484297 0.11223  -9.448199 0.27547
 35 -12.482947 0.20147  -9.446849 0.40901
 36 -12.481597 0.31920  -9.445499 0.51530
 37 -12.480247 0.48152  -9.444149 0.60745
 38 -12.478897 0.60144  -9.442799 0.68858
 39 -12.477547 0.68652  -9.441449 0.74924
 40 -12.476197 0.74737  -9.440099 0.79314
 41 -12.474847 0.80839  -9.438749 0.83102
 42 -12.473497 0.85244  -9.437399 0.87541
 43 -12.472147 0.88866  -9.436049 0.90414
 44 -12.470797 0.91585  -9.434699 0.92612
 45 -12.469447 0.94776  -9.433349 0.94606
 46 -12.468097 0.96277  -9.431999 0.95756
 47 -12.466747 0.97470  -9.430649 0.98521
 48 -12.465397 0.98770  -9.429299 0.98181
 49 -12.464047 1.00000  -9.427949 0.98728
 50 -12.462697 0.99329  -9.426599 0.99218
 51 -12.461347 0.99366  -9.425249 1.00000
 52 -12.459997 0.98346  -9.423899 0.98839
 53 -12.458647 0.98654  -9.422549 0.97757
 54 -12.457297 0.96881  -9.421199 0.98592
 55 -12.455947 0.94899  -9.419849 0.98059
 56 -12.454597 0.92660  -9.418499 0.95147
 57 -12.453247 0.90261  -9.417149 0.95224
 58 -12.451897 0.85143  -9.415799 0.91946
 59 -12.450547 0.80728  -9.414449 0.89550
 60 -12.449197 0.75691  -9.413099 0.87422
 61 -12.447847 0.68980  -9.411749 0.82935
 62 -12.446497 0.61761  -9.410399 0.78756
 63 -12.445147 0.52541  -9.409049 0.73878
 64 -12.443797 0.42561  -9.407699 0.68317
 65 -12.442447 0.30086  -9.406349 0.60584
 66 -12.441097 0.16775  -9.404999 0.51204
 67 -12.439747 0.05015  -9.403649 0.37864
 68 -12.438397 0.00099  -9.402299 0.23773
 69 -12.437047 0.00000  -9.400949 0.12966
 70 -12.435697 0.00000  -9.399599 0.05258
 71 -12.434347 0.00000  -9.398249 0.01569
 72 -12.432997 0.00000  -9.396899 0.00088
 73 -12.431647 0.00000  -9.395549 0.00000
 74 -12.430297 0.00000  -9.394199 0.00000
 75 -12.428947 0.00000  -9.392849 0.00000
 76 -12.427597 0.00000  -9.391499 0.00000
 77 -12.426247 0.00000  -9.390149 0.00000
 78 -12.424897 0.00000  -9.388799 0.00000
 79 -12.423547 0.00000  -9.387449 0.00000
 80 -12.422197 0.00000  -9.386099 0.00000
 81 -12.420847 0.00000  -9.384749 0.00000
 82 -12.419497 0.00000  -9.383399 0.00000
 83 -12.418147 0.00000  -9.382049 0.00000
 84 -12.416797 0.00000  -9.380699 0.00000
 85 -12.415447 0.00000  -9.379349 0.00000
 86 -12.414097 0.00000  -9.377999 0.00000
 87 -12.412747 0.00000  -9.376649 0.00000
 88 -12.411397 0.00000  -9.375299 0.00000
 89 -12.410047 0.00000  -9.373949 0.00000
 90 -12.408697 0.00000  -9.372599 0.00000
 91 -12.407347 0.00000  -9.371249 0.00000
 92 -12.405997 0.00000  -9.369899 0.00000
 93 -12.404647 0.00000  -9.368549 0.00000
 94 -12.403297 0.00000  -9.367199 0.00000
 95 -12.401947 0.00000  -9.365849 0.00000
 96 -12.400597 0.00000  -9.364499 0.00000
 97 -12.399247 0.00000  -9.363149 0.00000
 98 -12.397897 0.00000  -9.361799 0.00000
 99 -12.396547 0.00000  -9.360449 0.00000
100 -12.395197 0.00000  -9.359099 0.00000
