  1  -7.578875 0.00000 -12.557506 0.00000
  2  -7.577525 0.00000 -12.556156 0.00000
  3  -7.576175 0.00000 -12.554806 0.00000
  4  -7.574825 0.00000 -12.553456 0.00000
  5  -7.573475 0.00000 -12.552106 0.00000
  6  -7.572125 0.00000 -12.550756 0.00000
  7  -7.570775 0.00000 -12.549406 0.00000
  8  -7.569425 0.00000 -12.548056 0.00000
  9  -7.568075 0.00000 -12.546706 0.00000
 10  -7.566725 0.00000 -12.545356 0.00000
 11  -7.565375 0.00000 -12.544006 0.00000
 12  -7.564025 0.00000 -12.542656 0.00000
 13  -7.562675 0.00000 -12.541306 0.00000
 14  -7.561325 0.00000 -12.539956 0.00000
 15  -7.559975 0.00000 -12.538606 0.00000
 16  -7.558625 0.00000 -12.537256 0.00000
 17  -7.557275 0.00000 -12.535906 0.00000
 18  -7.555925 0.00000 -12.534556 0.00000
 19  -7.554575 0.00000 -12.533206 0.00000
 20  -7.553225 0.00000 -12.531856 0.00000
 21  -7.551875 0.00000 -12.530506 0.00000
 22  -7.550525 0.00000 -12.529156 0.00000
 23  -7.549175 0.00000 -12.527806 0.00015
 24  -7.547825 0.00000 -12.526456 0.00378
 25  -7.546475 0.00000 -12.525106 0.01106
 26  -7.545125 0.00000 -12.523756 0.02287
 27  -7.543775 0.00000 -12.522406 0.04007
 28  -7.542425 0.00000 -12.521056 0.05913
 29  -7.541075 0.00000 -12.519706 0.08934
 30  -7.539725 0.00031 -12.518356 0.12059
 31  -7.538375 0.01535 -12.517006 0.16287
 32  -7.537025 0.05085 -12.515656 0.21630
 33  -7.535675 0.10047 -12.514306 0.27959
 34  -7.534325 0.16211 -12.512956 0.35271
 35  -7.532975 0.27676 -12.511606 0.42848
 36  -7.531625 0.41114 -12.510256 0.49085
 37  -7.530275 0.53128 -12.508906 0.55526
 38  -7.528925 0.63593 -12.507556 0.62141
 39  -7.527575 0.71192 -12.506206 0.67343
 40  -7.526225 0.76384 -12.504856 0.72758
 41  -7.524875 0.81874 -12.503506 0.76540
 42  -7.523525 0.85488 -12.502156 0.81901
 43  -7.522175 0.89200 -12.500806 0.86112
 44  -7.520825 0.91896 -12.499456 0.89623
 45  -7.519475 0.94714 -12.498106 0.92514
 46  -7.518125 0.96256 -12.496756 0.95329
 47  -7.516775 0.97259 -12.495406 0.97595
 48  -7.515425 0.99635 -12.494056 0.97516
 49  -7.514075 1.00000 -12.492706 0.99422
 50  -7.512725 0.99171 -12.491356 1.00000
 51  -7.511375 0.98503 -12.490006 0.99900
 52  -7.510025 0.99010 -12.488656 0.99295
 53  -7.508675 0.97659 -12.487306 0.99855
 54  -7.507325 0.96432 -12.485956 0.98120
 55  -7.505975 0.95002 -12.484606 0.97495
 56  -7.504625 0.93061 -12.483256 0.95403
 57  -7.503275 0.90062 -12.481906 0.94199
 58  -7.501925 0.86834 -12.480556 0.91750
 59  -7.500575 0.82777 -12.479206 0.87566
 60  -7.499225 0.77062 -12.477856 0.84262
 61  -7.497875 0.71654 -12.476506 0.79848
 62  -7.496525 0.64279 -12.475156 0.74790
 63  -7.495175 0.56443 -12.473806 0.68884
 64  -7.493825 0.47219 -12.472456 0.63136
 65  -7.492475 0.36662 -12.471106 0.56459
 66  -7.491125 0.25205 -12.469756 0.49138
 67  -7.489775 0.12097 -12.468406 0.42063
 68  -7.488425 0.02030 -12.467056 0.33492
 69  -7.487075 0.00000 -12.465706 0.26794
 70  -7.485725 0.00000 -12.464356 0.22259
 71  -7.484375 0.00000 -12.463006 0.17579
 72  -7.483025 0.00000 -12.461656 0.13968
 73  -7.481675 0.00000 -12.460306 0.10991
 74  -7.480325 0.00000 -12.458956 0.08241
 75  -7.478975 0.00000 -12.457606 0.06052
 76  -7.477625 0.00000 -12.456256 0.04013
 77  -7.476275 0.00000 -12.454906 0.02310
 78  -7.474925 0.00000 -12.453556 0.01145
 79  -7.473575 0.00000 -12.452206 0.00268
 80  -7.472225 0.00000 -12.450856 0.00009
 81  -7.470875 0.00000 -12.449506 0.00000
 82  -7.469525 0.00000 -12.448156 0.00000
 83  -7.468175 0.00000 -12.446806 0.00000
 84  -7.466825 0.00000 -12.445456 0.00000
 85  -7.465475 0.00000 -12.444106 0.00000
 86  -7.464125 0.00000 -12.442756 0.00000
 87  -7.462775 0.00000 -12.441406 0.00000
 88  -7.461425 0.00000 -12.440056 0.00000
 89  -7.460075 0.00000 -12.438706 0.00000
 90  -7.458725 0.00000 -12.437356 0.00000
 91  -7.457375 0.00000 -12.436006 0.00000
 92  -7.456025 0.00000 -12.434656 0.00000
 93  -7.454675 0.00000 -12.433306 0.00000
 94  -7.453325 0.00000 -12.431956 0.00000
 95  -7.451975 0.00000 -12.430606 0.00000
 96  -7.450625 0.00000 -12.429256 0.00000
 97  -7.449275 0.00000 -12.427906 0.00000
 98  -7.447925 0.00000 -12.426556 0.00000
 99  -7.446575 0.00000 -12.425206 0.00000
100  -7.445225 0.00000 -12.423856 0.00000
