  1 -13.497655 0.00000   3.619828 0.00000
  2 -13.496305 0.00000   3.621178 0.00000
  3 -13.494955 0.00000   3.622528 0.00000
  4 -13.493605 0.00000   3.623878 0.00000
  5 -13.492255 0.00000   3.625228 0.00000
  6 -13.490905 0.00000   3.626578 0.00000
  7 -13.489555 0.00000   3.627928 0.00000
  8 -13.488205 0.00000   3.629278 0.00000
  9 -13.486855 0.00000   3.630628 0.00000
 10 -13.485505 0.00000   3.631978 0.00000
 11 -13.484155 0.00000   3.633328 0.00000
 12 -13.482805 0.00000   3.634678 0.00000
 13 -13.481455 0.00000   3.636028 0.00000
 14 -13.480105 0.00000   3.637378 0.00000
 15 -13.478755 0.00000   3.638728 0.00000
 16 -13.477405 0.00000   3.640078 0.00000
 17 -13.476055 0.00000   3.641428 0.00000
 18 -13.474705 0.00000   3.642778 0.00000
 19 -13.473355 0.00000   3.644128 0.00000
 20 -13.472005 0.00000   3.645478 0.00000
 21 -13.470655 0.00000   3.646828 0.00000
 22 -13.469305 0.00000   3.648178 0.00000
 23 -13.467955 0.00000   3.649528 0.00000
 24 -13.466605 0.00000   3.650878 0.00000
 25 -13.465255 0.00020   3.652228 0.00091
 26 -13.463905 0.00089   3.653578 0.00853
 27 -13.462555 0.00222   3.654928 0.03181
 28 -13.461205 0.00424   3.656278 0.06655
 29 -13.459855 0.00752   3.657628 0.10626
 30 -13.458505 0.01299   3.658978 0.15093
 31 -13.457155 0.01783   3.660328 0.21009
 32 -13.455805 0.02850   3.661678 0.28202
 33 -13.454455 0.05698   3.663028 0.36593
 34 -13.453105 0.12645   3.664378 0.46098
 35 -13.451755 0.21333   3.665728 0.55124
 36 -13.450405 0.32832   3.667078 0.63782
 37 -13.449055 0.44752   3.668428 0.71544
 38 -13.447705 0.55363   3.669778 0.78219
 39 -13.446355 0.65107   3.671128 0.83047
 40 -13.445005 0.73267   3.672478 0.85782
 41 -13.443655 0.80119   3.673828 0.89280
 42 -13.442305 0.83696   3.675178 0.91032
 43 -13.440955 0.88277   3.676528 0.94269
 44 -13.439605 0.90851   3.677878 0.95340
 45 -13.438255 0.93849   3.679228 0.96540
 46 -13.436905 0.95639   3.680578 0.97944
 47 -13.435555 0.97692   3.681928 0.99018
 48 -13.434205 0.99726   3.683278 1.00000
 49 -13.432855 0.99963   3.684628 0.99536
 50 -13.431505 0.99660   3.685978 0.98052
 51 -13.430155 1.00000   3.687328 0.98532
 52 -13.428805 0.99926   3.688678 0.97558
 53 -13.427455 0.98878   3.690028 0.95662
 54 -13.426105 0.97172   3.691378 0.94294
 55 -13.424755 0.94692   3.692728 0.91328
 56 -13.423405 0.93361   3.694078 0.88720
 57 -13.422055 0.89877   3.695428 0.85815
 58 -13.420705 0.86536   3.696778 0.82310
 59 -13.419355 0.81741   3.698128 0.77625
 60 -13.418005 0.75970   3.699478 0.71762
 61 -13.416655 0.70649   3.700828 0.64599
 62 -13.415305 0.62385   3.702178 0.56779
 63 -13.413955 0.53500   3.703528 0.48684
 64 -13.412605 0.41892   3.704878 0.41377
 65 -13.411255 0.30517   3.706228 0.33224
 66 -13.409905 0.19908   3.707578 0.25004
 67 -13.408555 0.11030   3.708928 0.18009
 68 -13.407205 0.04983   3.710278 0.10540
 69 -13.405855 0.01280   3.711628 0.04958
 70 -13.404505 0.00000   3.712978 0.01700
 71 -13.403155 0.00000   3.714328 0.00207
 72 -13.401805 0.00000   3.715678 0.00028
 73 -13.400455 0.00000   3.717028 0.00000
 74 -13.399105 0.00000   3.718378 0.00000
 75 -13.397755 0.00000   3.719728 0.00000
 76 -13.396405 0.00000   3.721078 0.00000
 77 -13.395055 0.00000   3.722428 0.00000
 78 -13.393705 0.00000   3.723778 0.00000
 79 -13.392355 0.00000   3.725128 0.00000
 80 -13.391005 0.00000   3.726478 0.00000
 81 -13.389655 0.00000   3.727828 0.00000
 82 -13.388305 0.00000   3.729178 0.00000
 83 -13.386955 0.00000   3.730528 0.00000
 84 -13.385605 0.00000   3.731878 0.00000
 85 -13.384255 0.00000   3.733228 0.00000
 86 -13.382905 0.00000   3.734578 0.00000
 87 -13.381555 0.00000   3.735928 0.00000
 88 -13.380205 0.00000   3.737278 0.00000
 89 -13.378855 0.00000   3.738628 0.00000
 90 -13.377505 0.00000   3.739978 0.00000
 91 -13.376155 0.00000   3.741328 0.00000
 92 -13.374805 0.00000   3.742678 0.00000
 93 -13.373455 0.00000   3.744028 0.00000
 94 -13.372105 0.00000   3.745378 0.00000
 95 -13.370755 0.00000   3.746728 0.00000
 96 -13.369405 0.00000   3.748078 0.00000
 97 -13.368055 0.00000   3.749428 0.00000
 98 -13.366705 0.00000   3.750778 0.00000
 99 -13.365355 0.00000   3.752128 0.00000
100 -13.364005 0.00000   3.753478 0.00000
