  1 -13.495238 0.00000  -3.311962 0.00000
  2 -13.493888 0.00000  -3.310612 0.00000
  3 -13.492538 0.00000  -3.309262 0.00000
  4 -13.491188 0.00000  -3.307912 0.00000
  5 -13.489838 0.00000  -3.306562 0.00000
  6 -13.488488 0.00000  -3.305212 0.00000
  7 -13.487138 0.00000  -3.303862 0.00000
  8 -13.485788 0.00000  -3.302512 0.00000
  9 -13.484438 0.00000  -3.301162 0.00000
 10 -13.483088 0.00000  -3.299812 0.00000
 11 -13.481738 0.00000  -3.298462 0.00000
 12 -13.480388 0.00000  -3.297112 0.00000
 13 -13.479038 0.00000  -3.295762 0.00000
 14 -13.477688 0.00000  -3.294412 0.00000
 15 -13.476338 0.00000  -3.293062 0.00000
 16 -13.474988 0.00000  -3.291712 0.00000
 17 -13.473638 0.00000  -3.290362 0.00000
 18 -13.472288 0.00000  -3.289012 0.00000
 19 -13.470938 0.00000  -3.287662 0.00000
 20 -13.469588 0.00000  -3.286312 0.00000
 21 -13.468238 0.00000  -3.284962 0.00000
 22 -13.466888 0.00000  -3.283612 0.00000
 23 -13.465538 0.00000  -3.282262 0.00000
 24 -13.464188 0.00000  -3.280912 0.00000
 25 -13.462838 0.00039  -3.279562 0.00000
 26 -13.461488 0.00098  -3.278212 0.00000
 27 -13.460138 0.00272  -3.276862 0.00000
 28 -13.458788 0.00492  -3.275512 0.00022
 29 -13.457438 0.00736  -3.274162 0.00901
 30 -13.456088 0.01184  -3.272812 0.05218
 31 -13.454738 0.01676  -3.271462 0.11545
 32 -13.453388 0.02329  -3.270112 0.17622
 33 -13.452038 0.04144  -3.268762 0.25732
 34 -13.450688 0.09147  -3.267412 0.37098
 35 -13.449338 0.20171  -3.266062 0.47702
 36 -13.447988 0.33583  -3.264712 0.58038
 37 -13.446638 0.47041  -3.263362 0.67314
 38 -13.445288 0.59418  -3.262012 0.73202
 39 -13.443938 0.67765  -3.260662 0.77586
 40 -13.442588 0.74556  -3.259312 0.83044
 41 -13.441238 0.80041  -3.257962 0.86700
 42 -13.439888 0.84900  -3.256612 0.90319
 43 -13.438538 0.88929  -3.255262 0.92342
 44 -13.437188 0.92061  -3.253912 0.92627
 45 -13.435838 0.94089  -3.252562 0.95898
 46 -13.434488 0.96252  -3.251212 0.96869
 47 -13.433138 0.98160  -3.249862 0.98286
 48 -13.431788 0.99486  -3.248512 0.98381
 49 -13.430438 0.99611  -3.247162 0.98518
 50 -13.429088 0.98679  -3.245812 1.00000
 51 -13.427738 1.00000  -3.244462 0.98367
 52 -13.426388 0.99009  -3.243112 0.98898
 53 -13.425038 0.96966  -3.241762 0.98362
 54 -13.423688 0.97336  -3.240412 0.97036
 55 -13.422338 0.94745  -3.239062 0.94935
 56 -13.420988 0.91809  -3.237712 0.93849
 57 -13.419638 0.89069  -3.236362 0.90866
 58 -13.418288 0.85372  -3.235012 0.89055
 59 -13.416938 0.80152  -3.233662 0.85079
 60 -13.415588 0.75655  -3.232312 0.81870
 61 -13.414238 0.68768  -3.230962 0.76330
 62 -13.412888 0.61387  -3.229612 0.70160
 63 -13.411538 0.52181  -3.228262 0.63399
 64 -13.410188 0.40113  -3.226912 0.54031
 65 -13.408838 0.26268  -3.225562 0.44136
 66 -13.407488 0.14424  -3.224212 0.34310
 67 -13.406138 0.06373  -3.222862 0.25090
 68 -13.404788 0.01943  -3.221512 0.15862
 69 -13.403438 0.00120  -3.220162 0.08121
 70 -13.402088 0.00000  -3.218812 0.03134
 71 -13.400738 0.00000  -3.217462 0.00840
 72 -13.399388 0.00000  -3.216112 0.00377
 73 -13.398038 0.00000  -3.214762 0.00156
 74 -13.396688 0.00000  -3.213412 0.00008
 75 -13.395338 0.00000  -3.212062 0.00000
 76 -13.393988 0.00000  -3.210712 0.00000
 77 -13.392638 0.00000  -3.209362 0.00000
 78 -13.391288 0.00000  -3.208012 0.00000
 79 -13.389938 0.00000  -3.206662 0.00000
 80 -13.388588 0.00000  -3.205312 0.00000
 81 -13.387238 0.00000  -3.203962 0.00000
 82 -13.385888 0.00000  -3.202612 0.00000
 83 -13.384538 0.00000  -3.201262 0.00000
 84 -13.383188 0.00000  -3.199912 0.00000
 85 -13.381838 0.00000  -3.198562 0.00000
 86 -13.380488 0.00000  -3.197212 0.00000
 87 -13.379138 0.00000  -3.195862 0.00000
 88 -13.377788 0.00000  -3.194512 0.00000
 89 -13.376438 0.00000  -3.193162 0.00000
 90 -13.375088 0.00000  -3.191812 0.00000
 91 -13.373738 0.00000  -3.190462 0.00000
 92 -13.372388 0.00000  -3.189112 0.00000
 93 -13.371038 0.00000  -3.187762 0.00000
 94 -13.369688 0.00000  -3.186412 0.00000
 95 -13.368338 0.00000  -3.185062 0.00000
 96 -13.366988 0.00000  -3.183712 0.00000
 97 -13.365638 0.00000  -3.182362 0.00000
 98 -13.364288 0.00000  -3.181012 0.00000
 99 -13.362938 0.00000  -3.179662 0.00000
100 -13.361588 0.00000  -3.178312 0.00000
