  1  -3.480952 0.00000 -13.197284 0.00000
  2  -3.479602 0.00000 -13.195934 0.00000
  3  -3.478252 0.00000 -13.194584 0.00000
  4  -3.476902 0.00000 -13.193234 0.00000
  5  -3.475552 0.00000 -13.191884 0.00000
  6  -3.474202 0.00000 -13.190534 0.00000
  7  -3.472852 0.00000 -13.189184 0.00000
  8  -3.471502 0.00000 -13.187834 0.00000
  9  -3.470152 0.00000 -13.186484 0.00000
 10  -3.468802 0.00000 -13.185134 0.00000
 11  -3.467452 0.00000 -13.183784 0.00000
 12  -3.466102 0.00000 -13.182434 0.00000
 13  -3.464752 0.00000 -13.181084 0.00000
 14  -3.463402 0.00000 -13.179734 0.00000
 15  -3.462052 0.00000 -13.178384 0.00000
 16  -3.460702 0.00000 -13.177034 0.00000
 17  -3.459352 0.00000 -13.175684 0.00000
 18  -3.458002 0.00000 -13.174334 0.00000
 19  -3.456652 0.00000 -13.172984 0.00000
 20  -3.455302 0.00000 -13.171634 0.00030
 21  -3.453952 0.00000 -13.170284 0.00368
 22  -3.452602 0.00000 -13.168934 0.01072
 23  -3.451252 0.00000 -13.167584 0.02061
 24  -3.449902 0.00000 -13.166234 0.03467
 25  -3.448552 0.00000 -13.164884 0.05199
 26  -3.447202 0.00000 -13.163534 0.07218
 27  -3.445852 0.00000 -13.162184 0.09649
 28  -3.444502 0.00000 -13.160834 0.12306
 29  -3.443152 0.00000 -13.159484 0.15309
 30  -3.441802 0.00000 -13.158134 0.19174
 31  -3.440452 0.00047 -13.156784 0.23036
 32  -3.439102 0.04283 -13.155434 0.28085
 33  -3.437752 0.10979 -13.154084 0.33456
 34  -3.436402 0.20263 -13.152734 0.39926
 35  -3.435052 0.32971 -13.151384 0.45518
 36  -3.433702 0.45353 -13.150034 0.51024
 37  -3.432352 0.56546 -13.148684 0.55877
 38  -3.431002 0.65067 -13.147334 0.60974
 39  -3.429652 0.72650 -13.145984 0.66547
 40  -3.428302 0.77594 -13.144634 0.71521
 41  -3.426952 0.82082 -13.143284 0.75542
 42  -3.425602 0.85585 -13.141934 0.79106
 43  -3.424252 0.90005 -13.140584 0.82953
 44  -3.422902 0.91277 -13.139234 0.86327
 45  -3.421552 0.94477 -13.137884 0.89369
 46  -3.420202 0.96373 -13.136534 0.91716
 47  -3.418852 0.97595 -13.135184 0.94020
 48  -3.417502 0.98615 -13.133834 0.96325
 49  -3.416152 0.99014 -13.132484 0.98352
 50  -3.414802 1.00000 -13.131134 0.98129
 51  -3.413452 0.99578 -13.129784 0.98539
 52  -3.412102 0.98778 -13.128434 1.00000
 53  -3.410752 0.97925 -13.127084 0.98102
 54  -3.409402 0.96103 -13.125734 0.97470
 55  -3.408052 0.95670 -13.124384 0.95454
 56  -3.406702 0.93721 -13.123034 0.93207
 57  -3.405352 0.91644 -13.121684 0.91529
 58  -3.404002 0.88825 -13.120334 0.87938
 59  -3.402652 0.84919 -13.118984 0.83495
 60  -3.401302 0.80463 -13.117634 0.80709
 61  -3.399952 0.75493 -13.116284 0.75425
 62  -3.398602 0.68999 -13.114934 0.71147
 63  -3.397252 0.61241 -13.113584 0.65249
 64  -3.395902 0.52625 -13.112234 0.60688
 65  -3.394552 0.42709 -13.110884 0.54871
 66  -3.393202 0.32050 -13.109534 0.48645
 67  -3.391852 0.18745 -13.108184 0.43331
 68  -3.390502 0.05893 -13.106834 0.37276
 69  -3.389152 0.00113 -13.105484 0.31468
 70  -3.387802 0.00000 -13.104134 0.26482
 71  -3.386452 0.00000 -13.102784 0.23211
 72  -3.385102 0.00000 -13.101434 0.19656
 73  -3.383752 0.00000 -13.100084 0.16098
 74  -3.382402 0.00000 -13.098734 0.13700
 75  -3.381052 0.00000 -13.097384 0.10839
 76  -3.379702 0.00000 -13.096034 0.08381
 77  -3.378352 0.00000 -13.094684 0.06284
 78  -3.377002 0.00000 -13.093334 0.04549
 79  -3.375652 0.00000 -13.091984 0.03193
 80  -3.374302 0.00000 -13.090634 0.01768
 81  -3.372952 0.00000 -13.089284 0.00840
 82  -3.371602 0.00000 -13.087934 0.00283
 83  -3.370252 0.00000 -13.086584 0.00006
 84  -3.368902 0.00000 -13.085234 0.00000
 85  -3.367552 0.00000 -13.083884 0.00000
 86  -3.366202 0.00000 -13.082534 0.00000
 87  -3.364852 0.00000 -13.081184 0.00000
 88  -3.363502 0.00000 -13.079834 0.00000
 89  -3.362152 0.00000 -13.078484 0.00000
 90  -3.360802 0.00000 -13.077134 0.00000
 91  -3.359452 0.00000 -13.075784 0.00000
 92  -3.358102 0.00000 -13.074434 0.00000
 93  -3.356752 0.00000 -13.073084 0.00000
 94  -3.355402 0.00000 -13.071734 0.00000
 95  -3.354052 0.00000 -13.070384 0.00000
 96  -3.352702 0.00000 -13.069034 0.00000
 97  -3.351352 0.00000 -13.067684 0.00000
 98  -3.350002 0.00000 -13.066334 0.00000
 99  -3.348652 0.00000 -13.064984 0.00000
100  -3.347302 0.00000 -13.063634 0.00000
