  1   7.952644 0.00000 -12.119422 0.00000
  2   7.953994 0.00000 -12.118072 0.00000
  3   7.955344 0.00000 -12.116722 0.00000
  4   7.956694 0.00000 -12.115372 0.00000
  5   7.958044 0.00000 -12.114022 0.00000
  6   7.959394 0.00000 -12.112672 0.00000
  7   7.960744 0.00000 -12.111322 0.00000
  8   7.962094 0.00000 -12.109972 0.00000
  9   7.963444 0.00000 -12.108622 0.00000
 10   7.964794 0.00000 -12.107272 0.00000
 11   7.966144 0.00000 -12.105922 0.00000
 12   7.967494 0.00000 -12.104572 0.00000
 13   7.968844 0.00000 -12.103222 0.00000
 14   7.970194 0.00000 -12.101872 0.00000
 15   7.971544 0.00000 -12.100522 0.00000
 16   7.972894 0.00000 -12.099172 0.00000
 17   7.974244 0.00000 -12.097822 0.00000
 18   7.975594 0.00000 -12.096472 0.00000
 19   7.976944 0.00000 -12.095122 0.00000
 20   7.978294 0.00000 -12.093772 0.00000
 21   7.979644 0.00000 -12.092422 0.00000
 22   7.980994 0.00000 -12.091072 0.00000
 23   7.982344 0.00000 -12.089722 0.00079
 24   7.983694 0.00000 -12.088372 0.00737
 25   7.985044 0.00000 -12.087022 0.01664
 26   7.986394 0.00000 -12.085672 0.03105
 27   7.987744 0.00000 -12.084322 0.04881
 28   7.989094 0.00000 -12.082972 0.07243
 29   7.990444 0.00000 -12.081622 0.10281
 30   7.991794 0.00000 -12.080272 0.13418
 31   7.993144 0.01318 -12.078922 0.17398
 32   7.994494 0.14186 -12.077572 0.22531
 33   7.995844 0.27850 -12.076222 0.28982
 34   7.997194 0.39296 -12.074872 0.36434
 35   7.998544 0.47593 -12.073522 0.43198
 36   7.999894 0.55815 -12.072172 0.49875
 37   8.001244 0.65514 -12.070822 0.56382
 38   8.002594 0.70371 -12.069472 0.63041
 39   8.003944 0.76274 -12.068122 0.67540
 40   8.005294 0.80245 -12.066772 0.72673
 41   8.006644 0.84738 -12.065422 0.77777
 42   8.007994 0.88003 -12.064072 0.82505
 43   8.009344 0.90590 -12.062722 0.86218
 44   8.010694 0.93136 -12.061372 0.89511
 45   8.012044 0.95080 -12.060022 0.92713
 46   8.013394 0.96557 -12.058672 0.95783
 47   8.014744 0.98619 -12.057322 0.97262
 48   8.016094 0.99146 -12.055972 0.98356
 49   8.017444 0.99862 -12.054622 0.98345
 50   8.018794 0.99345 -12.053272 0.99287
 51   8.020144 1.00000 -12.051922 0.99169
 52   8.021494 0.99971 -12.050572 0.99014
 53   8.022844 0.98625 -12.049222 1.00000
 54   8.024194 0.97384 -12.047872 0.97168
 55   8.025544 0.96767 -12.046522 0.96238
 56   8.026894 0.95371 -12.045172 0.95336
 57   8.028244 0.93898 -12.043822 0.93667
 58   8.029594 0.90425 -12.042472 0.90206
 59   8.030944 0.88565 -12.041122 0.86291
 60   8.032294 0.85575 -12.039772 0.82790
 61   8.033644 0.81947 -12.038422 0.76776
 62   8.034994 0.77730 -12.037072 0.72028
 63   8.036344 0.72675 -12.035722 0.66692
 64   8.037694 0.66365 -12.034372 0.60640
 65   8.039044 0.59259 -12.033022 0.53787
 66   8.040394 0.49272 -12.031672 0.47762
 67   8.041744 0.37883 -12.030322 0.40768
 68   8.043094 0.25929 -12.028972 0.32527
 69   8.044444 0.14702 -12.027622 0.26355
 70   8.045794 0.06913 -12.026272 0.21146
 71   8.047144 0.01869 -12.024922 0.16893
 72   8.048494 0.00110 -12.023572 0.13277
 73   8.049844 0.00000 -12.022222 0.10434
 74   8.051194 0.00000 -12.020872 0.07639
 75   8.052544 0.00000 -12.019522 0.05362
 76   8.053894 0.00000 -12.018172 0.03387
 77   8.055244 0.00000 -12.016822 0.01934
 78   8.056594 0.00000 -12.015472 0.00781
 79   8.057944 0.00000 -12.014122 0.00100
 80   8.059294 0.00000 -12.012772 0.00000
 81   8.060644 0.00000 -12.011422 0.00000
 82   8.061994 0.00000 -12.010072 0.00000
 83   8.063344 0.00000 -12.008722 0.00000
 84   8.064694 0.00000 -12.007372 0.00000
 85   8.066044 0.00000 -12.006022 0.00000
 86   8.067394 0.00000 -12.004672 0.00000
 87   8.068744 0.00000 -12.003322 0.00000
 88   8.070094 0.00000 -12.001972 0.00000
 89   8.071444 0.00000 -12.000622 0.00000
 90   8.072794 0.00000 -11.999272 0.00000
 91   8.074144 0.00000 -11.997922 0.00000
 92   8.075494 0.00000 -11.996572 0.00000
 93   8.076844 0.00000 -11.995222 0.00000
 94   8.078194 0.00000 -11.993872 0.00000
 95   8.079544 0.00000 -11.992522 0.00000
 96   8.080894 0.00000 -11.991172 0.00000
 97   8.082244 0.00000 -11.989822 0.00000
 98   8.083594 0.00000 -11.988472 0.00000
 99   8.084944 0.00000 -11.987122 0.00000
100   8.086294 0.00000 -11.985772 0.00000
