  1 -11.551496 0.00000  -7.727554 0.00000
  2 -11.550146 0.00000  -7.726204 0.00000
  3 -11.548796 0.00000  -7.724854 0.00000
  4 -11.547446 0.00000  -7.723504 0.00000
  5 -11.546096 0.00000  -7.722154 0.00000
  6 -11.544746 0.00000  -7.720804 0.00000
  7 -11.543396 0.00000  -7.719454 0.00000
  8 -11.542046 0.00000  -7.718104 0.00000
  9 -11.540696 0.00000  -7.716754 0.00000
 10 -11.539346 0.00000  -7.715404 0.00000
 11 -11.537996 0.00000  -7.714054 0.00000
 12 -11.536646 0.00000  -7.712704 0.00000
 13 -11.535296 0.00000  -7.711354 0.00000
 14 -11.533946 0.00000  -7.710004 0.00000
 15 -11.532596 0.00000  -7.708654 0.00000
 16 -11.531246 0.00000  -7.707304 0.00000
 17 -11.529896 0.00000  -7.705954 0.00000
 18 -11.528546 0.00000  -7.704604 0.00000
 19 -11.527196 0.00000  -7.703254 0.00000
 20 -11.525846 0.00000  -7.701904 0.00000
 21 -11.524496 0.00000  -7.700554 0.00000
 22 -11.523146 0.00000  -7.699204 0.00000
 23 -11.521796 0.00000  -7.697854 0.00000
 24 -11.520446 0.00000  -7.696504 0.00000
 25 -11.519096 0.00000  -7.695154 0.00000
 26 -11.517746 0.00000  -7.693804 0.00000
 27 -11.516396 0.00032  -7.692454 0.00000
 28 -11.515046 0.00124  -7.691104 0.00000
 29 -11.513696 0.00208  -7.689754 0.00084
 30 -11.512346 0.00490  -7.688404 0.00608
 31 -11.510996 0.00693  -7.687054 0.01998
 32 -11.509646 0.01771  -7.685704 0.05787
 33 -11.508296 0.03965  -7.684354 0.17636
 34 -11.506946 0.09316  -7.683004 0.31089
 35 -11.505596 0.20985  -7.681654 0.44973
 36 -11.504246 0.38079  -7.680304 0.56293
 37 -11.502896 0.52432  -7.678954 0.64081
 38 -11.501546 0.62723  -7.677604 0.70768
 39 -11.500196 0.69622  -7.676254 0.76729
 40 -11.498846 0.77033  -7.674904 0.80287
 41 -11.497496 0.81998  -7.673554 0.84771
 42 -11.496146 0.85815  -7.672204 0.88213
 43 -11.494796 0.89086  -7.670854 0.91624
 44 -11.493446 0.91718  -7.669504 0.93735
 45 -11.492096 0.94469  -7.668154 0.95131
 46 -11.490746 0.96440  -7.666804 0.97408
 47 -11.489396 0.98860  -7.665454 0.97636
 48 -11.488046 0.98988  -7.664104 0.98759
 49 -11.486696 0.99802  -7.662754 0.98258
 50 -11.485346 1.00000  -7.661404 1.00000
 51 -11.483996 0.98456  -7.660054 0.99493
 52 -11.482646 0.99468  -7.658704 0.98477
 53 -11.481296 0.98046  -7.657354 0.98835
 54 -11.479946 0.97002  -7.656004 0.97256
 55 -11.478596 0.94958  -7.654654 0.96043
 56 -11.477246 0.92539  -7.653304 0.95415
 57 -11.475896 0.88514  -7.651954 0.93296
 58 -11.474546 0.85511  -7.650604 0.90895
 59 -11.473196 0.81093  -7.649254 0.88311
 60 -11.471846 0.75379  -7.647904 0.86296
 61 -11.470496 0.69590  -7.646554 0.81078
 62 -11.469146 0.61501  -7.645204 0.76670
 63 -11.467796 0.53218  -7.643854 0.71734
 64 -11.466446 0.42890  -7.642504 0.64852
 65 -11.465096 0.29332  -7.641154 0.56665
 66 -11.463746 0.12658  -7.639804 0.46794
 67 -11.462396 0.03194  -7.638454 0.33020
 68 -11.461046 0.00146  -7.637104 0.17273
 69 -11.459696 0.00000  -7.635754 0.06766
 70 -11.458346 0.00000  -7.634404 0.01621
 71 -11.456996 0.00000  -7.633054 0.00076
 72 -11.455646 0.00000  -7.631704 0.00000
 73 -11.454296 0.00000  -7.630354 0.00000
 74 -11.452946 0.00000  -7.629004 0.00000
 75 -11.451596 0.00000  -7.627654 0.00000
 76 -11.450246 0.00000  -7.626304 0.00000
 77 -11.448896 0.00000  -7.624954 0.00000
 78 -11.447546 0.00000  -7.623604 0.00000
 79 -11.446196 0.00000  -7.622254 0.00000
 80 -11.444846 0.00000  -7.620904 0.00000
 81 -11.443496 0.00000  -7.619554 0.00000
 82 -11.442146 0.00000  -7.618204 0.00000
 83 -11.440796 0.00000  -7.616854 0.00000
 84 -11.439446 0.00000  -7.615504 0.00000
 85 -11.438096 0.00000  -7.614154 0.00000
 86 -11.436746 0.00000  -7.612804 0.00000
 87 -11.435396 0.00000  -7.611454 0.00000
 88 -11.434046 0.00000  -7.610104 0.00000
 89 -11.432696 0.00000  -7.608754 0.00000
 90 -11.431346 0.00000  -7.607404 0.00000
 91 -11.429996 0.00000  -7.606054 0.00000
 92 -11.428646 0.00000  -7.604704 0.00000
 93 -11.427296 0.00000  -7.603354 0.00000
 94 -11.425946 0.00000  -7.602004 0.00000
 95 -11.424596 0.00000  -7.600654 0.00000
 96 -11.423246 0.00000  -7.599304 0.00000
 97 -11.421896 0.00000  -7.597954 0.00000
 98 -11.420546 0.00000  -7.596604 0.00000
 99 -11.419196 0.00000  -7.595254 0.00000
100 -11.417846 0.00000  -7.593904 0.00000
