  1   7.951831 0.00000 -10.490243 0.00000
  2   7.953181 0.00000 -10.488893 0.00000
  3   7.954531 0.00000 -10.487543 0.00000
  4   7.955881 0.00000 -10.486193 0.00000
  5   7.957231 0.00000 -10.484843 0.00000
  6   7.958581 0.00000 -10.483493 0.00000
  7   7.959931 0.00000 -10.482143 0.00000
  8   7.961281 0.00000 -10.480793 0.00000
  9   7.962631 0.00000 -10.479443 0.00000
 10   7.963981 0.00000 -10.478093 0.00000
 11   7.965331 0.00000 -10.476743 0.00000
 12   7.966681 0.00000 -10.475393 0.00000
 13   7.968031 0.00000 -10.474043 0.00000
 14   7.969381 0.00000 -10.472693 0.00000
 15   7.970731 0.00000 -10.471343 0.00000
 16   7.972081 0.00000 -10.469993 0.00000
 17   7.973431 0.00000 -10.468643 0.00000
 18   7.974781 0.00000 -10.467293 0.00000
 19   7.976131 0.00000 -10.465943 0.00000
 20   7.977481 0.00000 -10.464593 0.00000
 21   7.978831 0.00000 -10.463243 0.00000
 22   7.980181 0.00000 -10.461893 0.00000
 23   7.981531 0.00000 -10.460543 0.00000
 24   7.982881 0.00000 -10.459193 0.00148
 25   7.984231 0.00000 -10.457843 0.00830
 26   7.985581 0.00000 -10.456493 0.02089
 27   7.986931 0.00000 -10.455143 0.03703
 28   7.988281 0.00000 -10.453793 0.05801
 29   7.989631 0.00000 -10.452443 0.08372
 30   7.990981 0.00000 -10.451093 0.11950
 31   7.992331 0.00003 -10.449743 0.15421
 32   7.993681 0.06161 -10.448393 0.20703
 33   7.995031 0.24456 -10.447043 0.27371
 34   7.996381 0.38614 -10.445693 0.35500
 35   7.997731 0.48537 -10.444343 0.43965
 36   7.999081 0.56786 -10.442993 0.51243
 37   8.000431 0.64786 -10.441643 0.58202
 38   8.001781 0.72035 -10.440293 0.63853
 39   8.003131 0.75980 -10.438943 0.70121
 40   8.004481 0.81205 -10.437593 0.74848
 41   8.005831 0.84505 -10.436243 0.80318
 42   8.007181 0.87633 -10.434893 0.84857
 43   8.008531 0.91050 -10.433543 0.88696
 44   8.009881 0.93587 -10.432193 0.91793
 45   8.011231 0.94821 -10.430843 0.94007
 46   8.012581 0.95845 -10.429493 0.97153
 47   8.013931 0.97902 -10.428143 0.98436
 48   8.015281 0.98307 -10.426793 0.99115
 49   8.016631 0.99133 -10.425443 0.98647
 50   8.017981 0.98585 -10.424093 0.99907
 51   8.019331 0.99529 -10.422743 0.99715
 52   8.020681 1.00000 -10.421393 1.00000
 53   8.022031 0.98915 -10.420043 0.99832
 54   8.023381 0.97983 -10.418693 0.97759
 55   8.024731 0.97423 -10.417343 0.96811
 56   8.026081 0.95128 -10.415993 0.95328
 57   8.027431 0.93122 -10.414643 0.92301
 58   8.028781 0.91228 -10.413293 0.89570
 59   8.030131 0.88321 -10.411943 0.86636
 60   8.031481 0.85891 -10.410593 0.83415
 61   8.032831 0.82907 -10.409243 0.77222
 62   8.034181 0.78491 -10.407893 0.72811
 63   8.035531 0.72626 -10.406543 0.65858
 64   8.036881 0.67653 -10.405193 0.60100
 65   8.038231 0.60485 -10.403843 0.53312
 66   8.039581 0.51527 -10.402493 0.45007
 67   8.040931 0.39676 -10.401143 0.37581
 68   8.042281 0.25268 -10.399793 0.29055
 69   8.043631 0.11200 -10.398443 0.21658
 70   8.044981 0.02582 -10.397093 0.16402
 71   8.046331 0.00155 -10.395743 0.12676
 72   8.047681 0.00000 -10.394393 0.09106
 73   8.049031 0.00000 -10.393043 0.06332
 74   8.050381 0.00000 -10.391693 0.04040
 75   8.051731 0.00000 -10.390343 0.02020
 76   8.053081 0.00000 -10.388993 0.00723
 77   8.054431 0.00000 -10.387643 0.00052
 78   8.055781 0.00000 -10.386293 0.00000
 79   8.057131 0.00000 -10.384943 0.00000
 80   8.058481 0.00000 -10.383593 0.00000
 81   8.059831 0.00000 -10.382243 0.00000
 82   8.061181 0.00000 -10.380893 0.00000
 83   8.062531 0.00000 -10.379543 0.00000
 84   8.063881 0.00000 -10.378193 0.00000
 85   8.065231 0.00000 -10.376843 0.00000
 86   8.066581 0.00000 -10.375493 0.00000
 87   8.067931 0.00000 -10.374143 0.00000
 88   8.069281 0.00000 -10.372793 0.00000
 89   8.070631 0.00000 -10.371443 0.00000
 90   8.071981 0.00000 -10.370093 0.00000
 91   8.073331 0.00000 -10.368743 0.00000
 92   8.074681 0.00000 -10.367393 0.00000
 93   8.076031 0.00000 -10.366043 0.00000
 94   8.077381 0.00000 -10.364693 0.00000
 95   8.078731 0.00000 -10.363343 0.00000
 96   8.080081 0.00000 -10.361993 0.00000
 97   8.081431 0.00000 -10.360643 0.00000
 98   8.082781 0.00000 -10.359293 0.00000
 99   8.084131 0.00000 -10.357943 0.00000
100   8.085481 0.00000 -10.356593 0.00000
