  1 -13.012157 0.00000  -6.034964 0.00000
  2 -13.010807 0.00000  -6.033614 0.00000
  3 -13.009457 0.00000  -6.032264 0.00000
  4 -13.008107 0.00000  -6.030914 0.00000
  5 -13.006757 0.00000  -6.029564 0.00000
  6 -13.005407 0.00000  -6.028214 0.00000
  7 -13.004057 0.00000  -6.026864 0.00000
  8 -13.002707 0.00000  -6.025514 0.00000
  9 -13.001357 0.00000  -6.024164 0.00000
 10 -13.000007 0.00000  -6.022814 0.00000
 11 -12.998657 0.00000  -6.021464 0.00000
 12 -12.997307 0.00000  -6.020114 0.00000
 13 -12.995957 0.00000  -6.018764 0.00000
 14 -12.994607 0.00000  -6.017414 0.00000
 15 -12.993257 0.00000  -6.016064 0.00000
 16 -12.991907 0.00000  -6.014714 0.00000
 17 -12.990557 0.00000  -6.013364 0.00000
 18 -12.989207 0.00000  -6.012014 0.00000
 19 -12.987857 0.00000  -6.010664 0.00000
 20 -12.986507 0.00000  -6.009314 0.00000
 21 -12.985157 0.00000  -6.007964 0.00000
 22 -12.983807 0.00000  -6.006614 0.00000
 23 -12.982457 0.00000  -6.005264 0.00000
 24 -12.981107 0.00000  -6.003914 0.00000
 25 -12.979757 0.00002  -6.002564 0.00000
 26 -12.978407 0.00039  -6.001214 0.00000
 27 -12.977057 0.00125  -5.999864 0.00000
 28 -12.975707 0.00318  -5.998514 0.00000
 29 -12.974357 0.00487  -5.997164 0.00000
 30 -12.973007 0.00828  -5.995814 0.00003
 31 -12.971657 0.01276  -5.994464 0.01687
 32 -12.970307 0.02146  -5.993114 0.09778
 33 -12.968957 0.03649  -5.991764 0.20027
 34 -12.967607 0.07904  -5.990414 0.33653
 35 -12.966257 0.19550  -5.989064 0.47123
 36 -12.964907 0.33631  -5.987714 0.57450
 37 -12.963557 0.48942  -5.986364 0.65855
 38 -12.962207 0.60579  -5.985014 0.71773
 39 -12.960857 0.69396  -5.983664 0.77298
 40 -12.959507 0.75990  -5.982314 0.81635
 41 -12.958157 0.80852  -5.980964 0.85377
 42 -12.956807 0.84535  -5.979614 0.89557
 43 -12.955457 0.89108  -5.978264 0.91415
 44 -12.954107 0.91116  -5.976914 0.93773
 45 -12.952757 0.94857  -5.975564 0.95548
 46 -12.951407 0.96294  -5.974214 0.95971
 47 -12.950057 0.97521  -5.972864 0.98880
 48 -12.948707 0.99094  -5.971514 0.99085
 49 -12.947357 1.00000  -5.970164 0.99003
 50 -12.946007 0.99437  -5.968814 0.99773
 51 -12.944657 0.99248  -5.967464 1.00000
 52 -12.943307 0.99518  -5.966114 0.98549
 53 -12.941957 0.98219  -5.964764 0.99377
 54 -12.940607 0.96392  -5.963414 0.98338
 55 -12.939257 0.94871  -5.962064 0.95407
 56 -12.937907 0.92008  -5.960714 0.95413
 57 -12.936557 0.88714  -5.959364 0.93992
 58 -12.935207 0.84606  -5.958014 0.89619
 59 -12.933857 0.80389  -5.956664 0.87990
 60 -12.932507 0.75171  -5.955314 0.83889
 61 -12.931157 0.69450  -5.953964 0.80933
 62 -12.929807 0.61166  -5.952614 0.75549
 63 -12.928457 0.52364  -5.951264 0.68946
 64 -12.927107 0.41866  -5.949914 0.62731
 65 -12.925757 0.26523  -5.948564 0.53967
 66 -12.924407 0.12898  -5.947214 0.41269
 67 -12.923057 0.04597  -5.945864 0.27497
 68 -12.921707 0.00647  -5.944514 0.15597
 69 -12.920357 0.00000  -5.943164 0.06201
 70 -12.919007 0.00000  -5.941814 0.01659
 71 -12.917657 0.00000  -5.940464 0.00517
 72 -12.916307 0.00000  -5.939114 0.00194
 73 -12.914957 0.00000  -5.937764 0.00079
 74 -12.913607 0.00000  -5.936414 0.00003
 75 -12.912257 0.00000  -5.935064 0.00000
 76 -12.910907 0.00000  -5.933714 0.00000
 77 -12.909557 0.00000  -5.932364 0.00000
 78 -12.908207 0.00000  -5.931014 0.00000
 79 -12.906857 0.00000  -5.929664 0.00000
 80 -12.905507 0.00000  -5.928314 0.00000
 81 -12.904157 0.00000  -5.926964 0.00000
 82 -12.902807 0.00000  -5.925614 0.00000
 83 -12.901457 0.00000  -5.924264 0.00000
 84 -12.900107 0.00000  -5.922914 0.00000
 85 -12.898757 0.00000  -5.921564 0.00000
 86 -12.897407 0.00000  -5.920214 0.00000
 87 -12.896057 0.00000  -5.918864 0.00000
 88 -12.894707 0.00000  -5.917514 0.00000
 89 -12.893357 0.00000  -5.916164 0.00000
 90 -12.892007 0.00000  -5.914814 0.00000
 91 -12.890657 0.00000  -5.913464 0.00000
 92 -12.889307 0.00000  -5.912114 0.00000
 93 -12.887957 0.00000  -5.910764 0.00000
 94 -12.886607 0.00000  -5.909414 0.00000
 95 -12.885257 0.00000  -5.908064 0.00000
 96 -12.883907 0.00000  -5.906714 0.00000
 97 -12.882557 0.00000  -5.905364 0.00000
 98 -12.881207 0.00000  -5.904014 0.00000
 99 -12.879857 0.00000  -5.902664 0.00000
100 -12.878507 0.00000  -5.901314 0.00000
